Brute Force,,,,,,
Valid?, Score, RAM (MB), Time (ms), #Individuals, ,
true,54,2.217096,0.2372,28, ,
true,57,2.175256,0.1411,28, ,
true,57,2.217064,0.1565,28, ,
true,63,2.21732,0.1361,29, ,
false,-1,2.216832,0.2008,29, ,
true,57,2.171592,0.1239,29, ,
true,59,2.217448,0.1448,29, ,
true,48,2.217136,0.2942,30, ,
true,65,2.25932,0.2769,30, ,
true,52,2.217496,0.1385,30, ,
true,52,2.21748,0.3117,30, ,
true,48,2.259344,0.2247,31, ,
true,57,2.217952,0.1984,31, ,
true,57,2.217552,0.3893,31, ,
true,58,2.217664,0.1953,31, ,
true,52,0.0,0.2284,32, ,
true,53,2.218176,0.2039,32, ,
true,60,2.218168,0.2753,32, ,
true,59,2.218064,0.2704,32, ,
true,63,2.21812,0.1938,33, ,
true,59,2.217952,0.2662,33, ,
true,63,2.218072,0.2508,33, ,
true,45,2.218168,0.3008,33, ,
true,50,2.218072,0.2237,34, ,
true,42,2.218296,0.1987,34, ,
true,52,2.218344,0.1812,34, ,
true,51,2.218248,0.2034,34, ,
true,60,2.218528,0.3086,35, ,
true,60,2.21852,0.2132,35, ,
true,56,2.218368,0.241,35, ,
true,72,0.0,0.2714,35, ,
true,52,2.218424,0.1801,36, ,
true,63,0.0,0.1828,36, ,
true,56,2.218488,0.2252,36, ,
true,57,0.0,0.2702,36, ,
true,44,2.188688,0.1926,37, ,
true,43,2.314712,0.2032,37, ,
true,49,0.0,0.2363,37, ,
true,64,0.0,0.1917,37, ,
true,60,2.455536,0.4235,38, ,
true,53,0.0,0.2176,38, ,
true,49,0.0,0.1974,38, ,
true,56,0.0,0.2126,38, ,
true,51,2.46256,0.2279,39, ,
false,-1,0.0,0.3032,39, ,
true,60,2.461296,0.2852,39, ,
true,49,0.0,0.374,39, ,
true,63,2.510496,0.1951,40, ,
true,44,0.0,0.1853,40, ,
false,-1,2.513672,0.2405,40, ,
true,62,2.474184,0.3672,40, ,
true,57,0.0,0.1912,41, ,
true,67,0.0,0.3036,41, ,
true,48,0.0,0.2451,41, ,
true,59,0.0,0.3021,41, ,
false,-1,0.0,0.3249,42, ,
true,61,0.0,0.4234,42, ,
true,62,2.604304,0.2529,42, ,
true,59,2.605112,0.1835,42, ,
true,56,0.0,0.1994,43, ,
true,45,0.0,0.2059,43, ,
true,60,0.0,0.2213,43, ,
true,50,0.0,0.2349,43, ,
true,56,0.0,0.1634,44, ,
true,59,0.0,0.211,44, ,
true,47,0.0,0.1408,44, ,
true,66,0.0,0.2115,44, ,
true,67,0.0,0.4475,45, ,
true,49,2.652064,0.2557,45, ,
true,54,0.0,0.1981,45, ,
true,50,0.0,0.2061,45, ,
true,55,0.0,0.1961,46, ,
true,63,2.652288,0.1431,46, ,
true,53,0.0,0.1973,46, ,
true,57,0.0,0.1928,46, ,
true,52,0.0,0.1916,47, ,
true,60,0.0,0.2393,47, ,
true,56,0.0,0.2437,47, ,
true,55,0.0,0.2179,47, ,
true,60,2.652608,0.1875,48, ,
true,56,0.0,0.1497,48, ,
true,54,2.652552,0.6235,48, ,
true,56,2.65268,0.2516,48, ,
true,62,0.0,0.1796,49, ,
true,64,2.652896,0.2209,49, ,
true,47,2.652776,0.1776,49, ,
true,57,2.65256,0.2067,49, ,
true,62,2.652552,0.2305,50, ,
true,62,2.653136,0.1676,50, ,
true,44,0.0,0.2211,50, ,
true,63,2.65288,0.1685,50, ,
true,47,0.0,0.2104,51, ,
true,59,2.65324,0.1966,51, ,
true,54,2.652584,0.4306,51, ,
true,63,0.0,0.2234,51, ,
true,48,0.0,0.2053,52, ,
true,48,0.0,0.1979,52, ,
true,60,2.653464,0.7053,52, ,
true,55,2.653168,0.5652,52, ,
true,55,2.653144,0.2698,53, ,
true,59,2.65384,0.2243,53, ,
true,51,2.6538,0.2724,53, ,
true,53,2.653552,0.3224,53, ,
true,63,2.653656,0.2829,54, ,
true,62,2.653272,0.1765,54, ,
true,50,2.653552,0.2086,54, ,
true,52,2.653496,0.1894,54, ,
true,63,2.6536,0.239,55, ,
true,58,2.653664,0.2402,55, ,
true,59,2.653712,0.2099,55, ,
true,53,2.653824,0.217,55, ,
true,52,2.653552,0.2583,56, ,
true,56,2.653888,0.2716,56, ,
true,45,2.65388,0.1991,56, ,
true,58,2.653888,0.159,56, ,
true,60,2.653776,0.2992,57, ,
true,62,2.653992,0.2659,57, ,
true,55,2.653768,0.2487,57, ,
true,62,2.654216,0.2163,57, ,
true,48,2.65416,0.1591,58, ,
true,54,2.653832,0.3425,58, ,
true,47,2.654048,0.2488,58, ,
true,53,2.65432,0.3539,58, ,
true,61,2.653992,0.3118,59, ,
true,51,2.654432,0.2695,59, ,
true,64,2.654232,0.2997,59, ,
true,49,2.653936,0.1845,59, ,
true,61,2.65444,0.2086,60, ,
true,65,2.654784,0.3552,60, ,
true,48,2.654272,0.2013,60, ,
true,53,2.654672,0.1806,60, ,
true,53,2.654624,0.2548,61, ,
true,56,2.654616,0.2844,61, ,
true,56,2.654672,0.2273,61, ,
true,54,2.654712,0.2574,61, ,
true,62,2.654744,0.3214,62, ,
true,48,2.654832,0.2595,62, ,
true,62,2.654616,0.1788,62, ,
true,52,2.654448,0.1792,62, ,
true,54,2.654672,0.2481,63, ,
true,51,2.654608,0.2515,63, ,
true,50,2.654664,0.2052,63, ,
true,56,2.655008,0.2702,63, ,
true,57,2.654736,0.22,64, ,
true,64,2.654792,0.2085,64, ,
true,51,2.654784,0.1511,64, ,
true,61,2.65512,0.1701,64, ,
true,49,2.654944,0.2056,65, ,
true,53,0.0,0.1651,65, ,
true,50,2.655304,0.2281,65, ,
true,55,2.65496,0.1703,65, ,
true,56,2.655344,0.1715,66, ,
true,54,2.6554,0.1769,66, ,
true,53,2.655456,0.2438,66, ,
true,48,2.655296,0.2266,66, ,
true,59,2.654912,0.2683,67, ,
true,57,0.0,0.194,67, ,
true,51,2.655256,0.3002,67, ,
true,60,2.655416,0.3506,67, ,
false,-1,2.655024,0.2594,68, ,
true,58,2.652,0.3518,68, ,
true,66,2.655816,0.369,68, ,
true,62,2.655296,0.2061,68, ,
true,59,2.655592,0.2422,69, ,
true,53,2.65528,0.2569,69, ,
true,57,2.655448,0.3244,69, ,
false,-1,2.655752,0.4044,69, ,
true,60,2.652176,0.3067,70, ,
true,54,0.0,0.1725,70, ,
true,47,2.656144,0.3458,70, ,
true,60,2.655376,0.2513,70, ,
false,-1,2.655088,0.3265,71, ,
true,47,2.652296,0.2497,71, ,
false,-1,2.65568,0.2805,71, ,
true,53,2.652152,0.2063,71, ,
true,60,2.655152,0.3029,72, ,
true,66,2.655744,0.2293,72, ,
true,57,2.655824,0.2351,72, ,
true,61,2.65588,0.2337,72, ,
true,55,2.655672,0.2612,73, ,
true,55,2.65584,0.2412,73, ,
true,53,2.656472,0.2678,73, ,
true,61,2.656448,0.168,73, ,
true,58,2.656168,0.241,74, ,
true,53,2.656624,0.1945,74, ,
true,57,2.65612,0.39,74, ,
true,47,0.0,0.1493,74, ,
true,59,2.656112,0.1946,75, ,
true,57,2.655976,0.2419,75, ,
false,-1,2.65572,0.5177,75, ,
true,56,0.0,0.158,75, ,
true,54,2.65652,0.2079,76, ,
true,50,0.0,0.1442,76, ,
false,-1,2.65692,0.2191,76, ,
true,55,2.65304,0.2994,76, ,
true,57,2.65724,0.1484,77, ,
true,58,0.0,0.1414,77, ,
true,63,0.0,0.1802,77, ,
true,51,0.0,0.197,77, ,
true,61,2.65796,0.3274,78, ,
false,-1,0.0,0.1644,78, ,
true,60,0.0,0.2065,78, ,
true,58,0.0,0.2454,78, ,
true,63,0.0,0.1372,79, ,
true,60,2.657856,0.3129,79, ,
true,54,0.0,0.1925,79, ,
true,64,0.0,0.1558,79, ,
true,59,0.0,0.2095,80, ,
true,54,2.658136,0.2305,80, ,
true,57,0.0,0.1323,80, ,
true,65,0.0,0.1668,80, ,
true,58,2.657968,0.1951,81, ,
true,58,0.0,0.1351,81, ,
true,59,2.65828,0.1664,81, ,
true,57,0.0,0.1446,81, ,
true,54,2.658016,0.2874,82, ,
true,55,0.0,0.1875,82, ,
true,63,0.0,0.1624,82, ,
true,60,0.0,0.1347,82, ,
true,56,2.658424,0.2029,83, ,
true,50,0.0,0.1487,83, ,
true,58,0.0,0.1121,83, ,
true,62,0.0,0.1616,83, ,
true,52,2.658448,0.1324,84, ,
true,54,2.658848,0.178,84, ,
true,54,0.0,0.1909,84, ,
true,55,2.658712,0.2457,84, ,
true,65,2.658208,0.2096,85, ,
true,50,0.0,0.1779,85, ,
true,53,0.0,0.1892,85, ,
true,59,2.65868,0.4217,85, ,
true,58,0.0,0.172,86, ,
true,48,0.0,0.1802,86, ,
true,46,0.0,0.2073,86, ,
true,54,0.0,0.1267,86, ,
true,49,0.0,0.1429,87, ,
true,56,0.0,0.1265,87, ,
true,58,0.0,0.1423,87, ,
true,63,2.65948,0.2981,87, ,
true,63,0.0,0.2487,88, ,
true,66,43.486744,361.1308,88, ,
true,61,0.0,0.2522,88, ,
true,58,0.0,0.1608,88, ,
true,64,2.740264,0.1955,89, ,
true,58,2.73956,0.2022,89, ,
true,48,0.0,0.1849,89, ,
true,60,0.0,0.1387,89, ,
true,53,0.0,0.1628,90, ,
true,64,0.0,0.1589,90, ,
true,50,0.0,0.1361,90, ,
true,58,2.739712,0.2567,90, ,
true,57,0.0,0.1169,91, ,
true,60,0.0,0.1517,91, ,
true,55,2.74032,0.2005,91, ,
true,62,2.740152,0.1927,91, ,
true,49,0.0,0.1098,92, ,
true,53,0.0,0.2027,92, ,
true,51,0.0,0.1252,92, ,
true,50,0.0,0.1156,92, ,
true,47,0.0,0.1304,93, ,
true,52,2.740288,0.1789,93, ,
true,53,0.0,0.1685,93, ,
true,52,0.0,0.1944,93, ,
true,53,0.0,0.1524,94, ,
true,56,2.740664,0.188,94, ,
true,56,0.0,0.1958,94, ,
true,60,2.740144,0.2464,94, ,
true,47,0.0,0.1896,95, ,
true,60,0.0,0.212,95, ,
true,49,0.0,0.1333,95, ,
true,58,0.0,0.1774,95, ,
true,52,0.0,0.153,96, ,
true,66,2.740776,0.2096,96, ,
true,54,2.740328,0.2208,96, ,
true,55,0.0,0.2249,96, ,
true,54,2.8458,0.1868,97, ,
true,58,0.0,0.1172,97, ,
true,52,0.0,0.1392,97, ,
true,46,0.0,0.1028,97, ,
true,57,0.0,0.1298,98, ,
true,55,0.0,0.1205,98, ,
true,52,2.741552,0.2104,98, ,
true,55,2.74224,0.2009,98, ,
true,47,2.741304,0.2133,99, ,
true,59,2.740952,0.1738,99, ,
true,55,2.740464,0.1561,99, ,
true,52,2.740832,0.2403,99, ,
true,52,0.0,0.1948,100, ,
true,65,2.741904,0.2356,100, ,
true,58,0.0,0.1663,100, ,
false,-1,0.0,0.1524,100, ,
true,55,2.633792,0.269,101, ,
true,60,0.0,0.1738,101, ,
true,58,0.0,0.1638,101, ,
true,62,2.741712,0.2008,101, ,
true,58,2.741224,0.3589,102, ,
true,55,0.0,0.2834,102, ,
true,51,0.0,0.1704,102, ,
true,51,0.0,0.166,102, ,
true,61,0.0,0.1945,103, ,
true,52,2.741264,0.2229,103, ,
true,65,2.7412,0.3129,103, ,
true,43,0.0,0.1554,103, ,


The DEFAULT parameters of the random test data: Days:5  Hours:8  Rooms:5  Sessions:12  Individuals:25 (Ignore for the specified parameter).
