Greedy Brute Force,,,,,Brute Force,,,,,Brute Force (Greedy Optimised),,,,,CSP Algorithm,,,,,CSP (Randomised Optimisation),,
Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM,Time (ms),,
false,0,0.0,0.0, ,true,65,4.26996,1.9487, ,true,72,98.604896,14759.8349, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,70,4.419488,1.6085, ,true,78,79.888752,11410.987, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,81,4.41948,1.6002, ,true,85,100.14884,9359.9347, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,42,4.39852,1.3805, ,true,50,88.256888,11988.1256, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,54,4.417992,1.3946, ,true,63,88.10472,12441.7554, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,79,4.397208,1.3487, ,true,82,95.199312,11430.0658, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,67,4.419672,1.8373, ,true,68,77.782176,19327.0694, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,46,4.402,1.3545, ,true,48,75.83492,18969.6397, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,75,4.4004,1.3829, ,true,77,79.734264,17426.0537, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,42,4.274376,1.738, ,true,48,76.59844,13060.0395, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,40,4.423,1.4836, ,true,46,76.456608,12068.0184, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,40,4.402056,1.54, ,true,46,92.187608,13934.923, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,72,4.276408,1.3408, ,true,75,76.743904,12841.0513, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,51,4.400624,1.6423, ,true,57,92.065432,10291.9372, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,74,4.399264,1.9258, ,true,80,81.97004,13463.1586, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,50,4.276296,1.5665, ,true,52,87.848304,13539.2688, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,52,4.418704,1.5022, ,true,54,76.740616,16326.7148, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,75,4.274968,1.4282, ,true,79,103.289456,9461.4965, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,78,4.276392,1.4156, ,true,81,94.386472,18600.5205, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
