Greedy Brute Force,,,,,,
Valid?, Score, RAM (MB), Time (ms), #Individuals, ,
true,48,5.16452,110.7397,239, ,
true,37,5.027536,90.9094,240, ,
true,23,5.156728,166.4715,241, ,
true,23,5.919264,176.2208,242, ,
true,37,5.154,147.4518,243, ,
true,62,5.412296,174.1428,244, ,
true,22,5.989384,181.9726,245, ,
true,23,5.141368,112.1324,246, ,
true,37,5.331088,104.5532,247, ,
true,19,5.00432,88.4191,248, ,
true,18,5.063712,93.4675,249, ,
true,62,4.937504,101.6698,250, ,
true,47,5.055816,114.3904,251, ,
true,21,5.596688,183.5699,252, ,
true,25,5.655568,146.1774,253, ,
true,37,5.222416,101.7905,254, ,
true,62,5.748,161.3757,255, ,
true,23,5.802448,181.4801,256, ,
true,27,5.025944,121.1771,257, ,
true,23,5.494472,155.2685,258, ,
true,21,5.298088,116.7488,259, ,
true,37,6.063984,191.738,260, ,
true,49,5.551624,139.4932,261, ,
true,44,5.297464,124.2105,262, ,
true,24,5.428264,114.9081,263, ,
true,50,5.632032,132.8964,264, ,
true,49,5.37572,148.4284,265, ,
true,25,5.230336,137.6893,266, ,
true,51,5.624496,134.2679,267, ,
true,50,5.853328,193.2801,268, ,
true,23,5.764448,116.0124,269, ,
true,25,5.411568,120.8732,270, ,
true,36,5.102432,121.7304,271, ,
true,25,5.299088,133.3739,272, ,
true,21,5.426232,118.2334,273, ,
true,46,5.501376,135.074,274, ,
true,45,5.579224,121.5201,275, ,
true,37,5.731704,123.0104,276, ,
true,20,5.755896,114.0849,277, ,
true,48,5.408608,176.1507,278, ,
true,46,5.686176,157.3767,279, ,
true,23,6.005976,209.3581,280, ,
true,22,5.587432,155.3361,281, ,
true,22,6.149952,157.8536,282, ,
true,37,5.4446,154.964,283, ,
true,48,5.381832,163.6102,284, ,
true,48,6.556064,197.8574,285, ,
true,24,5.665168,179.8227,286, ,
true,63,6.296728,261.0394,287, ,
true,49,5.316536,171.1754,288, ,
true,35,5.789808,165.2911,289, ,
true,50,5.688776,158.3964,290, ,
true,62,6.15752,192.096,291, ,
true,24,6.435656,204.448,292, ,
true,37,6.43932,176.9249,293, ,
true,62,5.536456,131.6376,294, ,
true,24,6.225656,165.0322,295, ,
true,37,5.45404,105.9067,296, ,
true,38,5.595128,149.2885,297, ,
true,46,6.008144,180.1902,298, ,
true,60,5.645896,138.2885,299, ,
true,21,6.0798,161.1356,300, ,
true,38,5.793096,171.517,301, ,
true,60,6.379832,157.07,302, ,
true,45,5.825456,151.3004,303, ,
true,24,6.09016,187.1284,304, ,
true,58,6.227352,148.5309,305, ,
true,22,5.662184,143.3299,306, ,
true,24,6.303632,145.7218,307, ,
true,21,6.581936,199.3513,308, ,
true,23,6.378216,156.4569,309, ,
true,49,5.752832,137.8954,310, ,
true,49,5.854536,124.9333,311, ,
true,49,6.09632,167.6626,312, ,
true,59,5.617888,94.0261,313, ,
true,26,5.771784,179.4115,314, ,
true,25,6.546976,269.107,315, ,
true,23,6.69288,199.4902,316, ,
true,61,6.324424,175.7612,317, ,
true,47,6.310544,191.6236,318, ,
true,48,6.877336,183.5368,319, ,
true,23,6.019392,128.3596,320, ,
true,47,6.372984,150.3015,321, ,
true,25,6.656104,206.3179,322, ,
true,47,6.309768,198.0719,323, ,
true,18,5.613752,108.6642,324, ,
true,24,6.38356,195.4947,325, ,
true,37,5.689416,124.3541,326, ,
true,37,5.923864,159.6767,327, ,
true,49,6.79092,222.9857,328, ,
true,21,6.023424,154.71,329, ,
true,23,6.463784,181.1587,330, ,
true,48,6.387648,194.355,331, ,
true,21,6.461144,162.1258,332, ,
true,20,6.823432,166.7291,333, ,
true,60,6.099752,212.3521,334, ,
true,47,6.381216,208.5273,335, ,
true,24,5.827176,131.5749,336, ,
true,24,6.994336,237.4843,337, ,
true,23,6.261128,170.3346,338, ,
true,60,5.944008,167.1113,339, ,
true,22,6.43024,141.8557,340, ,
true,48,6.253472,196.819,341, ,
true,62,6.750144,248.482,342, ,
true,61,6.024728,178.512,343, ,
true,60,6.238008,216.6002,344, ,
true,44,6.300528,181.6876,345, ,
true,25,6.173512,159.1931,346, ,
true,37,6.570816,279.5339,347, ,
true,22,6.73192,259.7199,348, ,
true,24,6.468672,234.9409,349, ,
true,60,6.464672,172.7861,350, ,
true,20,6.18356,167.482,351, ,
true,45,6.593248,173.8055,352, ,
true,45,6.469808,199.1787,353, ,
true,23,6.608176,189.5109,354, ,
true,21,6.998232,184.0361,355, ,
true,62,6.10888,158.5971,356, ,
true,45,6.756392,227.756,357, ,
true,21,6.481608,202.932,358, ,
true,44,6.706784,188.3945,359, ,
true,47,7.00116,288.5896,360, ,
true,36,6.250296,177.9338,361, ,
true,49,6.981528,236.1889,362, ,
true,49,6.443056,211.055,363, ,
true,25,7.288816,229.1334,364, ,
true,22,7.187736,231.0623,365, ,
true,47,6.950264,247.5371,366, ,
true,20,6.429624,173.0622,367, ,
true,26,6.796192,235.7577,368, ,
true,48,7.292944,219.6582,369, ,
true,45,6.701384,173.7544,370, ,
true,49,6.526288,160.822,371, ,
true,45,6.704104,187.0145,372, ,
true,23,6.992592,195.1004,373, ,
true,49,6.44548,191.0928,374, ,
true,61,6.90056,184.1862,375, ,
true,46,7.202536,208.0974,376, ,
true,24,7.101648,182.9358,377, ,
true,38,6.951208,209.8451,378, ,
true,24,6.635248,206.5362,379, ,
true,47,6.723144,211.2656,380, ,
true,60,6.815544,187.9904,381, ,
true,61,7.5906,288.0713,382, ,
true,46,7.877368,224.8263,383, ,
true,22,7.9822,310.9919,384, ,
true,49,6.851632,236.578,385, ,
true,37,6.361792,176.3283,386, ,
true,45,6.345144,221.1381,387, ,
true,59,6.888304,189.1235,388, ,
true,44,6.445008,233.6202,389, ,
true,37,6.893472,226.372,390, ,
true,22,8.05808,221.3857,391, ,
true,36,6.441856,192.3834,392, ,
true,19,7.01188,237.7281,393, ,
true,44,6.957512,256.741,394, ,
true,61,6.769912,193.908,395, ,
true,60,6.165496,161.116,396, ,
true,44,7.207656,243.2542,397, ,
true,49,6.517,174.7366,398, ,
true,23,6.881792,196.9696,399, ,
true,36,6.441104,190.596,400, ,
true,48,7.106792,242.4716,401, ,
true,47,6.238032,168.9614,402, ,
true,21,7.455728,235.0258,403, ,
true,48,7.373152,241.4055,404, ,
true,36,7.105968,212.7145,405, ,
true,62,6.50224,251.9455,406, ,
true,20,7.106816,184.1435,407, ,
true,48,6.763984,244.494,408, ,
true,47,6.611384,194.8743,409, ,
true,23,7.765008,226.2766,410, ,
true,49,7.491808,188.4522,411, ,
true,48,7.871352,247.1195,412, ,
true,17,6.451968,105.2184,413, ,
true,48,6.913416,234.1329,414, ,
true,23,7.018088,207.0462,415, ,
true,60,6.880968,152.9594,416, ,
true,23,7.219272,226.8387,417, ,
true,45,7.212112,223.0152,418, ,
true,61,7.5806,293.8452,419, ,
true,45,6.53388,167.7144,420, ,
true,37,7.1126,173.262,421, ,
true,22,8.013328,248.8107,422, ,
true,22,7.782264,227.7752,423, ,
true,36,6.839104,173.4869,424, ,
true,17,7.117672,163.8804,425, ,
true,37,7.958216,224.0549,426, ,
true,36,7.12052,202.6912,427, ,
true,21,6.530528,166.5266,428, ,
true,23,6.733064,204.7683,429, ,
true,21,7.590336,207.4426,430, ,
true,23,6.540304,179.8918,431, ,
true,47,7.304832,263.3058,432, ,
true,44,6.988312,139.9852,433, ,
true,46,6.841848,169.0147,434, ,
true,19,6.75376,138.5428,435, ,
true,22,6.558864,181.4075,436, ,
true,61,7.019856,253.857,437, ,
true,35,6.666456,138.9577,438, ,
true,23,6.94872,258.7125,439, ,
true,49,7.02368,211.883,440, ,
true,48,6.885472,198.2833,441, ,
true,38,7.631568,270.6147,442, ,
true,61,7.537728,232.4975,443, ,
true,44,8.076592,276.7849,444, ,
true,47,7.527224,252.2324,445, ,
true,62,7.1244,199.5053,446, ,
true,22,6.633584,169.6004,447, ,
true,37,7.594528,214.5954,448, ,
true,61,7.026784,303.1778,449, ,
true,36,6.856104,236.2275,450, ,
true,49,7.718648,262.0702,451, ,
true,47,8.075976,248.1056,452, ,
true,47,7.738208,275.9463,453, ,
true,24,7.832928,261.0155,454, ,
true,38,7.757888,282.2981,455, ,
true,36,7.628376,286.6631,456, ,
true,46,8.078656,264.6232,457, ,
true,21,7.23312,161.3932,458, ,
true,47,7.31972,214.9387,459, ,
true,60,7.782408,206.9757,460, ,
true,22,7.419896,211.9823,461, ,
true,46,7.892128,240.2222,462, ,
true,45,7.515304,200.6695,463, ,
true,62,7.510808,281.8214,464, ,
true,48,8.080008,249.5044,465, ,
true,62,7.913832,281.2999,466, ,
true,47,8.026464,246.9156,467, ,
true,45,6.811208,157.9244,468, ,
true,36,7.33416,221.4663,469, ,
true,22,6.958136,97.7488,470, ,
true,22,7.72756,216.3708,471, ,
true,48,7.82084,205.7499,472, ,
true,37,7.829536,217.0642,473, ,
true,23,8.085592,249.2346,474, ,
true,48,7.648264,246.2783,475, ,
true,43,7.4406,292.7497,476, ,
true,45,7.138728,200.389,477, ,
true,37,7.79964,193.1004,478, ,
true,62,8.083784,435.746,479, ,
true,49,6.78204,307.3369,480, ,
true,61,7.236016,236.3354,481, ,
true,50,7.13292,192.0773,482, ,
true,37,7.988168,322.8451,483, ,
true,23,7.435224,218.4677,484, ,
true,21,7.243232,171.3229,485, ,
true,60,7.667792,211.9039,486, ,
true,62,7.132664,170.3189,487, ,
true,37,7.682472,225.7013,488, ,
true,60,8.085656,265.8886,489, ,
true,47,7.334416,214.8831,490, ,
true,47,7.709128,251.4131,491, ,
true,25,8.088312,270.9044,492, ,
true,45,8.032496,242.9134,493, ,
true,21,7.345904,173.9787,494, ,
true,23,8.089128,218.749,495, ,
true,45,7.240712,196.6702,496, ,
true,47,8.088408,301.8007,497, ,
true,44,7.546808,208.2096,498, ,
true,51,7.33728,205.2589,499, ,
true,48,7.869688,221.0196,500, ,
true,23,7.945456,257.0428,501, ,
true,62,6.992424,220.5457,502, ,
true,23,8.090632,273.6947,503, ,
true,23,8.089688,233.6972,504, ,
true,24,8.084096,222.9849,505, ,
true,38,7.569152,184.5356,506, ,
true,23,7.367968,227.3993,507, ,
true,48,8.091528,227.2222,508, ,
true,47,8.0898,369.1705,509, ,
true,22,7.870656,257.8031,510, ,
true,21,7.48296,260.523,511, ,
true,21,8.094992,323.2323,512, ,
true,45,7.552376,206.633,513, ,
true,48,7.54192,229.4518,514, ,
true,21,8.09364,200.331,515, ,
true,22,7.561344,252.5965,516, ,
true,61,7.736896,213.5188,517, ,
true,23,8.096616,249.018,518, ,
true,46,8.046392,209.975,519, ,
true,62,7.768008,300.5045,520, ,
true,47,7.447464,248.2183,521, ,
true,47,7.9526,319.9981,522, ,
true,21,8.09656,249.1909,523, ,
true,21,8.09648,319.7981,524, ,
true,45,7.465544,242.2606,525, ,
true,46,7.173352,200.8142,526, ,
true,25,7.811152,271.6541,527, ,
true,45,7.66672,182.6926,528, ,
true,25,7.603192,247.2412,529, ,
true,60,7.147448,144.7202,530, ,
true,49,7.829032,221.8345,531, ,
true,46,7.928376,230.4195,532, ,
true,22,8.10048,292.9521,533, ,
true,25,7.955152,225.5962,534, ,
true,21,8.09944,208.6637,535, ,
true,24,8.102664,246.3288,536, ,
true,38,8.099976,206.1867,537, ,
true,22,7.807856,222.6905,538, ,
true,44,7.774632,217.312,539, ,
true,46,8.101744,316.1753,540, ,
true,47,8.101264,228.2789,541, ,
true,46,8.002712,277.0498,542, ,
true,37,8.103096,213.5806,543, ,
true,21,8.10256,327.962,544, ,
true,36,7.392672,188.1317,545, ,
true,24,8.054544,185.2785,546, ,
true,38,8.102992,402.3071,547, ,
true,37,8.105016,260.073,548, ,
true,24,8.067072,194.941,549, ,
true,25,8.102768,267.6868,550, ,
true,23,7.990728,186.9247,551, ,
true,46,7.605536,181.5919,552, ,
true,24,8.104312,182.2078,553, ,
true,48,8.105728,304.9397,554, ,
true,25,7.595616,164.5686,555, ,
true,26,7.461392,155.8765,556, ,
true,47,7.925144,175.156,557, ,
true,22,8.108224,188.9918,558, ,
true,46,8.107664,191.5178,559, ,
true,61,8.109048,219.7781,560, ,
true,24,8.106304,235.0582,561, ,
true,49,8.107864,281.03,562, ,
true,20,8.09724,212.759,563, ,
true,36,8.111648,261.3332,564, ,
true,61,7.832888,237.3628,565, ,
true,22,7.758776,300.6184,566, ,
true,21,8.111936,285.8105,567, ,
true,25,8.111584,350.1451,568, ,
true,49,8.110216,191.2482,569, ,
true,47,8.11004,191.0651,570, ,
true,44,7.700088,190.6044,571, ,
true,45,8.088272,192.2912,572, ,
true,21,8.112624,165.0052,573, ,
true,46,8.113688,224.6911,574, ,
true,60,7.491168,163.7134,575, ,
true,46,7.67224,150.407,576, ,
true,21,8.113624,171.8393,577, ,
true,44,8.02524,144.9628,578, ,
true,37,8.114024,211.8196,579, ,
true,21,8.11424,259.0921,580, ,
true,61,8.11516,169.8578,581, ,
true,21,8.114568,201.0442,582, ,
true,37,7.843776,195.4835,583, ,
true,38,8.114624,253.6353,584, ,
true,49,7.48824,213.5986,585, ,
true,47,7.772048,174.7969,586, ,
true,37,8.117056,290.1961,587, ,
true,25,8.115968,171.4379,588, ,
true,46,8.118344,198.6263,589, ,
true,21,8.1156,203.0005,590, ,
true,45,7.807896,138.9443,591, ,
true,22,8.115832,275.3281,592, ,
true,38,8.083568,213.8379,593, ,
true,21,8.1176,248.3107,594, ,
true,46,7.796352,201.2604,595, ,
true,24,7.665128,184.5549,596, ,
true,46,7.986096,165.9163,597, ,
true,47,8.118944,203.7968,598, ,
true,47,8.121968,185.026,599, ,
true,49,8.11884,189.587,600, ,
true,22,7.705944,142.3798,601, ,
true,19,8.124056,196.6269,602, ,
true,61,8.11948,168.6895,603, ,
true,25,8.122048,205.3751,604, ,
true,45,8.120032,217.3036,605, ,
true,46,8.1192,201.1585,606, ,
true,60,8.12004,204.1042,607, ,
true,21,8.084128,212.3113,608, ,
true,45,8.124136,223.3603,609, ,
true,38,8.123664,163.6278,610, ,
true,47,8.120664,217.688,611, ,
true,22,8.126024,243.2795,612, ,
true,22,8.12652,251.9853,613, ,
true,46,8.122808,219.455,614, ,
true,47,7.972456,157.8347,615, ,
true,20,8.12336,206.232,616, ,
true,25,8.124752,237.4778,617, ,
true,45,8.124272,191.909,618, ,
true,62,8.123368,293.4106,619, ,
true,23,8.124816,214.0994,620, ,
true,44,8.128688,190.8202,621, ,
true,19,8.123544,157.7482,622, ,
true,48,8.126712,158.1892,623, ,
true,37,7.07684,173.88,624, ,
true,49,7.078064,272.1854,625, ,
true,47,7.081608,210.719,626, ,
true,22,7.08132,150.3857,627, ,
true,22,7.07908,185.6047,628, ,
true,24,7.080832,206.312,629, ,
true,46,7.077448,178.0384,630, ,
true,62,7.0824,244.0802,631, ,
true,26,8.129528,271.2207,632, ,
true,21,7.07916,177.503,633, ,
true,23,7.08348,176.4621,634, ,
true,46,8.1274,206.8078,635, ,
true,22,7.079288,142.112,636, ,
true,21,8.128136,175.4956,637, ,
true,47,7.083224,208.5317,638, ,
true,22,8.130976,294.838,639, ,
true,21,8.133888,154.708,640, ,
true,37,8.133856,255.8108,641, ,
true,46,8.132488,143.1645,642, ,
true,61,8.13072,246.4721,643, ,
true,60,8.130568,241.9944,644, ,
true,22,8.132824,203.022,645, ,
true,36,8.131576,184.1552,646, ,
true,22,8.135384,227.9391,647, ,
true,44,8.133776,146.387,648, ,
true,24,8.131664,210.5235,649, ,
true,45,8.13476,190.7199,650, ,
true,59,8.13572,143.4544,651, ,
true,23,8.135424,234.2296,652, ,
true,46,8.134392,172.8684,653, ,
true,47,8.136968,264.3873,654, ,
true,61,7.90812,147.0697,655, ,
true,22,8.136224,380.196,656, ,
true,47,8.137112,279.6528,657, ,
true,46,8.1326,261.9294,658, ,
true,22,8.13648,215.8288,659, ,
true,21,8.136936,239.2337,660, ,
true,48,8.138544,219.2747,661, ,
true,20,8.14084,246.9847,662, ,
true,60,8.13928,243.8343,663, ,
true,36,8.137744,185.8053,664, ,
true,47,8.140032,229.5534,665, ,
true,45,8.140368,272.0475,666, ,
true,26,8.139,234.1401,667, ,
true,25,8.141256,273.3032,668, ,
true,48,8.070056,182.0148,669, ,
true,24,8.137648,242.2526,670, ,
true,39,8.137696,185.7535,671, ,
true,49,8.14192,348.0969,672, ,
true,49,8.141824,270.1317,673, ,
true,46,8.142864,190.9028,674, ,
true,60,8.144232,191.8589,675, ,
true,61,8.141552,274.6527,676, ,
true,22,8.141416,202.4599,677, ,
true,20,8.140456,170.6864,678, ,
true,21,8.14408,170.6964,679, ,
true,45,8.145624,215.5438,680, ,
true,24,8.142344,330.181,681, ,
true,46,8.144472,226.6956,682, ,
true,46,8.145784,212.969,683, ,
true,62,7.095344,234.5731,684, ,
true,24,8.145568,235.0147,685, ,
true,20,8.143048,203.4165,686, ,
true,60,8.142448,189.8506,687, ,
true,48,8.144984,319.6709,688, ,
true,47,8.148224,222.6672,689, ,
true,38,8.148232,225.5431,690, ,
true,24,8.145648,283.2128,691, ,
true,45,8.1462,153.8666,692, ,
true,60,8.146472,213.2881,693, ,
true,61,8.147168,201.7984,694, ,
true,22,8.150408,109.6388,695, ,
true,23,8.145208,229.1952,696, ,
true,36,8.148984,189.3203,697, ,
true,44,8.14928,189.6715,698, ,
true,46,8.148752,166.5393,699, ,
true,62,8.149872,233.9638,700, ,
true,47,8.147912,274.4704,701, ,
true,25,8.149792,275.9665,702, ,
true,44,8.150704,231.6196,703, ,
true,51,8.150328,243.7207,704, ,
true,46,8.148728,249.8524,705, ,
true,23,8.154648,171.9329,706, ,
true,36,8.148328,172.8562,707, ,
true,23,8.14952,256.6621,708, ,
true,22,8.15228,223.6803,709, ,
true,22,8.153728,205.182,710, ,
true,49,8.151904,195.7382,711, ,
true,36,8.148936,166.6361,712, ,
true,62,8.151336,206.3513,713, ,
true,19,8.147544,161.0434,714, ,
true,37,8.153928,173.027,715, ,
true,36,8.150872,162.7418,716, ,
true,45,8.154784,270.5924,717, ,
true,25,8.15212,188.1613,718, ,
true,24,8.155216,196.0084,719, ,
true,36,8.151616,220.9765,720, ,
true,48,8.151376,164.6681,721, ,
true,21,8.154976,184.4619,722, ,
true,23,8.15632,214.1186,723, ,
true,21,8.153616,236.1227,724, ,
true,45,8.151344,187.0908,725, ,
true,23,8.15376,186.9022,726, ,
true,60,8.155096,160.8927,727, ,
true,36,8.156576,210.4552,728, ,
true,47,8.155856,211.5224,729, ,
true,25,8.157608,239.9275,730, ,
true,24,8.157888,275.8399,731, ,
true,61,8.15716,178.8527,732, ,
true,46,8.156048,224.5966,733, ,
true,45,8.156968,156.8378,734, ,
true,37,8.157128,229.3742,735, ,
true,47,8.157776,239.0269,736, ,
true,45,8.157992,200.1826,737, ,
true,23,8.158128,252.2972,738, ,
true,24,8.158456,177.6838,739, ,
true,45,8.15644,259.2648,740, ,
