Greedy Brute Force,,,,,,
Valid?, Score, RAM (MB), Time (ms), #Individuals, ,
true,43,0.0,0.1006,90, ,
true,53,0.0,0.1335,91, ,
false,-1,0.0,0.1263,91, ,
true,50,0.0,0.1565,91, ,
true,47,0.0,0.131,91, ,
true,50,0.0,0.1907,92, ,
true,51,0.0,0.2351,92, ,
true,53,2.614584,0.1709,92, ,
true,44,0.0,0.1411,92, ,
true,52,0.0,0.1428,93, ,
true,56,2.61424,0.1821,93, ,
true,52,0.0,0.1265,93, ,
true,55,0.0,0.1094,93, ,
true,50,0.0,0.1332,94, ,
true,47,0.0,0.0785,94, ,
true,45,2.614296,0.1734,94, ,
true,37,0.0,0.1288,94, ,
false,-1,2.614968,0.2275,95, ,
true,55,0.0,0.1326,95, ,
true,49,0.0,0.1298,95, ,
false,-1,2.614936,0.1454,95, ,
true,62,0.0,0.1599,96, ,
true,46,2.61428,0.1894,96, ,
true,63,2.61436,0.1546,96, ,
true,49,0.0,0.0827,96, ,
true,49,0.0,0.1277,97, ,
true,48,2.61524,0.2068,97, ,
true,55,2.656848,0.1974,97, ,
true,49,0.0,0.1402,97, ,
false,-1,2.615624,0.1875,98, ,
true,55,0.0,0.1959,98, ,
true,43,0.0,0.0928,98, ,
true,49,0.0,0.2109,98, ,
true,55,0.0,0.3011,99, ,
true,57,0.0,0.1202,99, ,
true,60,0.0,0.181,99, ,
true,65,2.615904,0.2699,99, ,
true,47,0.0,0.2081,100, ,
true,54,2.615536,0.193,100, ,
true,48,2.615344,0.1554,100, ,
true,58,0.0,0.1375,100, ,
true,56,0.0,0.1145,101, ,
true,51,0.0,0.1308,101, ,
true,46,2.615752,0.2758,101, ,
true,59,0.0,0.1749,101, ,
true,50,0.0,0.1135,102, ,
true,46,0.0,0.1351,102, ,
true,45,2.616176,0.1885,102, ,
true,53,0.0,0.1577,102, ,
false,-1,2.615464,0.3485,103, ,
true,62,0.0,0.0919,103, ,
true,48,0.0,0.0927,103, ,
true,43,0.0,0.111,103, ,
true,50,0.0,0.0741,104, ,
true,42,0.0,0.2256,104, ,
true,50,0.0,0.1066,104, ,
false,-1,0.0,0.1914,104, ,
true,52,0.0,0.1695,105, ,
true,47,0.0,0.1163,105, ,
true,47,0.0,0.0821,105, ,
true,40,0.0,0.0538,105, ,
true,45,0.0,0.0643,106, ,
true,53,0.0,0.0762,106, ,
true,58,0.0,0.0942,106, ,
true,57,0.0,0.0932,106, ,
true,53,0.0,0.1895,107, ,
true,50,0.0,0.0938,107, ,
true,51,0.0,0.1563,107, ,
true,62,0.0,0.1087,107, ,
true,54,2.616704,0.2525,108, ,
true,47,0.0,0.1246,108, ,
true,49,0.0,0.056,108, ,
true,48,0.0,0.166,108, ,
true,51,0.0,0.0961,109, ,
false,-1,0.0,0.1218,109, ,
true,57,2.613512,0.2009,109, ,
true,52,0.0,0.1193,109, ,
true,51,0.0,0.0835,110, ,
true,45,2.617416,0.1909,110, ,
true,47,2.616592,0.212,110, ,
true,45,0.0,0.0745,110, ,
true,51,2.617904,0.1751,111, ,
true,47,0.0,0.108,111, ,
true,50,0.0,0.0881,111, ,
true,44,0.0,0.0748,111, ,
true,38,2.617608,0.1391,112, ,
true,49,0.0,0.1588,112, ,
true,53,0.0,0.1463,112, ,
true,58,0.0,0.1564,112, ,
true,62,0.0,0.2149,113, ,
true,50,0.0,0.1136,113, ,
true,55,0.0,0.2266,113, ,
true,53,2.618592,0.1951,113, ,
true,46,0.0,0.1041,114, ,
true,45,2.618888,0.1825,114, ,
true,56,0.0,0.0915,114, ,
true,60,2.618104,0.1417,114, ,
true,56,0.0,0.1082,115, ,
true,53,2.618392,0.3004,115, ,
true,59,2.617904,0.1811,115, ,
true,56,2.617856,0.2293,115, ,
true,59,0.0,0.1062,116, ,
false,-1,0.0,0.0882,116, ,
true,47,0.0,0.1173,116, ,
true,44,0.0,0.0813,116, ,
true,53,2.618888,0.1455,117, ,
true,53,0.0,0.0513,117, ,
true,46,0.0,0.1444,117, ,
true,41,2.619208,0.2808,117, ,
true,57,0.0,0.1576,118, ,
true,54,2.618256,0.3127,118, ,
false,-1,0.0,0.1553,118, ,
true,48,0.0,0.1257,118, ,
true,56,0.0,0.1395,119, ,
true,49,0.0,0.1536,119, ,
true,58,0.0,0.1363,119, ,
true,44,0.0,0.1448,119, ,
false,-1,0.0,0.1408,120, ,
true,52,0.0,0.1121,120, ,
true,47,0.0,0.1365,120, ,
false,-1,2.619608,0.2274,120, ,
true,52,0.0,0.2303,121, ,
true,43,2.619792,0.2946,121, ,
true,54,0.0,0.1142,121, ,
true,56,2.61936,0.218,121, ,
