Greedy Brute Force,,,,,Brute Force,,,,,Brute Force (Greedy Optimised),,,,,CSP Algorithm,,,,,CSP (Randomised Optimisation),,,,
Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM,Time (ms),
FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,-1,180.4362,60683.1887, ,TRUE,66,158.684064,7763.8027, 
FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,-1,174.586424,60103.9264, ,TRUE,40,173.584288,7296.048, 
FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,-1,191.5442,60116.1278, ,TRUE,40,161.182528,8027.0401, 
FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,-1,169.278208,60098.8596, ,TRUE,42,177.854184,7414.9523, 
FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,-1,201.05204,60078.9686, ,TRUE,62,185.181296,6151.5172, 
FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,-1,176.24716,60080.9938, ,TRUE,63,161.463808,7247.6194, 
FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,-1,157.034896,60077.2157, ,TRUE,36,140.393448,6255.0142, 
FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,-1,183.03084,60081.8556, ,TRUE,61,142.484352,6920.2295, 
FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,-1,174.900496,60099.5007, ,TRUE,62,176.91656,7806.9173, 
FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,-1,171.102976,60076.994, ,TRUE,64,154.373904,9185.0068, 
FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,-1,200.563592,60113.1922, ,TRUE,63,168.092888,8925.1218, 
FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,-1,154.35264,60106.5864, ,TRUE,63,151.029576,6816.0011, 
FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,-1,165.545856,60088.479, ,TRUE,43,161.88784,8911.3728, 
FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,-1,150.90876,60095.2025, ,TRUE,62,153.0298,6659.7267, 
FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,-1,160.306104,60091.2629, ,TRUE,40,168.567976,6404.0128, 
