Greedy Brute Force,,,,,Brute Force,,,,,Brute Force (Greedy Optimised),,,,,CSP Algorithm,,,,,CSP (Randomised Optimisation),,,,
Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM,Time (ms),
TRUE,57,4.69976,20.2947, ,TRUE,,,, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,54,2.850688,4.6451, ,TRUE,54,5.0364,24.7631, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,65,2.94288,5.4449, ,TRUE,65,5.353176,17.0717, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,55,2.8098,2.6433, ,TRUE,55,5.023632,10.5039, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,54,2.85288,3.1575, ,TRUE,54,5.286896,13.1985, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,51,2.802464,2.0669, ,TRUE,51,5.294616,13.4679, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,62,2.82072,2.5627, ,TRUE,62,5.020264,6.0963, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,32,2.851616,1.4955, ,TRUE,32,5.11692,5.9055, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,56,2.846472,1.998, ,TRUE,56,5.000608,9.6277, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,34,2.836128,1.6555, ,TRUE,34,4.989008,6.6349, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,51,2.82932,1.0398, ,TRUE,51,4.981616,9.2798, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,62,2.824992,1.1809, ,TRUE,62,4.976792,12.0916, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,34,2.82184,1.1377, ,TRUE,34,5.284888,9.019, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,32,2.839136,1.5611, ,TRUE,32,5.261768,8.799, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,45,2.84772,0.9776, ,TRUE,45,5.00228,8.1132, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,32,2.836952,1.4138, ,TRUE,32,4.990184,10.8203, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,32,2.829928,1.8229, ,TRUE,32,5.299384,11.2345, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,32,2.858256,1.2804, ,TRUE,32,4.998824,7.6355, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,63,2.835176,1.2089, ,TRUE,63,5.148264,4.176, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,56,2.838392,1.0575, ,TRUE,56,4.991704,3.3943, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,61,2.8938,1.9523, ,TRUE,61,5.479696,3.6041, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,68,3.06216,1.2269, ,TRUE,68,5.558296,3.7683, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,30,0,1.9026, ,TRUE,30,5.549312,4.5688, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,51,0,1.292, ,TRUE,51,5.775664,3.6438, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,33,3.367208,1.3344, ,TRUE,33,5.649168,2.1997, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
