Greedy Brute Force,,,,,Brute Force,,,,,Brute Force (Greedy Optimised),,,,,CSP Algorithm,,,,,CSP (Randomised Optimisation),,,,
Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM,Time (ms),
FALSE,0,0,0, ,TRUE,40,15.18556,103.490501, ,TRUE,42,65.507872,238890.2672, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,32,15.023856,30.455, ,TRUE,33,66.78388,260365.204, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,65,14.168552,26.5481, ,TRUE,66,77.919672,234240.4232, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,61,14.111904,20.7483, ,TRUE,61,63.43788,218677.4149, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,39,14.671976,19.8411, ,TRUE,40,71.11816,222063.5832, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,62,15.210464,27.543899, ,TRUE,63,69.590336,244736.5779, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,39,14.433936,23.702501, ,TRUE,41,85.4024,232351.1158, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,63,14.819736,24.218499, ,TRUE,64,72.845688,238674.666, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,62,14.536904,19.6174, ,TRUE,63,62.198952,231756.1018, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,37,13.792752,24.714599, ,TRUE,37,77.801832,222694.2062, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,58,14.042816,19.817399, ,TRUE,59,62.149584,224564.0811, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,39,14.476472,31.7309, ,TRUE,40,85.06236,226684.955, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,57,14.58364,23.513, ,TRUE,58,94.069832,257261.7864, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,60,15.323904,48.9609, ,TRUE,61,81.685352,253655.3013, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,68,14.039656,24.7129, ,TRUE,68,86.0066,208342.5017, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,40,14.921808,25.5644, ,TRUE,41,91.580712,236797.3076, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,39,14.728112,21.8217, ,TRUE,40,64.995376,211415.042, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,63,13.907008,22.8625, ,TRUE,64,62.01912,217766.1357, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,38,14.870616,24.3071, ,TRUE,38,87.940544,242828.604, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,57,14.218368,23.6577, ,TRUE,60,66.595112,230722.2003, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,40,15.0252,34.8221, ,TRUE,42,59.977224,231172.0373, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,61,14.861328,27.2899, ,TRUE,62,66.070552,251958.7781, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,69,14.487312,24.2932, ,TRUE,70,81.123344,242507.8072, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,41,13.767912,24.4681, ,TRUE,41,57.533152,234061.548, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,62,14.880864,27.7489, ,TRUE,63,66.817392,228242.485, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,35,14.048736,23.7544, ,TRUE,36,67.40944,250101.2696, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,44,39.65048,28.5484, ,TRUE,44,116.60408,219958.5644, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,65,15.009336,30.0685, ,TRUE,65,124.021384,239166.4432, ,FALSE,0,0,0, ,FALSE,0,0,0, 
