Greedy Brute Force,,,,,,
Valid?, Score, RAM (MB), Time (ms), #Sessions, ,
true,63,3.579456,59.3205,240, ,
true,59,3.578824,70.7291,241, ,
true,52,3.579008,40.0297,242, ,
true,26,3.579024,79.0105,243, ,
true,49,3.642392,60.7224,244, ,
true,46,3.5796,58.5621,245, ,
true,38,3.579872,74.9223,246, ,
true,27,3.578808,60.6303,247, ,
true,49,3.580864,60.0045,248, ,
true,26,3.579328,83.0201,249, ,
true,44,3.579312,44.2506,250, ,
true,27,3.579168,50.8042,251, ,
true,21,3.578752,71.4293,252, ,
true,47,3.579584,77.618,253, ,
true,44,3.579648,99.1609,254, ,
true,22,3.580288,76.4878,255, ,
true,46,3.643464,77.7027,256, ,
true,46,3.64376,66.0709,257, ,
true,62,3.580384,83.2583,258, ,
true,43,3.64424,97.162,259, ,
true,50,3.64388,106.7461,260, ,
true,47,3.644128,53.8597,261, ,
true,25,3.58124,70.3081,262, ,
true,48,3.581016,88.6987,263, ,
true,47,3.644568,62.8607,264, ,
true,23,3.645312,56.5122,265, ,
true,48,3.64508,83.4991,266, ,
true,45,3.644744,53.6964,267, ,
true,39,3.645104,71.6376,268, ,
true,26,3.645544,92.2208,269, ,
true,24,3.644768,45.5514,270, ,
true,45,3.646016,60.7565,271, ,
true,26,3.64624,77.0466,272, ,
true,57,3.64572,70.8127,273, ,
true,26,3.646616,79.543,274, ,
true,45,3.64636,79.3339,275, ,
true,47,3.646992,89.3859,276, ,
true,25,3.647288,80.6896,277, ,
true,23,3.646928,92.8287,278, ,
true,48,3.647144,53.0549,279, ,
true,48,3.647544,68.9887,280, ,
true,24,3.64748,107.7219,281, ,
true,44,3.648016,84.252,282, ,
true,22,3.648192,75.1521,283, ,
true,46,3.648176,117.0311,284, ,
true,61,3.648248,126.604,285, ,
true,38,3.648648,121.5617,286, ,
true,48,3.64896,136.9103,287, ,
true,34,3.648888,121.3458,288, ,
true,46,3.648416,120.4868,289, ,
true,24,3.64896,123.7912,290, ,
true,45,3.64928,94.1799,291, ,
true,40,3.65008,107.8236,292, ,
true,28,3.649448,73.0082,293, ,
true,26,3.64892,99.1158,294, ,
true,49,3.649568,71.3769,295, ,
true,46,3.6504,104.8475,296, ,
true,24,3.650104,90.7805,297, ,
true,39,3.650264,93.8321,298, ,
true,46,3.65056,79.2668,299, ,
true,51,3.650584,84.1609,300, ,
true,63,3.651264,90.6732,301, ,
true,48,3.65092,128.0534,302, ,
true,50,3.651128,90.3442,303, ,
true,38,3.651456,69.6369,304, ,
true,47,3.651552,80.8832,305, ,
true,42,3.651656,87.0559,306, ,
true,27,3.651944,101.1516,307, ,
true,42,3.65348,75.1413,308, ,
true,21,3.651704,114.6078,309, ,
true,47,3.652344,124.0906,310, ,
true,26,3.65496,115.5079,311, ,
true,62,3.654744,97.2683,312, ,
true,51,3.652896,93.4848,313, ,
true,49,3.652992,118.4757,314, ,
true,27,3.6534,87.2835,315, ,
true,26,3.654952,129.3934,316, ,
true,25,3.653264,86.911,317, ,
true,37,3.653616,110.7148,318, ,
true,25,3.65596,98.965,319, ,
true,63,3.654256,96.1026,320, ,
true,49,3.65572,113.7709,321, ,
true,44,3.654688,98.2256,322, ,
true,45,3.655168,144.266,323, ,
true,48,3.655184,128.4055,324, ,
true,24,3.718472,90.7487,325, ,
true,24,3.65712,85.4691,326, ,
true,23,3.718488,135.4981,327, ,
true,40,3.655824,88.0198,328, ,
true,48,3.718792,106.8573,329, ,
true,27,3.656424,96.2931,330, ,
true,51,3.655936,89.6297,331, ,
true,60,3.719384,112.3789,332, ,
true,24,3.6568,94.4061,333, ,
true,23,3.719224,114.7534,334, ,
true,47,3.658872,102.4827,335, ,
true,62,3.656896,94.2656,336, ,
true,51,3.720448,133.5447,337, ,
true,49,3.720424,105.2068,338, ,
true,62,3.720296,98.5508,339, ,
true,59,3.657688,88.4517,340, ,
true,24,3.720736,108.5657,341, ,
true,26,3.721312,108.121,342, ,
true,40,3.721504,107.6289,343, ,
true,27,3.65856,96.5727,344, ,
true,25,3.721432,98.798,345, ,
true,44,3.721728,134.7444,346, ,
true,44,3.722168,98.1576,347, ,
true,38,3.721792,138.2721,348, ,
true,59,3.722672,124.3496,349, ,
true,26,3.722624,99.8226,350, ,
true,46,3.722344,92.0148,351, ,
true,61,3.72276,102.7647,352, ,
true,26,3.722808,113.2164,353, ,
true,26,3.723672,119.0169,354, ,
true,27,3.722976,96.2223,355, ,
true,50,3.723072,103.4932,356, ,
true,26,3.72312,134.8356,357, ,
true,20,3.724096,90.0478,358, ,
true,28,3.723992,95.9636,359, ,
true,60,3.724344,94.3703,360, ,
true,45,3.725856,111.1139,361, ,
true,24,3.724696,76.5421,362, ,
true,63,3.724616,129.0292,363, ,
true,47,3.724576,100.2876,364, ,
true,23,3.72516,109.3244,365, ,
true,61,3.724432,93.4381,366, ,
true,49,3.724984,101.6589,367, ,
true,48,3.725624,135.2533,368, ,
true,48,3.726576,99.3411,369, ,
true,40,3.789064,116.8526,370, ,
true,24,3.726928,98.2528,371, ,
true,22,3.726664,129.7516,372, ,
true,45,3.727264,87.2293,373, ,
true,60,3.72732,111.9582,374, ,
true,26,3.727544,118.7722,375, ,
true,47,3.727488,106.5134,376, ,
true,45,3.727904,123.6157,377, ,
true,46,3.72776,114.6217,378, ,
true,59,3.728328,127.2259,379, ,
true,24,3.72864,99.9231,380, ,
true,47,3.728928,107.5561,381, ,
true,40,3.73076,133.8865,382, ,
true,41,3.728696,100.7978,383, ,
true,23,3.728736,123.6811,384, ,
true,38,3.732672,105.058,385, ,
true,44,3.72952,90.4996,386, ,
true,60,3.73112,106.1378,387, ,
true,49,3.72944,108.7401,388, ,
true,25,3.729168,123.8196,389, ,
true,48,3.79288,96.9761,390, ,
true,41,3.792888,92.2493,391, ,
true,45,3.793712,122.1989,392, ,
true,29,3.793376,102.485,393, ,
true,47,3.794032,95.416,394, ,
true,25,3.793808,105.9651,395, ,
true,44,3.79372,124.8584,396, ,
true,25,3.79436,121.4367,397, ,
true,37,3.793608,118.7544,398, ,
true,24,3.794552,141.7644,399, ,
true,26,3.794408,133.7824,400, ,
true,40,3.73124,159.6222,401, ,
true,49,3.794648,147.3391,402, ,
true,47,3.731648,133.7895,403, ,
true,26,3.79528,180.7491,404, ,
true,24,3.794448,130.7409,405, ,
true,26,3.795416,118.9738,406, ,
true,47,3.795448,116.6285,407, ,
true,25,3.7958,125.0019,408, ,
true,26,3.79544,187.422,409, ,
true,38,3.796576,150.9675,410, ,
true,25,3.796488,173.8904,411, ,
true,44,3.796368,175.6308,412, ,
true,24,3.796992,169.3404,413, ,
true,25,3.796976,156.2573,414, ,
true,43,3.796464,220.3246,415, ,
true,24,3.796944,115.3031,416, ,
true,45,3.79728,121.1422,417, ,
true,45,3.79772,141.2468,418, ,
true,48,3.798232,178.0087,419, ,
true,25,3.797744,132.078,420, ,
true,23,3.797184,154.4691,421, ,
true,49,3.797848,179.8725,422, ,
true,24,3.79788,153.326,423, ,
true,46,3.798096,182.7763,424, ,
true,40,3.798744,157.4166,425, ,
true,39,3.799368,179.7639,426, ,
true,40,3.798488,148.0678,427, ,
true,21,3.799056,150.7292,428, ,
true,25,3.7994,135.1061,429, ,
true,40,3.799344,165.5975,430, ,
true,40,3.801136,129.1078,431, ,
true,46,3.799424,124.4292,432, ,
true,24,3.800056,162.0536,433, ,
true,24,3.79964,143.3824,434, ,
true,48,3.799432,164.1674,435, ,
true,46,3.800168,134.5481,436, ,
true,50,3.800896,131.5189,437, ,
true,26,3.800232,154.459,438, ,
true,28,3.80064,158.8624,439, ,
true,25,3.8006,145.4237,440, ,
true,23,3.80176,181.309,441, ,
true,22,3.801928,98.3821,442, ,
true,27,3.802608,135.1961,443, ,
true,22,3.802296,138.1954,444, ,
true,64,3.801272,138.7255,445, ,
true,43,3.802664,181.2258,446, ,
true,46,3.803056,150.2181,447, ,
true,46,3.80692,154.7304,448, ,
true,26,3.802496,132.0779,449, ,
true,27,3.802184,170.5379,450, ,
true,49,3.80216,156.087,451, ,
true,42,3.807232,119.7633,452, ,
true,23,3.805152,168.7317,453, ,
true,25,3.84324,189.5252,454, ,
true,59,3.80312,153.6495,455, ,
true,42,3.803488,146.1622,456, ,
true,40,3.803168,123.3606,457, ,
true,25,3.84376,113.0593,458, ,
true,28,3.804216,165.8107,459, ,
true,27,3.808792,131.3563,460, ,
true,49,3.844304,166.7778,461, ,
true,46,3.8044,162.6464,462, ,
true,52,3.804624,171.0324,463, ,
true,58,3.844696,127.2322,464, ,
true,46,3.845344,117.7866,465, ,
true,49,3.808992,161.5411,466, ,
true,41,3.845704,182.4309,467, ,
true,43,3.809736,145.1114,468, ,
true,48,3.845752,154.8875,469, ,
true,37,3.805272,154.5559,470, ,
true,45,3.846144,188.5642,471, ,
true,44,3.846336,141.4967,472, ,
true,44,3.846632,170.1841,473, ,
true,41,3.84624,151.0963,474, ,
true,56,3.806688,151.3315,475, ,
true,25,3.84676,157.8536,476, ,
true,41,3.846816,196.6978,477, ,
true,47,3.847216,169.5841,478, ,
true,62,3.847464,177.1498,479, ,
true,46,3.847152,154.837,480, ,
true,60,3.84788,160.0192,481, ,
true,25,3.848176,170.0254,482, ,
true,59,3.847888,144.8019,483, ,
true,44,3.848464,179.9561,484, ,
true,45,3.848504,202.9669,485, ,
true,29,3.848208,199.2123,486, ,
true,26,3.848152,138.8277,487, ,
true,22,3.848568,164.3679,488, ,
true,59,3.849424,190.7133,489, ,
true,40,3.848672,179.5382,490, ,
true,46,3.848992,180.4234,491, ,
true,58,3.849984,166.658,492, ,
true,45,3.849712,151.7118,493, ,
true,42,3.849792,206.0442,494, ,
true,44,3.849352,156.6522,495, ,
true,44,3.915072,239.6418,496, ,
true,23,3.850408,157.2238,497, ,
true,23,3.85016,164.8523,498, ,
true,22,3.85044,178.2336,499, ,
true,45,3.850952,183.8842,500, ,
true,23,3.852008,177.7206,501, ,
true,23,3.851328,171.7947,502, ,
true,25,3.851952,156.1723,503, ,
true,45,3.852104,165.8208,504, ,
true,46,3.849376,194.019,505, ,
true,25,3.851008,207.5873,506, ,
true,27,3.850376,164.6025,507, ,
true,24,3.84904,199.1757,508, ,
true,40,3.90236,210.9913,509, ,
true,29,3.897112,144.9976,510, ,
true,26,3.8924,183.7771,511, ,
true,45,3.852584,203.44,512, ,
true,25,3.89072,221.139,513, ,
true,23,3.889592,163.582,514, ,
true,27,3.8882,233.7747,515, ,
true,42,3.8878,178.9871,516, ,
true,41,3.888288,195.747,517, ,
true,64,3.888656,189.6125,518, ,
true,27,3.88776,188.1963,519, ,
true,26,3.88784,235.3505,520, ,
true,26,3.888184,225.6481,521, ,
true,61,3.88896,182.1554,522, ,
true,47,3.888496,169.1645,523, ,
true,25,3.8882,218.291,524, ,
true,21,3.888944,168.5502,525, ,
true,45,3.889168,245.6585,526, ,
true,28,3.888696,209.0833,527, ,
true,59,3.88996,162.9706,528, ,
true,44,3.922288,196.9733,529, ,
true,42,3.8902,184.4522,530, ,
true,22,3.922264,181.1824,531, ,
true,29,3.89132,188.3195,532, ,
true,36,3.891592,144.9827,533, ,
true,43,3.890712,162.6262,534, ,
true,27,3.891184,217.9728,535, ,
true,45,3.923368,170.2391,536, ,
true,26,3.92448,230.1784,537, ,
true,47,3.892448,175.9146,538, ,
true,46,3.924152,234.5154,539, ,
true,26,3.924584,173.5779,540, ,
true,45,3.8928,182.8447,541, ,
true,39,3.924096,210.408,542, ,
true,61,3.892936,201.4223,543, ,
true,27,3.924608,235.207,544, ,
true,57,3.924808,241.7537,545, ,
true,46,3.893184,173.8359,546, ,
true,45,3.894008,188.9845,547, ,
true,48,3.925448,165.6254,548, ,
true,45,3.926488,251.7369,549, ,
true,46,3.926824,156.9107,550, ,
true,63,3.927904,216.451,551, ,
true,27,3.92768,214.4894,552, ,
true,26,3.928304,227.1286,553, ,
true,45,3.928552,180.0731,554, ,
true,24,3.928208,213.6468,555, ,
true,61,3.960424,264.9072,556, ,
true,24,3.929488,167.5097,557, ,
true,25,3.929672,218.5644,558, ,
true,59,3.929432,188.8753,559, ,
true,26,3.929984,209.4987,560, ,
true,25,3.962208,232.4766,561, ,
true,46,3.930584,214.9679,562, ,
true,27,3.930944,237.1275,563, ,
true,49,3.93024,217.8076,564, ,
true,24,3.963568,202.5685,565, ,
true,24,3.931984,179.058,566, ,
true,26,3.964064,177.2585,567, ,
true,60,3.93292,244.9121,568, ,
true,24,3.964712,218.0204,569, ,
true,27,3.931968,152.8883,570, ,
true,43,3.93216,209.7349,571, ,
true,43,3.96536,219.1234,572, ,
true,23,3.96612,228.9553,573, ,
true,25,3.966216,194.0708,574, ,
true,50,3.9662,247.4162,575, ,
true,58,3.966952,203.9839,576, ,
true,24,3.935016,196.721,577, ,
true,48,3.966048,226.1762,578, ,
true,46,3.968056,158.6606,579, ,
true,44,3.935032,184.8606,580, ,
true,39,3.967112,195.1675,581, ,
true,47,3.967752,224.9916,582, ,
true,26,3.967904,205.8151,583, ,
true,25,3.93636,218.9794,584, ,
true,26,3.968464,278.2712,585, ,
true,39,3.970088,275.5105,586, ,
true,43,3.969024,216.4648,587, ,
true,28,3.970544,288.5923,588, ,
true,25,3.969184,251.2992,589, ,
true,46,3.970304,267.4438,590, ,
true,42,3.970224,226.2067,591, ,
true,46,3.971008,256.9162,592, ,
true,43,3.971648,193.3078,593, ,
true,28,3.971368,206.9443,594, ,
true,25,3.971872,203.2887,595, ,
true,44,3.971808,184.0594,596, ,
true,46,3.972072,231.3825,597, ,
true,24,3.971792,209.6476,598, ,
true,44,3.939512,168.278,599, ,
true,37,3.972112,244.5191,600, ,
true,44,3.972504,226.6186,601, ,
true,42,3.972664,229.1551,602, ,
true,60,4.006936,157.0068,603, ,
true,43,3.974472,181.0214,604, ,
true,44,3.97304,257.6166,605, ,
true,42,3.973616,161.5393,606, ,
true,25,4.00824,252.9393,607, ,
true,45,3.975736,241.7181,608, ,
true,45,3.973496,240.1583,609, ,
true,25,4.008112,215.54,610, ,
true,44,4.009432,251.3375,611, ,
true,26,3.975464,248.1677,612, ,
true,30,3.974992,271.5494,613, ,
true,21,4.010328,203.0106,614, ,
true,39,4.011096,333.0154,615, ,
true,43,3.976424,258.4959,616, ,
true,24,4.009984,220.2854,617, ,
true,26,3.977224,194.0489,618, ,
true,59,4.0448,205.5614,619, ,
true,63,3.978592,245.7375,620, ,
true,44,4.011328,248.933,621, ,
true,48,3.978472,245.6741,622, ,
true,47,4.01124,234.1835,623, ,
true,27,3.978824,187.1779,624, ,
true,46,3.977888,253.6007,625, ,
true,47,4.011736,207.9266,626, ,
true,26,4.013824,301.137,627, ,
true,42,4.013912,246.6483,628, ,
true,47,4.0144,237.7644,629, ,
true,26,3.979968,247.5461,630, ,
true,29,4.014136,225.7539,631, ,
true,25,4.049304,283.3118,632, ,
true,47,4.016464,252.4772,633, ,
true,42,3.981536,354.3824,634, ,
true,47,4.016304,259.9597,635, ,
true,58,4.050504,278.5807,636, ,
true,27,4.018104,215.2267,637, ,
true,25,4.01968,279.0471,638, ,
true,23,4.01708,229.0419,639, ,
true,25,4.0182,308.5518,640, ,
true,24,4.0176,266.3412,641, ,
true,29,4.052336,251.6904,642, ,
true,41,4.019448,297.4183,643, ,
true,23,4.02064,286.1298,644, ,
true,24,4.018416,252.0976,645, ,
true,58,4.054024,244.4263,646, ,
true,43,4.019528,295.8902,647, ,
true,60,4.018336,265.6135,648, ,
true,40,4.05344,298.5418,649, ,
true,41,4.024688,239.6821,650, ,
true,39,3.98492,221.9852,651, ,
true,43,4.053216,261.1675,652, ,
true,64,4.057024,292.9069,653, ,
true,26,4.059496,341.6267,654, ,
true,44,4.058456,276.2235,655, ,
true,41,4.059984,290.6479,656, ,
true,25,4.022624,299.2317,657, ,
true,43,4.056696,251.3816,658, ,
true,42,4.05904,328.8398,659, ,
true,49,4.06076,232.3848,660, ,
true,24,4.024104,254.6239,661, ,
true,42,4.05996,188.8124,662, ,
true,57,4.059928,182.5704,663, ,
true,22,4.059352,230.9341,664, ,
true,47,4.059976,234.4895,665, ,
true,47,4.059552,161.8843,666, ,
true,43,4.060712,237.2678,667, ,
true,45,4.06072,170.5463,668, ,
true,41,4.029784,187.0616,669, ,
true,61,4.027616,203.4909,670, ,
true,43,4.058888,232.1591,671, ,
true,47,4.061304,198.8793,672, ,
true,47,4.06168,180.8157,673, ,
true,46,4.066296,187.4658,674, ,
true,24,4.061688,179.7708,675, ,
true,27,4.064928,183.9895,676, ,
true,26,4.06404,222.4383,677, ,
true,27,4.062864,197.5436,678, ,
true,26,4.09936,247.0164,679, ,
true,61,4.06828,218.2087,680, ,
true,48,4.063512,193.5808,681, ,
true,22,4.064256,193.093,682, ,
true,27,4.064616,196.7696,683, ,
true,62,4.100736,240.3881,684, ,
true,28,4.10632,203.0709,685, ,
true,27,4.034072,182.8878,686, ,
true,25,4.069256,241.1568,687, ,
true,42,4.101856,250.1318,688, ,
true,27,4.10532,261.8638,689, ,
true,25,4.07408,162.7424,690, ,
true,60,4.069512,215.507,691, ,
true,23,4.068568,174.5904,692, ,
true,45,4.1048,196.5515,693, ,
true,47,4.068912,205.9835,694, ,
true,23,4.067304,175.877,695, ,
true,21,4.067872,224.6698,696, ,
true,25,4.069968,218.7532,697, ,
true,41,4.06704,197.1206,698, ,
true,42,4.103488,212.713,699, ,
true,21,4.074656,214.6196,700, ,
true,21,4.069656,241.4181,701, ,
true,23,4.073016,211.7156,702, ,
true,39,4.105264,236.1361,703, ,
true,25,4.107552,185.5751,704, ,
true,29,4.109368,226.7988,705, ,
true,44,4.072888,215.7151,706, ,
true,41,4.070896,304.6668,707, ,
true,46,4.106136,281.2268,708, ,
true,27,4.07284,211.6984,709, ,
true,25,4.0708,277.009,710, ,
true,20,4.074816,221.3927,711, ,
true,28,4.106704,231.1075,712, ,
true,42,4.110608,168.6043,713, ,
true,39,4.147848,227.6997,714, ,
true,26,4.113824,256.4902,715, ,
true,41,4.11244,233.9766,716, ,
true,46,4.075864,203.5711,717, ,
true,45,4.074208,237.8411,718, ,
true,44,4.110168,377.5575,719, ,
true,35,4.112312,349.8363,720, ,
true,27,4.116936,375.3917,721, ,
true,24,4.113424,489.1517,722, ,
true,22,4.113472,270.5132,723, ,
true,28,4.11548,330.3835,724, ,
true,26,4.115856,342.9264,725, ,
true,28,4.153456,371.6371,726, ,
true,46,4.11948,338.1221,727, ,
true,28,4.118616,346.7057,728, ,
true,46,4.120152,312.6018,729, ,
true,39,4.154856,261.9268,730, ,
true,28,4.118392,351.5508,731, ,
true,47,4.15496,271.9939,732, ,
true,48,4.158168,302.0073,733, ,
true,47,4.120736,266.3868,734, ,
true,43,4.118624,325.1942,735, ,
