Greedy Brute Force,,,,,Brute Force,,,,,Brute Force (Greedy Optimised),,,,,CSP Algorithm,,,,,CSP (Randomised Optimisation),,,,
Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM,Time (ms),
TRUE,50,4.699688,15.6298, ,TRUE,64,5.458688,35.5005, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,33,2.868264,4.5671, ,TRUE,47,5.301776,10.6178, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,49,2.8612,2.7414, ,TRUE,66,5.167984,6.0918, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,31,2.848824,2.339, ,TRUE,46,5.149448,6.3729, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,52,2.80876,2.5631, ,TRUE,66,5.168704,7.6018, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,58,2.803848,2.4641, ,TRUE,68,5.184872,32.6319, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,67,0,1.839, ,TRUE,74,5.178,11.4087, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,47,2.799784,1.233, ,TRUE,62,,4.8824, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,35,2.806552,3.0477, ,TRUE,49,5.30184,8.0558, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,57,2.8108,1.4018, ,TRUE,71,5.31016,3.8445, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,30,2.813832,1.1557, ,TRUE,42,5.02864,6.4272, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
