Greedy Brute Force,,,,,,
Valid?, Score, RAM (MB), Time (ms), #Sessions, ,
false,-1,0.0,0.0942,182, ,
false,-1,0.0,0.1542,182, ,
false,-1,0.0,0.0921,182, ,
false,-1,0.0,0.0784,182, ,
false,-1,0.0,0.1252,183, ,
false,-1,0.0,0.1114,183, ,
false,-1,0.0,0.1282,183, ,
false,-1,0.0,0.0853,183, ,
false,-1,0.0,0.164,184, ,
false,-1,0.0,0.1713,184, ,
false,-1,0.0,0.0946,184, ,
false,-1,0.0,0.3071,184, ,
false,-1,0.0,0.0948,185, ,
false,-1,0.0,0.1038,185, ,
false,-1,0.0,0.1133,185, ,
false,-1,0.0,0.0491,185, ,
false,-1,0.0,0.1393,186, ,
false,-1,0.0,0.1334,186, ,
false,-1,0.0,0.1424,186, ,
false,-1,0.0,0.1104,186, ,
false,-1,0.0,0.1225,187, ,
false,-1,0.0,0.1239,187, ,
false,-1,0.0,0.1236,187, ,
false,-1,0.0,0.0994,187, ,
false,-1,2.675296,0.153,188, ,
false,-1,0.0,0.096,188, ,
false,-1,0.0,0.0701,188, ,
false,-1,0.0,0.1042,188, ,
false,-1,0.0,0.1006,189, ,
false,-1,0.0,0.1168,189, ,
false,-1,0.0,0.0926,189, ,
false,-1,0.0,0.1077,189, ,
false,-1,0.0,0.0679,190, ,
false,-1,0.0,0.0625,190, ,
false,-1,0.0,0.0951,190, ,
false,-1,0.0,0.1076,190, ,
false,-1,0.0,0.0929,191, ,
false,-1,0.0,0.0657,191, ,
false,-1,0.0,0.1069,191, ,
false,-1,0.0,0.1064,191, ,
false,-1,0.0,0.0725,192, ,
false,-1,0.0,0.0761,192, ,
false,-1,0.0,0.1214,192, ,
false,-1,0.0,0.1094,192, ,
false,-1,0.0,0.0754,193, ,
false,-1,0.0,0.0985,193, ,
false,-1,0.0,0.0889,193, ,
false,-1,0.0,0.1086,193, ,
false,-1,0.0,0.1415,194, ,
false,-1,0.0,0.1034,194, ,
false,-1,0.0,0.0814,194, ,
false,-1,0.0,0.0884,194, ,
false,-1,0.0,0.0665,195, ,
false,-1,2.613944,0.1632,195, ,
false,-1,0.0,0.0798,195, ,
false,-1,0.0,0.1003,195, ,
false,-1,0.0,0.0807,196, ,
false,-1,0.0,0.077,196, ,
false,-1,0.0,0.077,196, ,
false,-1,0.0,0.0936,196, ,
false,-1,0.0,0.0755,197, ,
false,-1,0.0,0.1084,197, ,
false,-1,0.0,0.0721,197, ,
false,-1,0.0,0.0681,197, ,
false,-1,0.0,0.1363,198, ,
false,-1,0.0,0.1547,198, ,
false,-1,0.0,0.0663,198, ,
false,-1,0.0,0.0953,198, ,
false,-1,0.0,0.1002,199, ,
false,-1,0.0,0.0874,199, ,
false,-1,0.0,0.1151,199, ,
false,-1,0.0,0.0875,199, ,
false,-1,0.0,0.158,200, ,
false,-1,0.0,0.0654,200, ,
false,-1,0.0,0.1311,200, ,
false,-1,0.0,0.1318,200, ,


The DEFAULT parameters of the random test data: Days:5  Hours:8  Rooms:5  Sessions:12  Individuals:25 (Ignore for the specified parameter).
