Greedy Brute Force,,,,,Brute Force,,,,,Brute Force (Greedy Optimised),,,,,CSP Algorithm,,,,,CSP (Randomised Optimisation),,
Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM,Time (ms),,
false,0,0.0,0.0, ,true,62,26.94292,248.2633, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,65,475.806056,26587.1202, ,
false,0,0.0,0.0, ,true,39,27.024984,241.7798, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,40,406.655064,19414.5806, ,
false,0,0.0,0.0, ,true,60,27.360392,190.1115, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,63,495.9074,18047.5877, ,
false,0,0.0,0.0, ,true,61,26.955224,223.026599, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,61,461.038424,19309.388, ,
false,0,0.0,0.0, ,true,65,27.575928,221.2677, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,63,363.856736,23216.2042, ,
false,0,0.0,0.0, ,true,62,25.281552,170.183001, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,64,358.402424,16376.853899, ,
false,0,0.0,0.0, ,true,63,25.479536,361.4717, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,64,352.841336,23093.03, ,
false,0,0.0,0.0, ,true,64,27.989992,196.3415, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,64,461.23536,23438.521701, ,
false,0,0.0,0.0, ,true,37,26.696936,252.191399, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,40,266.205024,24890.378701, ,
false,0,0.0,0.0, ,true,38,25.543928,369.6981, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,39,387.768008,24920.2804, ,
false,0,0.0,0.0, ,true,60,27.328352,235.3029, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,64,467.281896,22179.2236, ,
false,0,0.0,0.0, ,true,63,25.478848,228.7879, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,62,242.784752,26116.7516, ,
false,0,0.0,0.0, ,true,58,25.681072,175.0413, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,61,465.047112,17723.6759, ,
false,0,0.0,0.0, ,true,59,24.651064,195.0902, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,62,382.334504,15231.2308, ,
false,0,0.0,0.0, ,true,60,25.738736,223.4961, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,62,242.718688,23633.6077, ,
false,0,0.0,0.0, ,true,37,25.928688,224.8946, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,38,377.50832,20840.0632, ,
false,0,0.0,0.0, ,true,38,26.65848,201.7346, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,39,349.324376,18625.9751, ,
false,0,0.0,0.0, ,true,39,27.252256,225.7804, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,38,406.167544,19714.2219, ,
false,0,0.0,0.0, ,true,39,25.641176,190.5586, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,40,465.427984,18311.497, ,
false,0,0.0,0.0, ,true,39,25.351272,212.9236, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,40,457.364752,19348.9193, ,
false,0,0.0,0.0, ,true,37,25.482624,201.9481, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,39,383.3586,17352.426, ,
false,0,0.0,0.0, ,true,59,26.136624,210.9939, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,62,367.052248,20152.8722, ,
false,0,0.0,0.0, ,true,56,26.259856,183.6442, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,60,347.267712,23967.0389, ,
false,0,0.0,0.0, ,true,57,26.348256,245.5546, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,61,265.437432,21387.9339, ,
false,0,0.0,0.0, ,true,39,27.572688,295.0707, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,40,244.333064,31687.8476, ,
false,0,0.0,0.0, ,true,58,25.872928,236.5126, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,61,357.276504,18346.5495, ,
false,0,0.0,0.0, ,true,37,25.957248,207.7563, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,37,249.208576,20159.2932, ,
false,0,0.0,0.0, ,true,61,25.939856,211.0777, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,62,300.540552,19644.2548, ,
false,0,0.0,0.0, ,true,35,25.654272,180.8589, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,38,227.376736,17251.5603, ,
false,0,0.0,0.0, ,true,41,27.52488,240.5446, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,38,259.943496,28767.3576, ,
false,0,0.0,0.0, ,true,38,24.9924,224.8107, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,39,444.871768,20247.379, ,
false,0,0.0,0.0, ,true,63,25.860728,202.3143, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,63,501.703088,21248.5345, ,
false,0,0.0,0.0, ,true,39,26.898,233.6363, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,39,351.67896,24947.8655, ,
false,0,0.0,0.0, ,true,38,26.674448,276.3526, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,39,238.645152,28035.3498, ,
false,0,0.0,0.0, ,true,40,26.124136,252.743, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,41,460.370216,26723.4687, ,
false,0,0.0,0.0, ,true,61,25.119544,199.1477, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,63,465.291824,24316.1644, ,
false,0,0.0,0.0, ,true,60,24.846832,204.5691, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,64,376.040552,20256.3161, ,
false,0,0.0,0.0, ,true,60,26.26964,266.6204, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,62,411.816856,28196.6012, ,
false,0,0.0,0.0, ,true,37,26.72804,234.6494, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,38,418.21336,23212.3982, ,
false,0,0.0,0.0, ,true,38,25.432048,190.3483, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,38,389.199696,21256.0449, ,
false,0,0.0,0.0, ,true,59,26.904616,228.5922, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,61,350.395832,20878.9015, ,
false,0,0.0,0.0, ,true,36,25.4704,190.4455, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,39,324.421344,18164.4751, ,
false,0,0.0,0.0, ,true,41,25.782968,235.8907, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,39,261.319168,22685.942, ,
false,0,0.0,0.0, ,true,37,26.2256,244.6135, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,39,396.573232,27972.259, ,
false,0,0.0,0.0, ,true,34,27.95124,215.1534, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,39,474.583648,24627.7593, ,
false,0,0.0,0.0, ,true,38,25.760696,196.0256, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,40,440.697064,19238.5091, ,
false,0,0.0,0.0, ,true,38,25.348576,261.466, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,40,451.366192,22095.5807, ,
false,0,0.0,0.0, ,true,63,25.203864,155.4166, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,62,236.151608,16480.5556, ,
false,0,0.0,0.0, ,true,39,25.493672,214.3575, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,38,382.72852,21463.0206, ,
false,0,0.0,0.0, ,true,65,26.044032,236.8221, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,63,459.068056,27654.6685, ,
false,0,0.0,0.0, ,true,61,26.4928,251.8284, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,63,492.99232,22523.4528, ,
false,0,0.0,0.0, ,true,41,25.435136,239.4141, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,40,395.832784,23487.1119, ,
false,0,0.0,0.0, ,true,37,26.94692,256.9587, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,38,501.290144,24760.0083, ,
false,0,0.0,0.0, ,true,62,26.706856,218.6127, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,64,269.029968,22770.0281, ,
false,0,0.0,0.0, ,true,60,26.688368,416.109, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,61,349.364616,22633.8455, ,
false,0,0.0,0.0, ,true,41,26.003704,238.7435, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,41,520.287928,23559.6191, ,
false,0,0.0,0.0, ,true,39,26.23724,229.6247, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,40,470.937336,22697.2883, ,
false,0,0.0,0.0, ,true,60,24.906704,216.984, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,59,510.049384,20514.5078, ,
false,0,0.0,0.0, ,true,42,24.540624,208.0199, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,40,302.964376,20333.197, ,
false,0,0.0,0.0, ,true,39,27.256488,260.3452, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,39,417.706344,25366.5929, ,
false,0,0.0,0.0, ,true,42,26.596504,261.2738, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,40,466.044992,327256.5661, ,


The parameters of the random test data: Days:60  Hours:8  Rooms:30  Sessions:160  Individuals:160
