Greedy Brute Force,,,,,Brute Force,,,,,Brute Force (Greedy Optimised),,,,,CSP Algorithm,,,,,CSP (Randomised Optimisation),,,,
Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM,Time (ms),
TRUE,49,4.194304,7.1844, ,TRUE,49,3.985016,18.5137, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,64,2.849744,2.9475, ,TRUE,64,3.712864,5.2188, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,52,2.820272,2.0325, ,TRUE,52,3.859488,2.8835, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,60,2.800512,1.5595, ,TRUE,60,3.836696,2.8758, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,61,2.77072,1.5361, ,TRUE,61,3.822752,2.4828, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,52,2.757632,1.1812, ,TRUE,52,3.853848,2.0012, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,64,2.815592,0.5167, ,TRUE,64,3.714136,3.0803, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,61,0,0.5067, ,TRUE,61,0,1.9132, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,59,0,0.4993, ,TRUE,59,3.819272,2.2355, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,41,2.731832,0.8056, ,TRUE,41,3.697712,1.4949, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,44,2.764736,0.4101, ,TRUE,44,3.774024,1.8331, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,55,2.756696,0.5571, ,TRUE,55,3.686056,1.4807, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,63,2.749832,0.74, ,TRUE,63,3.680784,1.2905, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,54,2.745248,0.4215, ,TRUE,54,3.677784,1.2903, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,66,2.742568,0.5072, ,TRUE,66,3.675744,1.0941, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,44,2.740768,0.3775, ,TRUE,44,3.830728,0.8411, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,56,2.756,0.3089, ,TRUE,56,3.685104,1.4364, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,26,2.78048,0.4642, ,TRUE,26,3.839816,1.7757, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,53,2.761512,0.4336, ,TRUE,53,3.853408,1.7444, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,26,2.72776,0.3771, ,TRUE,26,3.694512,1.2328, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,52,2.761808,0.3127, ,TRUE,52,3.689224,1.2169, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,56,2.75264,0.5081, ,TRUE,56,3.682832,1.4066, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,52,2.747184,0.2761, ,TRUE,52,3.679168,1.3037, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,67,2.743528,0.3371, ,TRUE,67,3.715824,1.4601, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
