Greedy Brute Force,,,,,Brute Force,,,,,Brute Force (Greedy Optimised),,,,,CSP Algorithm,,,,,CSP (Randomised Optimisation),,,,
Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM,Time (ms),
FALSE,0,0,0, ,TRUE,48,7.30036,30.6282, ,TRUE,53,98.621896,33507.3074, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,72,5.908448,3.7501, ,TRUE,81,77.326784,24320.9491, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,41,5.661216,3.0088, ,TRUE,48,84.93712,28819.4845, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,71,5.90976,4.3594, ,TRUE,75,95.305904,31197.9122, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,68,5.906856,2.8441, ,TRUE,71,85.733256,32450.4231, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,46,5.929936,1.8678, ,TRUE,54,75.497424,22429.2975, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,46,5.613008,2.4479, ,TRUE,47,78.808744,33028.6241, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,75,5.616832,2.3848, ,TRUE,79,67.134008,25913.0234, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,66,5.927032,1.9039, ,TRUE,73,78.9558,27978.0559, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,66,5.909936,4.7879, ,TRUE,71,82.861216,28764.0446, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,68,5.901688,3.2439, ,TRUE,73,71.478872,27898.6572, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,52,5.910112,3.0185, ,TRUE,56,79.71156,34104.6984, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,71,5.761048,3.266, ,TRUE,76,80.62876,29876.1441, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,67,5.616808,2.866, ,TRUE,73,69.990352,23262.2301, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,71,5.616848,2.4266, ,TRUE,74,81.193744,35765.8101, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,61,5.902944,2.8101, ,TRUE,69,74.755048,27197.1109, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,67,5.61692,2.5165, ,TRUE,75,67.11904,24092.9083, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,42,5.763376,2.5542, ,TRUE,50,70.272656,24431.4311, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,62,5.81904,2.442, ,TRUE,65,94.695328,33031.8132, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,47,5.613216,2.5436, ,TRUE,52,101.903368,29256.8281, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,54,5.907152,2.817, ,TRUE,58,100.988032,36019.8284, ,FALSE,0,0,0, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,48,5.62008,2.7561, ,TRUE,51,103.104632,33182.2071, ,FALSE,0,0,0, ,FALSE,0,0,0, 
