Greedy Brute Force,,,,,Brute Force,,,,,Brute Force (Greedy Optimised),,,,,CSP Algorithm,,,,,CSP (Randomised Optimisation),,,,
Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM,Time (ms),
FALSE,0,0,0, ,TRUE,,,, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,,,, 
FALSE,0,0,0, ,TRUE,64,9.054624,8.6377, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,64,89.584488,2253.1527, 
FALSE,0,0,0, ,TRUE,67,9.573808,31.8425, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,63,90.369296,1877.7534, 
FALSE,0,0,0, ,TRUE,61,9.094896,7.5402, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,64,72.285064,1696.3319, 
FALSE,0,0,0, ,TRUE,37,8.92192,6.3813, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,35,94.174192,1851.6414, 
FALSE,0,0,0, ,TRUE,68,8.719024,3.6609, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,63,67.27768,1475.1755, 
FALSE,0,0,0, ,TRUE,43,9.072472,5.5319, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,39,106.436608,1860.4962, 
FALSE,0,0,0, ,TRUE,37,9.096608,5.8156, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,37,67.045888,1540.3653, 
FALSE,0,0,0, ,TRUE,45,9.071912,5.6386, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,38,85.692848,1687.5838, 
FALSE,0,0,0, ,TRUE,39,8.637336,4.5717, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,39,72.149352,1355.6881, 
FALSE,0,0,0, ,TRUE,63,8.64136,7.6624, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,61,95.32912,1766.7241, 
FALSE,0,0,0, ,TRUE,67,8.642624,6.2104, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,63,109.884168,2078.599, 
FALSE,0,0,0, ,TRUE,45,9.082584,7.9144, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,39,79.033392,1579.6269, 
FALSE,0,0,0, ,TRUE,39,8.793688,4.7579, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,38,77.916888,1472.1216, 
FALSE,0,0,0, ,TRUE,42,8.687408,8.865, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,41,80.246984,1648.4168, 
FALSE,0,0,0, ,TRUE,64,8.897312,7.7216, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,67,88.567872,1682.5171, 
FALSE,0,0,0, ,TRUE,44,8.941504,5.8863, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,38,72.258488,1664.792, 
FALSE,0,0,0, ,TRUE,64,8.605408,7.6811, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,64,77.448928,1650.6131, 
FALSE,0,0,0, ,TRUE,64,9.234728,7.8273, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,64,85.266008,1688.8818, 
FALSE,0,0,0, ,TRUE,49,9.234936,5.7997, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,41,85.205032,1554.4593, 
FALSE,0,0,0, ,TRUE,60,9.048768,10.1622, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,62,104.673312,1662.7394, 
FALSE,0,0,0, ,TRUE,44,8.54224,5.5671, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,40,67.366616,1355.913, 
FALSE,0,0,0, ,TRUE,42,8.606544,6.0489, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,39,71.690224,1337.5082, 
FALSE,0,0,0, ,TRUE,66,8.690376,5.9964, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,61,58.344928,1458.2494, 
FALSE,0,0,0, ,TRUE,45,9.097984,8.9547, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,44,126.308568,2421.0002, 
FALSE,0,0,0, ,TRUE,62,8.792456,7.2651, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,61,88.3134,1868.5194, 
FALSE,0,0,0, ,TRUE,45,8.940376,6.4945, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,41,97.776104,2047.3393, 
FALSE,0,0,0, ,TRUE,69,8.919912,5.9153, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,64,94.674864,2130.5108, 
FALSE,0,0,0, ,TRUE,48,8.942968,7.943, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,42,80.064928,1558.5189, 
FALSE,0,0,0, ,TRUE,64,9.111336,10.3515, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,68,75.550064,1481.802, 
FALSE,0,0,0, ,TRUE,47,9.23712,9.4492, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,40,102.276152,2026.2056, 
FALSE,0,0,0, ,TRUE,74,8.734944,5.1946, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,68,72.90928,1430.1218, 
FALSE,0,0,0, ,TRUE,64,9.08492,6.4393, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,63,60.038976,1465.4139, 
FALSE,0,0,0, ,TRUE,34,8.65192,6.6584, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,35,85.904232,1677.9533, 
FALSE,0,0,0, ,TRUE,43,8.61052,5.8859, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,41,70.539736,1352.7032, 
FALSE,0,0,0, ,TRUE,67,8.942144,5.4826, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,66,80.0346,1620.134, 
FALSE,0,0,0, ,TRUE,67,8.940192,6.5089, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,61,73.571624,1708.6472, 
FALSE,0,0,0, ,TRUE,49,9.09184,5.5708, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,41,64.573664,1625.5084, 
FALSE,0,0,0, ,TRUE,59,9.112952,5.9253, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,63,70.990744,1572.8834, 
FALSE,0,0,0, ,TRUE,66,8.608976,6.2382, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,61,67.630672,1324.7275, 
FALSE,0,0,0, ,TRUE,46,8.946008,6.4621, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,42,86.193616,1735.8693, 
FALSE,0,0,0, ,TRUE,43,8.65224,5.595, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,43,78.350592,1385.3647, 
FALSE,0,0,0, ,TRUE,71,9.092296,4.6913, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,65,75.69448,1462.3696, 
FALSE,0,0,0, ,TRUE,42,8.694248,5.1272, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,39,90.453456,1444.9976, 
FALSE,0,0,0, ,TRUE,66,9.112728,6.3278, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,66,104.643096,2126.9505, 
FALSE,0,0,0, ,TRUE,41,8.547816,5.5835, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,39,77.348168,1461.0531, 
FALSE,0,0,0, ,TRUE,64,9.092344,5.9192, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,63,73.880552,1517.0012, 
FALSE,0,0,0, ,TRUE,42,9.113024,5.943, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,37,71.407944,1412.7219, 
FALSE,0,0,0, ,TRUE,65,9.230272,5.7557, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,65,91.040576,1866.8256, 
FALSE,0,0,0, ,TRUE,44,8.73408,4.8513, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,41,67.339776,1430.1861, 
FALSE,0,0,0, ,TRUE,67,9.23516,8.9394, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,61,77.656336,1746.1631, 
FALSE,0,0,0, ,TRUE,63,9.10928,5.3726, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,63,63.340424,1507.0651, 
FALSE,0,0,0, ,TRUE,39,8.922296,5.8186, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,40,80.394008,1614.6008, 
FALSE,0,0,0, ,TRUE,45,9.123576,6.7702, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,42,102.95468,2301.2718, 
FALSE,0,0,0, ,TRUE,69,9.25012,5.8594, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,65,99.107376,2030.6328, 
