Greedy Brute Force, , , , ,Brute Force, , , , ,Brute Force (Greedy Optimised), , , , ,CSP Algorithm, , , , ,CSP (Randomised Optimisation), ,
Valid?, Score, RAM, Time (ms), ,Valid?, Score, RAM, Time (ms), ,Valid?, Score, RAM, Time (ms), ,Valid?, Score, RAM, Time (ms), ,Valid?, Score, RAM, Time (ms), ,
true,60,0,0.1056, ,true,60,0,0.1169, ,true,60,0,0.1471, ,true,60,0,0.1249, ,true,60,0,0.1105, ,
true,45,0,0.152, ,true,45,0,0.2814, ,true,45,0,0.3158, ,true,45,0,0.2588, ,true,45,0,0.1671, ,
true,50,0,0.1114, ,true,50,0,0.0989, ,true,50,0,0.1005, ,true,50,0,0.1045, ,true,50,0,0.0946, ,
true,51,0,0.1137, ,true,51,0,0.1133, ,true,51,0,0.1528, ,true,51,0,0.1246, ,true,51,0,0.1186, ,
true,43,0,0.1401, ,true,43,0,0.1227, ,true,43,0,0.1295, ,true,43,0,0.1186, ,true,43,0,0.1764, ,
true,55,0,0.1315, ,true,55,0,0.1215, ,true,55,0,0.1188, ,true,55,0,0.2082, ,true,55,0,0.1235, ,
true,52,0,0.1245, ,true,52,0,0.1295, ,true,52,0,0.2051, ,true,52,0,0.1208, ,true,52,0,0.1173, ,
true,62,0,0.1254, ,true,62,0,0.1691, ,true,62,0,0.1133, ,true,62,0,0.1047, ,true,62,0,0.0949, ,
true,46,0,0.1228, ,true,46,0,0.1108, ,true,46,0,0.1101, ,true,46,0,0.1186, ,true,46,0,0.1168, ,
true,54,0,0.2853, ,true,54,0,0.1149, ,true,54,0,0.1902, ,true,54,0,0.113, ,true,54,0,0.1125, ,
true,45,0,0.1757, ,true,45,0,0.1597, ,true,45,0,0.1565, ,true,45,0,0.552, ,true,45,0,0.2733, ,
true,51,0,0.3193, ,true,51,0,0.2668, ,true,51,0,0.1242, ,true,51,0,0.1637, ,true,51,0,0.1383, ,
true,52,0,0.1043, ,true,52,0,0.1147, ,true,52,0,0.1696, ,true,52,0,0.1053, ,true,52,0,0.0979, ,
true,41,0,0.1211, ,true,41,0,0.1881, ,true,41,0,0.1363, ,true,41,0,0.1139, ,true,41,0,0.164, ,
true,55,0,0.1249, ,true,55,0,0.1285, ,true,55,0,0.1221, ,true,55,0,0.1013, ,true,55,0,0.1273, ,
true,52,0,0.1174, ,true,52,0,0.0955, ,true,52,0,0.1552, ,true,52,0,0.0956, ,true,52,0,0.0927, ,
true,58,0,0.0963, ,true,58,0,0.0966, ,true,58,0,0.0994, ,true,58,0,0.1518, ,true,58,0,0.097, ,
true,47,0,0.0908, ,true,47,0,0.1871, ,true,47,0,0.095, ,true,47,0,0.1408, ,true,47,0,0.1002, ,
true,51,0,0.1142, ,true,51,0,0.1133, ,true,51,0,0.1625, ,true,51,0,0.2073, ,true,51,0,0.1368, ,
true,57,0,0.1163, ,true,57,0,0.1475, ,true,57,0,0.1163, ,true,57,0,0.1152, ,true,57,0,0.1167, ,
true,47,0,0.1186, ,true,47,0,0.1049, ,true,47,0,0.1202, ,true,47,0,0.1547, ,true,47,0,0.0983, ,
true,58,0,0.1479, ,true,58,0,0.1153, ,true,58,0,0.1808, ,true,58,0,0.1443, ,true,58,0,0.1064, ,
true,56,0,0.1413, ,true,56,0,0.1582, ,true,56,0,0.1209, ,true,56,0,0.1084, ,true,56,0,0.1346, ,
true,54,0,0.1046, ,true,54,0,0.1067, ,true,54,0,0.0983, ,true,54,0,0.2001, ,true,54,0,0.1555, ,
true,54,0,0.1157, ,true,54,0,0.1036, ,true,54,0,0.1423, ,true,54,0,0.103, ,true,54,0,0.0812, ,
true,62,0,0.127, ,true,62,0,0.0722, ,true,62,0,0.0709, ,true,62,0,0.0684, ,true,62,0,0.0722, ,
true,57,0,0.1231, ,true,57,0,0.1178, ,true,57,0,0.1143, ,true,57,0,0.1277, ,true,57,0,0.1138, ,
true,59,0,0.0967, ,true,59,0,0.2437, ,true,59,0,0.1643, ,true,59,0,0.1614, ,true,59,0,0.1559, ,
true,51,0,0.1054, ,true,51,0,0.1654, ,true,51,0,0.1566, ,true,51,0,0.205, ,true,51,0,0.1726, ,
true,58,0,0.1514, ,true,58,0,0.1038, ,true,58,0,0.1009, ,true,58,0,0.0971, ,true,58,0,0.0992, ,
true,38,0,0.0909, ,true,38,0,0.0972, ,true,38,0,0.1248, ,true,38,0,0.0947, ,true,38,0,0.1404, ,
true,50,0,0.082, ,true,50,0,0.0803, ,true,50,0,1.5014, ,true,50,0,0.1253, ,true,50,0,0.0876, ,
true,49,0,0.2929, ,true,49,0,0.1263, ,true,49,0,0.1019, ,true,49,0,0.119, ,true,49,0,0.1021, ,
true,60,0,0.1503, ,true,60,0,2.6833, ,true,60,0,0.2062, ,true,60,0,0.1361, ,true,60,0,0.1314, ,
true,45,0,0.1751, ,true,45,0,0.3683, ,true,45,0,0.108, ,true,45,0,0.1743, ,true,45,0,0.0972, ,
true,43,0,0.0925, ,true,43,0,0.0864, ,true,43,0,0.1555, ,true,43,0,0.1204, ,true,43,0,0.1182, ,
true,52,0,0.1106, ,true,52,0,0.204, ,true,52,0,0.1497, ,true,52,0,0.1118, ,true,52,0,0.1769, ,
