Greedy Brute Force,,,,,Brute Force,,,,,Brute Force (Greedy Optimised),,,,,CSP Algorithm,,,,,CSP (Randomised Optimisation),,
Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM,Time (ms),,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,72,117.591912,26255.0915, ,false,0,0.0,0.0, ,true,64,41.841608,1914.4334, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,50,60.693176,20794.2895, ,false,0,0.0,0.0, ,true,42,38.563872,799.8891, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,49,63.663144,38956.3759, ,false,0,0.0,0.0, ,true,39,48.326264,1029.3213, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,72,63.209184,33680.074, ,false,0,0.0,0.0, ,true,63,47.439488,598.1892, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,53,74.015184,28748.885, ,false,0,0.0,0.0, ,true,38,41.98324,670.096, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,50,70.880232,35569.3718, ,false,0,0.0,0.0, ,true,42,47.34312,629.4821, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,56,64.7454,32446.4544, ,false,0,0.0,0.0, ,true,44,55.887744,806.7304, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,54,70.276128,21809.6749, ,false,0,0.0,0.0, ,true,42,48.574024,624.0586, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,77,59.515448,37779.7975, ,false,0,0.0,0.0, ,true,67,42.725656,590.3113, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,70,83.012472,26447.9734, ,false,0,0.0,0.0, ,true,61,46.324224,553.2208, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,76,59.048752,26845.9798, ,false,0,0.0,0.0, ,true,61,32.47548,508.0724, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,74,63.801904,36744.419, ,false,0,0.0,0.0, ,true,70,62.562728,759.0228, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,77,67.171904,22613.6423, ,false,0,0.0,0.0, ,true,64,61.450752,717.4119, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,55,62.344576,32606.5028, ,false,0,0.0,0.0, ,true,45,61.320808,673.7167, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,75,67.170992,29307.1699, ,false,0,0.0,0.0, ,true,67,75.862096,923.7168, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,48,62.40584,41121.9852, ,false,0,0.0,0.0, ,true,40,62.069624,628.1437, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,73,70.744632,34203.1965, ,false,0,0.0,0.0, ,true,63,62.322536,734.3206, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,59,59.660392,43605.3339, ,false,0,0.0,0.0, ,true,46,46.891608,562.8798, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,79,73.316152,27721.6633, ,false,0,0.0,0.0, ,true,70,44.349,730.1329, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,74,62.650168,39138.0803, ,false,0,0.0,0.0, ,true,63,48.63032,698.1839, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,72,59.506568,33633.7484, ,false,0,0.0,0.0, ,true,61,59.233424,847.5631, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,72,58.519656,25971.8052, ,false,0,0.0,0.0, ,true,65,35.159544,459.1299, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,53,71.955168,39227.5807, ,false,0,0.0,0.0, ,true,43,62.449832,620.4082, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,52,65.806408,36067.3111, ,false,0,0.0,0.0, ,true,40,60.491944,817.273, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,75,59.083928,34992.2788, ,false,0,0.0,0.0, ,true,64,44.213192,593.5993, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,72,61.0286,24709.999, ,false,0,0.0,0.0, ,true,63,63.235592,972.0124, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,49,61.533064,30242.6424, ,false,0,0.0,0.0, ,true,40,47.48484,624.2611, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,55,67.6254,35667.7443, ,false,0,0.0,0.0, ,true,44,44.385832,795.3622, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,71,61.958688,32885.1697, ,false,0,0.0,0.0, ,true,61,61.676352,711.6066, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,76,49.372168,31086.7983, ,false,0,0.0,0.0, ,true,71,62.075552,800.6086, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,53,62.504792,45452.0012, ,false,0,0.0,0.0, ,true,40,63.246264,765.5051, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,54,48.87436,24649.9806, ,false,0,0.0,0.0, ,true,41,62.358832,662.2819, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,49,67.6066,30893.0814, ,false,0,0.0,0.0, ,true,38,43.077024,557.4736, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,54,62.743008,34688.9693, ,false,0,0.0,0.0, ,true,45,49.76716,551.3269, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,72,73.9234,34911.0633, ,false,0,0.0,0.0, ,true,65,46.267504,709.2133, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,51,62.611992,21871.2444, ,false,0,0.0,0.0, ,true,41,61.542856,716.254, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,56,59.050632,28956.6563, ,false,0,0.0,0.0, ,true,43,45.959584,493.6971, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,75,59.504376,36800.2569, ,false,0,0.0,0.0, ,true,67,40.024232,521.177, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,78,67.488872,28036.9895, ,false,0,0.0,0.0, ,true,67,44.179128,537.7899, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,53,62.264456,43032.8107, ,false,0,0.0,0.0, ,true,43,44.559184,510.3733, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,75,58.508144,26489.728, ,false,0,0.0,0.0, ,true,68,61.5502,752.6941, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,76,60.59192,21596.3647, ,false,0,0.0,0.0, ,true,67,58.614824,709.9422, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,57,63.19808,32845.215, ,false,0,0.0,0.0, ,true,44,46.54316,519.4299, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,73,70.176616,23269.1502, ,false,0,0.0,0.0, ,true,66,62.879952,724.7465, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,59,70.163328,20400.7129, ,false,0,0.0,0.0, ,true,50,59.6938,663.2096, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,55,70.168792,27441.2477, ,false,0,0.0,0.0, ,true,45,42.607352,945.4045, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,74,61.152544,27769.6838, ,false,0,0.0,0.0, ,true,62,41.347248,505.8863, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,74,59.517552,42492.0376, ,false,0,0.0,0.0, ,true,63,39.741088,440.9424, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,51,58.642456,25921.3714, ,false,0,0.0,0.0, ,true,42,62.67388,802.4676, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,75,61.2006,24105.1578, ,false,0,0.0,0.0, ,true,67,40.594728,459.0913, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,49,62.374528,36550.9812, ,false,0,0.0,0.0, ,true,40,44.972536,502.5037, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,48,56.842712,29145.239, ,false,0,0.0,0.0, ,true,38,62.7694,588.0925, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,76,81.221296,39415.3045, ,false,0,0.0,0.0, ,true,69,40.643072,476.2485, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,77,71.047864,37090.9118, ,false,0,0.0,0.0, ,true,67,48.6622,884.6613, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,74,87.274168,38063.7996, ,false,0,0.0,0.0, ,true,64,45.717624,703.0098, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,51,68.362368,34650.2654, ,false,0,0.0,0.0, ,true,37,37.627456,441.0515, ,
