Greedy Brute Force,,,,,Brute Force,,,,,Brute Force (Greedy Optimised),,,,,CSP Algorithm,,,,,CSP (Randomised Optimisation),,,,
Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM,Time (ms),
FALSE,0,0,0, ,TRUE,,,, ,FALSE,0,0,0, ,TRUE,,,, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,46,7.381192,8.8623, ,FALSE,0,0,0, ,TRUE,42,50.866608,1043.9126, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,43,7.26496,5.6523, ,FALSE,0,0,0, ,TRUE,39,50.20404,664.6916, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,69,7.534792,5.7913, ,FALSE,0,0,0, ,TRUE,62,64.35784,934.0539, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,40,7.534224,13.725, ,FALSE,0,0,0, ,TRUE,36,52.089304,805.1049, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,49,7.388008,4.093, ,FALSE,0,0,0, ,TRUE,41,66.029576,829.4735, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,66,7.66016,3.5014, ,FALSE,0,0,0, ,TRUE,65,57.51064,1022.3719, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,62,7.241976,3.8087, ,FALSE,0,0,0, ,TRUE,58,64.476008,803.1528, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,64,7.284,3.5383, ,FALSE,0,0,0, ,TRUE,60,44.93136,646.0676, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,56,7.660136,4.2839, ,FALSE,0,0,0, ,TRUE,62,60.189232,768.8192, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,40,7.538096,3.5606, ,FALSE,0,0,0, ,TRUE,40,60.008824,833.6588, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,67,7.659568,3.7372, ,FALSE,0,0,0, ,TRUE,63,54.205216,868.5048, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,42,7.537936,3.3225, ,FALSE,0,0,0, ,TRUE,37,59.480712,742.2929, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,42,7.284896,2.1862, ,FALSE,0,0,0, ,TRUE,38,39.478512,658.7476, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,43,7.269464,2.6838, ,FALSE,0,0,0, ,TRUE,43,67.630336,824.0149, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,56,7.499008,3.5081, ,FALSE,0,0,0, ,TRUE,59,45.045848,742.7146, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,68,7.670008,4.0795, ,FALSE,0,0,0, ,TRUE,60,68.497624,1030.4648, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,70,7.670032,2.8369, ,FALSE,0,0,0, ,TRUE,62,54.40472,978.9445, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,69,7.419392,2.5633, ,FALSE,0,0,0, ,TRUE,59,51.13428,638.5318, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,49,7.502856,3.0243, ,FALSE,0,0,0, ,TRUE,43,53.502872,703.81, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,68,7.585968,3.2086, ,FALSE,0,0,0, ,TRUE,63,54.488176,956.3819, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,60,7.545088,3.4877, ,FALSE,0,0,0, ,TRUE,57,60.199928,880.2964, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,65,7.279416,3.3198, ,FALSE,0,0,0, ,TRUE,62,54.22372,682.6932, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,38,7.250432,2.4015, ,FALSE,0,0,0, ,TRUE,35,50.48064,528.3129, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,66,7.545088,3.2278, ,FALSE,0,0,0, ,TRUE,58,52.292464,786.4599, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,48,7.54664,2.7105, ,FALSE,0,0,0, ,TRUE,42,52.326416,967.2149, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,46,7.425312,3.8214, ,FALSE,0,0,0, ,TRUE,40,50.28676,754.1386, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,43,7.425336,2.6478, ,FALSE,0,0,0, ,TRUE,43,60.094536,789.2904, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,34,7.549584,3.2671, ,FALSE,0,0,0, ,TRUE,38,48.315344,812.9096, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,65,7.551008,3.3425, ,FALSE,0,0,0, ,TRUE,60,57.327112,670.0114, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,64,7.404472,2.8184, ,FALSE,0,0,0, ,TRUE,62,39.909736,595.1255, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,43,7.254184,2.9576, ,FALSE,0,0,0, ,TRUE,43,46.61048,717.6014, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,66,7.67688,2.6963, ,FALSE,0,0,0, ,TRUE,64,49.72208,758.5596, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,43,7.677448,3.0852, ,FALSE,0,0,0, ,TRUE,43,49.658232,935.1287, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,39,7.42692,2.8606, ,FALSE,0,0,0, ,TRUE,33,51.666432,597.3792, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,64,7.510608,4.1357, ,FALSE,0,0,0, ,TRUE,63,68.770816,1011.6906, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,63,7.24756,3.0183, ,FALSE,0,0,0, ,TRUE,62,63.195712,914.6022, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,42,7.6794,3.2565, ,FALSE,0,0,0, ,TRUE,37,37.893584,854.0472, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,43,7.678904,4.2528, ,FALSE,0,0,0, ,TRUE,41,75.085712,1106.7786, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,41,7.679048,3.3682, ,FALSE,0,0,0, ,TRUE,37,48.26828,1020.613, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,66,7.633112,3.8007, ,FALSE,0,0,0, ,TRUE,65,62.204024,913.9357, ,FALSE,0,0,0, 
