Greedy Brute Force, , , , ,Brute Force, , , , ,Brute Force (Greedy Optimised), , , , ,CSP Algorithm, , , , ,CSP (Randomised Optimisation), ,
Valid?, Score, RAM, Time (ms), ,Valid?, Score, RAM, Time (ms), ,Valid?, Score, RAM, Time (ms), ,Valid?, Score, RAM, Time (ms), ,Valid?, Score, RAM, Time (ms), ,
true,58,0,0.0476, ,true,62,0,0.0778, ,true,69,0,2.6323, ,false,-1,0,1.6304, ,false,-1,0,1.762, ,
true,45,0,0.0433, ,true,48,0,0.0759, ,true,65,0,1.0672, ,false,-1,0,1.3872, ,false,-1,0,1.4719, ,
true,47,0,0.0419, ,true,47,0,0.0698, ,true,56,0,2.785, ,false,-1,0,3.1709, ,false,-1,0,3.7121, ,
true,54,0,0.0461, ,true,60,0,0.0777, ,true,67,0,2.8411, ,false,-1,0,1.5959, ,false,-1,0,1.457, ,
true,48,0,0.0528, ,true,54,0,0.0832, ,true,58,0,3.053, ,false,-1,0,5.0607, ,false,-1,0,4.0756, ,
true,56,0,0.0487, ,true,59,0,0.0776, ,true,62,0,2.4826, ,false,-1,0,3.243, ,false,-1,0,2.9663, ,
true,44,0,0.0744, ,true,54,0,0.1256, ,true,56,0,6.8776, ,false,-1,0,1.9332, ,false,-1,0,2.1532, ,
true,50,0,0.0919, ,true,51,0,0.1209, ,true,65,0,2.2417, ,false,-1,0,2.8236, ,false,-1,0,3.3151, ,
true,49,0,0.1441, ,true,52,0,0.1024, ,true,56,0,4.5098, ,false,-1,0,3.1977, ,false,-1,0,2.7692, ,
true,52,0,0.0411, ,true,58,0,0.0717, ,true,67,0,5.7105, ,false,-1,0,3.7377, ,false,-1,0,4.4356, ,
true,48,0,0.0417, ,true,48,0,0.088, ,true,64,0,2.3043, ,false,-1,0,2.9478, ,false,-1,0,5.3586, ,
true,44,0,0.0386, ,true,51,0,0.0688, ,true,57,0,2.5961, ,false,-1,0,12.3386, ,false,-1,0,10.7352, ,
true,59,0,0.0428, ,true,62,0,0.0731, ,true,68,0,1.9284, ,false,-1,0,5.3576, ,false,-1,0,3.3982, ,
true,45,0,0.0512, ,true,52,0,0.0815, ,true,61,0,4.7451, ,false,-1,0,3.455, ,false,-1,0,3.6687, ,
true,59,0,0.0439, ,true,62,0,0.0676, ,true,69,0,2.2487, ,false,-1,0,4.1154, ,false,-1,0,4.332, ,
true,51,0,0.0383, ,true,51,0,0.0697, ,true,69,0,3.0749, ,false,-1,0,1.0371, ,false,-1,0,0.9176, ,
true,54,0,0.0514, ,true,58,0,0.0807, ,true,65,0,2.2688, ,false,-1,0,2.8897, ,false,-1,0,2.8442, ,
true,45,0,0.0401, ,true,51,0,0.0698, ,true,65,0,1.4055, ,false,-1,0,3.6418, ,false,-1,0,3.3378, ,
true,39,0,0.0405, ,true,39,0,0.0704, ,true,48,0,1.8684, ,false,-1,0,1.2084, ,false,-1,0,0.8832, ,
true,49,0,0.0567, ,true,52,0,0.0678, ,true,57,0,3.6512, ,false,-1,0,1.0116, ,false,-1,0,0.8772, ,
true,47,0,0.0549, ,true,51,0,0.0844, ,true,54,0,3.4658, ,false,-1,0,1.2384, ,false,-1,0,1.0879, ,
true,47,0,0.0485, ,true,54,0,0.0721, ,true,60,0,2.1673, ,false,-1,0,2.3767, ,false,-1,0,2.4099, ,
true,56,0,0.041, ,true,59,0,0.076, ,true,68,0,3.6103, ,false,-1,0,3.4903, ,false,-1,0,3.2095, ,
true,47,0,0.0547, ,true,51,0,0.0751, ,true,56,0,3.5781, ,false,-1,0,1.1286, ,false,-1,0,0.9447, ,
true,53,0,0.0481, ,true,54,0,0.0786, ,true,68,0,4.2571, ,false,-1,0,4.8719, ,false,-1,0,3.8775, ,
true,51,0,0.0459, ,true,54,0,0.0814, ,true,56,0,4.2412, ,false,-1,0,4.6454, ,false,-1,0,5.7091, ,
true,51,0,0.0331, ,true,55,0,0.0624, ,true,69,0,2.1318, ,false,-1,0,2.831, ,false,-1,0,4.0755, ,
true,59,0,0.0429, ,true,63,0,0.0627, ,true,67,0,5.1114, ,false,-1,0,1.0345, ,false,-1,0,0.712, ,
true,45,0,0.0434, ,true,52,0,0.0694, ,true,69,0,1.3131, ,false,-1,0,2.7332, ,false,-1,0,3.5187, ,
true,40,0,0.0985, ,true,49,0,0.1041, ,true,56,0,4.1289, ,false,-1,0,1.1882, ,false,-1,0,1.4002, ,
true,61,0,0.0461, ,true,61,0,0.0664, ,true,68,0,1.0397, ,false,-1,0,2.9071, ,false,-1,0,3.7205, ,
true,47,0,0.0762, ,true,54,0,0.139, ,true,60,0,5.8243, ,false,-1,0,3.1307, ,false,-1,0,2.2701, ,
true,43,0,0.0392, ,true,46,0,0.0719, ,true,59,0,0.8384, ,false,-1,0,4.8673, ,false,-1,0,3.6216, ,
true,52,0,0.1111, ,true,58,0,0.2057, ,true,61,0,7.0768, ,false,-1,0,6.3314, ,false,-1,0,1.9697, ,
true,48,0,0.0364, ,true,50,0,0.0661, ,true,62,0,2.3435, ,false,-1,0,3.0359, ,false,-1,0,3.0885, ,
true,53,0,0.0428, ,true,57,0,0.0728, ,true,60,0,3.7706, ,false,-1,0,3.1251, ,false,-1,0,3.1083, ,
true,46,0,0.0442, ,true,56,0,0.0833, ,true,69,0,3.2864, ,false,-1,0,4.1225, ,false,-1,0,3.2813, ,
true,49,0,0.0404, ,true,52,0,0.0765, ,true,54,0,4.113, ,false,-1,0,3.1419, ,false,-1,0,3.9122, ,
true,46,0,0.0636, ,true,52,0,0.1227, ,true,67,0,3.6011, ,false,-1,0,2.9414, ,false,-1,0,2.5694, ,
false,-1,0,0.0865, ,false,-1,0,0.1486, ,false,-1,0,4.8663, ,false,-1,0,1.2373, ,false,-1,0,0.965, ,
true,45,0,0.0434, ,true,48,0,0.0688, ,true,53,0,3.3348, ,false,-1,0,0.884, ,false,-1,0,0.703, ,
true,45,0,0.0476, ,true,50,0,0.0721, ,true,59,0,3.7028, ,false,-1,0,2.5234, ,false,-1,0,2.8003, ,
true,57,0,0.0859, ,true,64,0,0.0761, ,true,65,0,3.3111, ,false,-1,0,2.7319, ,false,-1,0,2.4861, ,
true,50,0,0.0466, ,true,55,0,0.075, ,true,62,0,2.7053, ,false,-1,0,1.6663, ,false,-1,0,1.6444, ,
true,52,0,0.0743, ,true,54,0,0.1186, ,true,55,0,5.7507, ,false,-1,0,3.7316, ,false,-1,0,3.2076, ,
true,57,0,0.0768, ,true,62,0,0.0944, ,true,66,0,4.5422, ,false,-1,0,2.1134, ,false,-1,0,1.9384, ,
true,56,0,0.0364, ,true,62,0,0.0695, ,true,68,0,1.7977, ,false,-1,0,0.8711, ,false,-1,0,0.7312, ,
true,53,0,0.042, ,true,56,0,0.0648, ,true,61,0,4.1399, ,false,-1,0,4.2602, ,false,-1,0,2.5975, ,
true,57,0,0.0388, ,true,63,0,0.0706, ,true,66,0,3.705, ,false,-1,0,2.5503, ,false,-1,0,6.5681, ,
true,50,0,0.121, ,true,55,0,0.1607, ,true,63,0,2.0421, ,false,-1,0,2.1476, ,false,-1,0,1.9914, ,
true,58,0,0.0408, ,true,60,0,0.0684, ,true,63,0,3.1148, ,false,-1,0,1.5121, ,false,-1,0,3.0466, ,
true,47,0,0.0941, ,true,47,0,0.1276, ,true,52,0,5.5466, ,false,-1,0,2.1803, ,false,-1,0,2.4441, ,
true,59,0,0.0676, ,true,60,0,0.101, ,true,66,0,4.1679, ,false,-1,0,5.1765, ,false,-1,0,4.4716, ,
true,52,0,0.0529, ,true,52,0,0.1136, ,true,57,0,6.331, ,false,-1,0,1.0395, ,false,-1,0,1.0225, ,
true,67,0,0.0465, ,true,72,0,0.0677, ,true,72,0,5.5089, ,false,-1,0,3.4345, ,false,-1,0,3.2831, ,
true,46,0,0.0521, ,true,55,0,0.0938, ,true,57,0,4.919, ,false,-1,0,2.9456, ,false,-1,0,6.9307, ,
