Greedy Brute Force,,,,,Brute Force,,,,,Brute Force (Greedy Optimised),,,,,CSP Algorithm,,,,,CSP (Randomised Optimisation),,,,
Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM,Time (ms),
FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,74,13.08988,214.2153, ,TRUE,74,4.662592,74.9913, 
FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,25,2.977104,1.205, ,TRUE,25,4.448152,32.5986, 
FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,49,3.022592,10.8383, ,TRUE,49,4.440672,18.2771, 
FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,50,3.010016,1.0781, ,TRUE,50,4.449832,15.0142, 
FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,50,3.000336,1.7362, ,TRUE,50,4.433728,12.0708, 
FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,25,2.996384,0.8373, ,TRUE,25,4.424344,8.865, 
FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,25,2.995504,0.6222, ,TRUE,25,4.416888,7.4193, 
FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,50,3.042496,1.9114, ,TRUE,50,4.464824,6.3072, 
FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,74,2.9936,0.7657, ,TRUE,74,4.414312,4.5501, 
FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,50,2.988888,0.6778, ,TRUE,50,4.41032,5.9314, 
FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,49,2.9872,0.8492, ,TRUE,49,4.460216,6.1045, 
FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,49,2.991088,0.7599, ,TRUE,49,4.414384,5.7954, 
FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,49,2.988976,0.6639, ,TRUE,49,4.41044,4.6861, 
FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,50,2.987336,0.9594, ,TRUE,50,4.460096,5.7503, 
FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,49,2.992672,0.6894, ,TRUE,49,4.416432,6.1749, 
