Greedy Brute Force,,,,,Brute Force,,,,,Brute Force (Greedy Optimised),,,,,CSP Algorithm,,,,,CSP (Randomised Optimisation),,,,
Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM,Time (ms),
FALSE,0,0,0, ,TRUE,,,, ,FALSE,0,0,0, ,TRUE,,,, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,46,10.123432,7.026, ,FALSE,0,0,0, ,TRUE,40,96.693432,1457.5531, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,68,10.412384,9.3616, ,FALSE,0,0,0, ,TRUE,65,98.166904,2446.205, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,59,10.261424,8.6686, ,FALSE,0,0,0, ,TRUE,61,98.584872,1752.5016, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,66,10.122968,4.5045, ,FALSE,0,0,0, ,TRUE,66,85.208552,1875.6718, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,62,10.269816,5.7886, ,FALSE,0,0,0, ,TRUE,62,120.73984,2341.6069, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,61,10.203408,8.3963, ,FALSE,0,0,0, ,TRUE,65,81.434496,2190.7741, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,60,10.474,7.9855, ,FALSE,0,0,0, ,TRUE,63,121.3184,1588.0904, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,63,9.93056,8.6913, ,FALSE,0,0,0, ,TRUE,65,86.395448,2060.7498, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,64,9.774232,7.4603, ,FALSE,0,0,0, ,TRUE,63,105.764504,1894.9262, ,FALSE,0,0,0, 
FALSE,0,0,0, ,TRUE,66,9.987536,4.0604, ,FALSE,0,0,0, ,TRUE,63,108.439624,2037.9583, ,FALSE,0,0,0, 
