Greedy Brute Force,,,,,,
Valid?, Score, RAM (MB), Time (ms), #Sessions, ,
true,22,4.377912,86.7138,118, ,
true,63,4.38032,193.7746,119, ,
true,26,4.297016,168.5539,120, ,
true,39,4.335264,111.2304,121, ,
true,23,4.421904,119.682,122, ,
true,63,4.34332,103.4707,123, ,
true,47,4.338736,127.232,124, ,
true,61,4.382416,135.0292,125, ,
true,29,4.301048,117.0511,126, ,
true,49,4.511408,129.205,127, ,
true,62,4.356112,101.4356,128, ,
true,49,4.35212,127.854,129, ,
true,46,4.394456,143.0962,130, ,
true,24,4.39744,149.3627,131, ,
true,25,4.353456,157.729,132, ,
true,46,4.348776,136.1251,133, ,
true,24,4.346632,243.8869,134, ,
true,24,4.389072,147.9172,135, ,
true,48,4.390648,191.4563,136, ,
true,39,4.348264,182.6995,137, ,
true,49,4.479928,234.232,138, ,
true,26,4.407184,197.2541,139, ,
true,46,4.314824,169.5273,140, ,
true,23,4.441888,197.7602,141, ,
true,50,4.451792,175.4628,142, ,
true,49,4.408768,139.7018,143, ,
true,24,4.540336,128.6702,144, ,
true,27,4.513104,237.9364,145, ,
true,39,4.42976,139.7147,146, ,
true,47,4.513896,108.3241,147, ,
true,49,4.477776,188.8091,148, ,
true,48,4.478408,122.7864,149, ,
true,47,4.337432,103.2307,150, ,
true,24,4.551808,153.081,151, ,
true,27,4.431488,126.4672,152, ,
true,46,4.378272,108.1417,153, ,
true,25,4.459392,131.9676,154, ,
true,25,4.464232,118.9423,155, ,
true,27,4.61012,166.1752,156, ,
true,38,4.48664,139.3899,157, ,
true,23,4.4824,144.9996,158, ,
true,27,4.435632,105.6775,159, ,
true,48,4.659496,139.0929,160, ,
true,26,4.498544,140.0115,161, ,
true,23,4.541552,130.226,162, ,
true,26,4.500048,141.0317,163, ,
true,26,4.39584,122.5162,164, ,
true,60,4.572576,184.2119,165, ,
true,25,4.492056,101.0581,166, ,
true,46,4.390144,123.2077,167, ,
true,46,4.518528,131.838,168, ,
true,44,4.528512,128.2921,169, ,
true,40,4.487648,141.4326,170, ,
true,46,4.48596,128.3941,171, ,
true,46,4.579592,169.0622,172, ,
true,26,4.499488,198.5855,173, ,
true,28,4.594552,155.4643,174, ,
true,64,4.557208,157.2114,175, ,
true,63,4.505704,120.3372,176, ,
true,62,4.499968,158.2065,177, ,
true,51,4.58764,282.557,178, ,
true,24,4.55328,221.2819,179, ,
true,46,4.655232,295.8654,180, ,
true,60,4.524136,233.9161,181, ,
true,50,4.56872,235.961,182, ,
true,26,4.615344,259.6405,183, ,
true,46,4.526056,273.5722,184, ,
true,48,4.514192,318.4672,185, ,
true,47,4.508032,184.2284,186, ,
true,44,4.55452,219.4806,187, ,
true,25,4.505104,207.5269,188, ,
true,61,4.552024,288.4806,189, ,
true,44,4.506208,249.288,190, ,
true,48,4.599488,192.7223,191, ,
true,52,4.6096,173.5323,192, ,
true,26,4.56584,173.57,193, ,
true,26,4.663672,198.1671,194, ,
true,48,4.832568,176.5215,195, ,
true,47,4.45072,279.5297,196, ,
true,25,4.523664,241.8044,197, ,
true,47,4.668128,224.8323,198, ,
true,38,4.63416,179.6737,199, ,
true,47,4.689064,211.6369,200, ,
true,25,4.646904,245.5664,201, ,
true,24,4.698792,190.0652,202, ,
true,39,4.655528,251.6677,203, ,
true,49,4.808696,245.8809,204, ,
true,24,4.780288,424.9243,205, ,
true,47,4.686368,307.4116,206, ,
true,23,4.618232,273.8813,207, ,
true,48,4.711,313.9494,208, ,
true,24,4.610744,417.6215,209, ,
true,47,4.65528,258.161,210, ,
true,28,4.653568,400.9562,211, ,
true,26,4.75876,474.6853,212, ,
true,26,4.621144,414.6613,213, ,
true,24,4.60844,279.6685,214, ,
true,25,4.549888,379.2254,215, ,
true,23,4.737872,352.4788,216, ,
true,47,4.606352,197.4382,217, ,
true,25,4.903736,249.5799,218, ,
true,45,4.629512,261.2253,219, ,
true,47,4.774968,221.0554,220, ,
true,38,4.51892,178.4783,221, ,
true,48,4.809456,283.7825,222, ,
true,47,4.733448,218.5011,223, ,
true,46,4.629288,289.2394,224, ,
true,25,4.72296,223.1737,225, ,
true,48,4.677344,251.3442,226, ,
true,46,4.67592,260.6562,227, ,
true,28,4.78372,237.0327,228, ,
true,48,4.68912,222.0145,229, ,
true,47,4.734688,271.6162,230, ,
true,44,4.68144,206.3433,231, ,
true,26,4.785896,260.7125,232, ,
true,38,4.686096,287.2068,233, ,
true,39,4.731432,201.8204,234, ,
true,21,4.7298,290.7016,235, ,
true,62,4.625424,306.7138,236, ,
true,46,4.7216,403.8789,237, ,
true,59,4.725424,398.3657,238, ,
true,27,4.897168,253.9873,239, ,
true,25,4.708192,308.3724,240, ,
true,26,4.863776,341.722,241, ,
true,62,5.033232,411.5504,242, ,
true,48,4.597648,330.1645,243, ,
true,40,4.849304,348.9731,244, ,
true,24,4.890856,404.1227,245, ,
true,59,4.818224,396.6388,246, ,
true,25,4.825712,314.5965,247, ,
true,25,4.717248,261.4021,248, ,
true,39,4.928128,302.402,249, ,
true,27,5.150104,255.3746,250, ,
true,26,4.82756,239.4998,251, ,
true,47,4.85264,265.4384,252, ,
true,25,4.925896,314.4075,253, ,
true,48,4.844456,280.0193,254, ,
true,39,4.846024,255.2771,255, ,
true,23,4.969056,321.1159,256, ,
true,25,4.701832,251.5377,257, ,
true,40,4.840144,257.1001,258, ,
true,25,4.620352,283.7487,259, ,
true,47,4.755384,302.2537,260, ,
true,45,4.868656,278.777,261, ,
true,25,5.03564,252.0461,262, ,
true,45,4.70564,286.6589,263, ,
true,41,4.663992,250.8088,264, ,
true,26,5.138064,383.5263,265, ,
true,40,4.682008,351.1628,266, ,
true,60,4.893096,316.6608,267, ,
true,47,4.953304,277.6732,268, ,
true,61,5.151712,460.8753,269, ,
true,27,4.770536,286.553,270, ,
true,45,4.834576,258.2407,271, ,
true,45,4.863784,285.9355,272, ,
true,39,5.037224,322.4083,273, ,
true,26,5.086752,323.1438,274, ,
true,48,5.080216,488.9582,275, ,
true,26,5.078528,330.5156,276, ,
true,27,5.031368,265.5794,277, ,
true,62,4.981784,268.8867,278, ,
true,45,5.03432,307.6928,279, ,
true,40,5.078008,314.8533,280, ,
true,46,4.855184,257.8141,281, ,
true,25,4.888336,301.7837,282, ,
true,62,4.982696,387.2117,283, ,
true,24,4.892992,237.1508,284, ,
true,46,4.850672,328.1443,285, ,
true,61,4.738376,297.688,286, ,
true,45,4.722384,303.6054,287, ,
true,25,5.0396,326.0009,288, ,
true,23,5.190424,381.8526,289, ,
true,47,4.971248,341.3789,290, ,
true,23,4.840248,308.0975,291, ,
true,25,4.985128,378.795,292, ,
true,26,4.792024,374.091,293, ,
true,49,5.14384,321.4259,294, ,
true,45,5.084928,332.2014,295, ,
true,47,4.83536,360.4602,296, ,
true,25,4.7954,314.644,297, ,
true,23,5.039112,331.4069,298, ,
true,60,5.084624,396.4409,299, ,
true,48,5.128264,365.787,300, ,
true,44,4.9426,300.7844,301, ,
true,23,5.0902,355.0464,302, ,
true,45,5.036664,333.5303,303, ,
true,61,4.81324,326.0942,304, ,
true,48,5.186336,489.0487,305, ,
true,25,4.855248,417.7434,306, ,
true,62,5.040592,399.9642,307, ,
true,40,4.95416,686.3807,308, ,
true,46,4.988576,565.1729,309, ,
true,23,4.891896,461.1378,310, ,
true,45,5.38852,494.4509,311, ,
true,26,4.991512,435.9764,312, ,
true,30,5.045488,446.1533,313, ,
true,27,5.251256,612.7204,314, ,
true,22,4.939304,658.1032,315, ,
true,40,5.259088,536.128,316, ,
true,24,4.989968,459.6902,317, ,
true,47,5.157456,532.3436,318, ,
true,25,4.9124,428.8229,319, ,
true,45,4.909016,430.0942,320, ,
true,38,5.21616,583.6096,321, ,
true,59,5.044896,419.7487,322, ,
true,25,5.23696,479.1805,323, ,
true,25,5.040832,379.0312,324, ,
true,45,5.083456,457.6363,325, ,
true,22,4.975232,406.4763,326, ,
true,60,5.044448,457.1405,327, ,
true,23,5.09016,393.3661,328, ,
true,24,5.271056,490.1277,329, ,
true,46,4.992304,467.6477,330, ,
true,47,5.045336,428.9478,331, ,
true,44,5.37936,457.2222,332, ,
true,27,5.43132,545.0921,333, ,
true,59,5.144632,441.6615,334, ,
true,47,5.469552,396.9073,335, ,
true,24,5.143136,504.407,336, ,
true,25,4.977496,370.3394,337, ,
true,23,5.15244,567.9717,338, ,
true,44,5.24536,449.3205,339, ,
true,40,4.995128,431.2117,340, ,
true,38,5.472768,466.8396,341, ,
true,49,5.363824,521.753,342, ,
true,27,5.20188,508.5146,343, ,
true,25,4.995496,341.9733,344, ,
true,48,5.157064,478.4921,345, ,
true,38,5.403008,447.2463,346, ,
true,43,4.895864,430.5011,347, ,
true,47,5.47548,506.5637,348, ,
true,61,5.365616,456.0676,349, ,
true,48,4.995712,418.0133,350, ,
true,26,5.15924,429.8421,351, ,
true,25,5.511432,438.1467,352, ,
true,25,5.407768,550.9709,353, ,
true,25,5.05,434.6733,354, ,
true,60,5.286528,342.3724,355, ,
true,23,5.237688,524.6831,356, ,
true,62,5.377056,471.0351,357, ,
true,45,5.569184,518.1123,358, ,
true,25,5.349752,450.0376,359, ,
true,24,5.29404,451.0021,360, ,
true,49,5.100656,508.5365,361, ,
true,45,5.234696,448.4404,362, ,
true,60,5.37292,445.1315,363, ,
true,46,5.283368,411.6502,364, ,
true,23,5.141328,508.2966,365, ,
true,45,5.188264,418.8959,366, ,
true,45,5.36896,525.868,367, ,
true,23,5.190944,528.5989,368, ,
true,27,5.281928,438.0198,369, ,
true,40,5.188288,452.6809,370, ,
true,26,5.143416,384.9549,371, ,
true,45,5.276424,402.6758,372, ,
true,23,5.418088,552.057,373, ,
true,24,5.292368,474.4566,374, ,
true,22,5.241816,430.2083,375, ,
true,48,4.977304,524.1752,376, ,
true,48,5.315952,440.7425,377, ,
true,24,5.15364,431.1996,378, ,
true,42,5.44204,483.2193,379, ,
true,49,5.394672,426.5396,380, ,
true,44,5.493648,430.3255,381, ,
true,24,5.40324,516.1346,382, ,
true,45,5.54776,451.7171,383, ,
true,27,5.4112,456.8402,384, ,
true,48,5.355016,601.0631,385, ,
true,25,5.45272,535.98,386, ,
true,61,5.352576,557.2578,387, ,
true,24,5.739816,608.2516,388, ,
true,25,5.318392,562.1525,389, ,
true,26,5.507208,473.3838,390, ,
true,41,5.36208,454.4919,391, ,
true,26,5.403864,358.6722,392, ,
true,24,5.401848,418.3646,393, ,
true,25,5.060056,321.4069,394, ,
true,23,5.193296,399.1718,395, ,
true,61,5.374336,366.5946,396, ,
true,27,5.337832,361.5804,397, ,
true,39,5.24356,411.7768,398, ,
true,46,5.428856,432.1188,399, ,
true,46,6.00732,423.8811,400, ,
true,23,5.58696,386.3019,401, ,
true,46,5.168968,499.327,402, ,
true,24,5.503864,437.8524,403, ,
true,25,5.763144,348.4427,404, ,
true,60,5.634424,392.0334,405, ,
true,42,5.380328,323.2829,406, ,
true,47,6.05628,479.3509,407, ,
true,46,5.455032,373.2686,408, ,
true,23,5.545632,402.6889,409, ,
true,25,5.384008,453.6945,410, ,
true,49,5.635248,524.3528,411, ,
true,61,5.173376,645.6421,412, ,
true,44,5.656,488.6148,413, ,
true,38,5.319456,428.386,414, ,
true,46,5.50512,499.5329,415, ,
true,46,5.958672,474.2675,416, ,
true,24,5.337656,427.1131,417, ,
true,58,5.735216,520.4114,418, ,
true,44,5.65,392.2654,419, ,
true,23,5.440616,396.3198,420, ,
true,46,5.636208,433.7027,421, ,
true,25,5.38364,425.5628,422, ,
true,60,5.777808,464.9714,423, ,
true,45,5.543832,431.4815,424, ,
true,46,5.59048,479.3842,425, ,
true,26,5.90596,415.6866,426, ,
true,46,5.399688,485.2576,427, ,
true,49,5.695688,425.363,428, ,
true,24,5.337216,391.8929,429, ,
true,25,5.63036,480.0208,430, ,
true,41,5.438824,488.7195,431, ,
true,39,5.525664,515.3758,432, ,
true,40,5.2714,361.0875,433, ,
true,48,5.757296,417.0703,434, ,
true,46,5.742392,505.7013,435, ,
true,46,5.657224,483.1021,436, ,
true,43,5.393488,442.1106,437, ,
true,25,5.37532,425.5781,438, ,
true,46,5.970664,454.236,439, ,
true,24,5.559416,526.4717,440, ,
true,59,5.9752,409.4364,441, ,
true,44,5.628416,625.7664,442, ,
true,62,5.350184,530.7042,443, ,
true,26,5.79948,534.4552,444, ,
true,46,5.556448,561.7525,445, ,
true,47,5.602616,530.4735,446, ,
true,24,5.232304,630.4501,447, ,
true,26,5.475,506.2954,448, ,
true,26,5.32192,729.4457,449, ,
true,26,5.814,723.85,450, ,
true,46,6.062152,663.3294,451, ,
true,24,5.52044,586.1917,452, ,
true,44,5.558296,549.7088,453, ,
true,24,5.500392,554.9703,454, ,
true,26,5.437616,589.2689,455, ,
true,45,5.784552,568.2623,456, ,
true,46,6.074424,526.7321,457, ,
true,47,5.626376,602.9581,458, ,
true,47,5.832288,483.8485,459, ,
true,26,5.695744,514.4723,460, ,
true,60,5.53544,575.0368,461, ,
true,26,5.667336,499.0079,462, ,
true,61,6.361296,575.4912,463, ,
true,23,6.014208,561.3007,464, ,
true,61,5.916568,701.3689,465, ,
true,60,6.011232,467.8102,466, ,
true,25,5.645024,506.7688,467, ,
true,23,5.328608,526.1866,468, ,
true,23,5.804048,412.1156,469, ,
true,39,5.749032,488.951,470, ,
true,43,6.045528,780.4956,471, ,
true,25,5.940544,828.5887,472, ,
true,24,5.486648,722.1003,473, ,
true,23,5.757304,475.3741,474, ,
true,26,5.467208,520.8047,475, ,
true,61,5.87684,571.6369,476, ,
true,45,5.975552,614.9064,477, ,
true,26,5.555616,643.7924,478, ,
true,24,6.045728,527.1093,479, ,
true,22,5.70956,518.7329,480, ,
true,46,5.406176,420.6861,481, ,
true,40,5.669208,497.4595,482, ,
true,46,5.313208,444.1858,483, ,
true,39,5.774664,553.0226,484, ,
true,39,5.662768,509.9257,485, ,
true,43,5.94656,645.2443,486, ,
true,48,5.767384,652.0176,487, ,
true,61,6.220584,652.0868,488, ,
true,40,5.880512,621.5057,489, ,
true,60,5.693672,593.8572,490, ,
true,39,5.539576,572.5382,491, ,
true,59,5.452632,756.3081,492, ,
true,25,5.994888,549.8562,493, ,
true,27,5.912976,532.8639,494, ,
true,26,5.852664,516.8081,495, ,
true,40,5.862208,474.6152,496, ,
true,60,5.793224,662.1381,497, ,
true,60,5.944936,650.8448,498, ,
true,27,5.723208,750.9459,499, ,
true,24,6.227808,738.5381,500, ,
true,45,6.299248,945.4591,501, ,
true,46,5.58948,811.3659,502, ,
true,23,6.289344,922.6413,503, ,
true,25,6.08224,709.0347,504, ,
true,44,5.691416,709.3935,505, ,
true,45,5.905176,721.0982,506, ,
true,25,5.99952,702.6555,507, ,
true,44,5.416736,601.249,508, ,
true,46,5.755152,757.0865,509, ,
true,48,5.475552,772.7014,510, ,
true,27,6.219504,795.6776,511, ,
true,26,6.292168,809.7892,512, ,
true,26,5.979312,737.5231,513, ,
true,25,5.891208,1172.1024,514, ,
true,23,5.773344,1179.2882,515, ,
true,24,5.914928,812.6034,516, ,
true,44,5.8602,706.9078,517, ,
true,25,6.541392,1089.5545,518, ,
true,40,6.60268,944.5734,519, ,
true,44,6.066496,739.6529,520, ,
true,59,6.160608,945.9467,521, ,
true,24,5.974272,904.6005,522, ,
true,24,6.155736,593.4519,523, ,
true,24,6.153312,811.9716,524, ,
true,38,5.713216,758.0577,525, ,
true,26,5.659632,1038.7854,526, ,
true,44,5.948944,539.7495,527, ,
true,60,6.232072,699.7531,528, ,
true,26,5.608056,662.8807,529, ,
true,24,5.80648,742.5078,530, ,
true,60,6.155592,918.609,531, ,
true,23,5.92924,682.6222,532, ,
true,45,6.03476,644.873,533, ,
true,46,6.006408,856.4061,534, ,
true,25,5.499936,668.944,535, ,
true,38,5.69036,683.935,536, ,
true,62,6.161488,470.3927,537, ,
true,22,5.732064,683.096,538, ,
true,38,5.88312,915.3733,539, ,
true,25,6.378816,757.4744,540, ,
true,61,6.08872,890.6704,541, ,
true,46,6.31576,720.9863,542, ,
true,41,5.976408,770.59,543, ,
true,41,6.239496,638.798,544, ,
true,46,6.03508,714.8935,545, ,
true,25,5.861176,625.3842,546, ,
true,46,5.49344,652.8549,547, ,
true,26,5.8278,745.4214,548, ,
true,23,6.08304,695.5974,549, ,
true,60,6.046552,802.5871,550, ,
true,24,6.24868,874.3637,551, ,
true,46,5.709584,914.7387,552, ,
true,24,6.239392,647.8715,553, ,
true,26,6.446376,780.3215,554, ,
true,25,6.515296,647.1296,555, ,
true,59,6.23136,602.8194,556, ,
true,27,5.724072,732.7244,557, ,
true,27,6.371368,784.1157,558, ,
true,25,6.085192,731.1724,559, ,
true,26,5.857512,875.2156,560, ,
true,26,6.465832,788.0458,561, ,
true,48,6.531152,1184.3707,562, ,
true,25,6.240272,854.9882,563, ,
true,27,5.879536,680.2066,564, ,
true,45,5.909264,852.2127,565, ,
true,44,6.315448,816.6052,566, ,
true,23,5.834664,942.5904,567, ,
true,44,6.462072,833.4455,568, ,
true,24,5.981072,796.9995,569, ,
true,23,5.939376,707.1601,570, ,
true,23,6.091984,733.3687,571, ,
true,45,6.484824,720.6123,572, ,
true,23,6.094776,735.8661,573, ,
true,45,6.481656,844.6141,574, ,
true,43,6.250304,680.7977,575, ,
true,44,5.75296,698.5948,576, ,
true,42,6.091312,805.9345,577, ,
true,44,6.62992,819.6723,578, ,
true,61,6.176392,786.8316,579, ,
true,59,6.381064,844.2071,580, ,
true,44,6.861552,732.9963,581, ,
true,39,6.24372,681.4141,582, ,
true,28,6.379192,814.581,583, ,
true,27,6.307544,1017.1578,584, ,
true,44,6.30256,848.3566,585, ,
true,60,6.57172,691.1093,586, ,
true,25,6.31244,667.7296,587, ,
true,40,6.781792,839.4073,588, ,
true,46,6.528848,717.5366,589, ,
true,42,6.1726,898.2316,590, ,
true,45,6.30048,812.1738,591, ,
true,25,6.164544,994.3663,592, ,
true,44,6.430104,937.4839,593, ,
true,39,5.92136,734.8101,594, ,
true,23,6.38228,697.4722,595, ,
true,26,6.383304,715.4006,596, ,
true,45,6.018024,814.3624,597, ,
true,44,6.47096,750.3724,598, ,
true,45,6.176024,633.8072,599, ,
true,41,6.306624,731.3127,600, ,
true,25,6.30604,874.1658,601, ,
true,23,6.372208,967.7489,602, ,
true,26,6.647128,1039.8002,603, ,
true,24,6.731712,689.4588,604, ,
true,25,5.905712,825.3209,605, ,
true,43,6.830816,868.5623,606, ,
true,59,5.573328,605.7862,607, ,
true,43,6.885392,866.1829,608, ,
true,23,6.102976,873.0217,609, ,
true,24,5.755104,841.1289,610, ,
true,39,6.176968,856.7763,611, ,
true,24,6.051096,892.565,612, ,
true,44,6.925952,762.7586,613, ,
true,26,6.333552,899.6248,614, ,
true,44,5.997296,765.774,615, ,
true,24,6.474456,975.3117,616, ,
true,58,5.786496,822.3493,617, ,
true,25,6.83708,878.1445,618, ,
true,45,6.256304,884.2618,619, ,
true,45,6.677912,888.6747,620, ,
true,23,6.39284,787.682,621, ,
true,45,6.461008,874.0006,622, ,
true,26,6.599552,793.2515,623, ,
true,24,6.390736,758.759,624, ,
true,25,6.38452,827.4071,625, ,
true,26,6.453256,788.5005,626, ,
true,46,6.996784,751.2543,627, ,
true,26,6.252968,994.9192,628, ,
true,26,6.181152,710.9882,629, ,
true,26,7.122608,848.7374,630, ,
true,27,6.183512,762.649,631, ,
true,25,6.177296,1061.0498,632, ,
true,40,6.512656,970.3066,633, ,
true,44,6.514904,822.8343,634, ,
true,40,6.5874,879.4101,635, ,
true,45,6.181768,875.8327,636, ,
true,38,6.451248,1190.6548,637, ,
true,43,6.316096,980.3584,638, ,
true,27,6.444904,769.4969,639, ,
true,45,5.665856,845.1916,640, ,
true,26,6.520072,844.6,641, ,
true,23,6.80052,827.304,642, ,
true,27,6.469552,652.8623,643, ,
true,24,6.464192,767.7399,644, ,
true,60,6.392592,1183.5129,645, ,
true,40,7.012032,893.5208,646, ,
true,59,6.186064,971.6397,647, ,
true,28,6.667776,881.6579,648, ,
true,24,6.607,845.2508,649, ,
true,43,6.177256,923.2911,650, ,
true,23,6.523368,925.99,651, ,
true,45,7.160208,906.9693,652, ,
true,25,6.86204,954.7658,653, ,
true,45,6.418752,765.2421,654, ,
true,44,6.692672,828.6842,655, ,
true,44,7.136224,779.4588,656, ,
true,23,6.726888,961.8821,657, ,
true,43,6.499968,821.6645,658, ,
true,40,6.483104,722.5577,659, ,
true,45,6.474224,796.4084,660, ,
true,45,7.159472,817.5017,661, ,
true,60,6.114824,910.294,662, ,
true,25,6.191136,784.2087,663, ,
true,40,6.767928,866.9135,664, ,
true,43,6.99864,784.2198,665, ,
true,42,6.865408,877.0137,666, ,
true,26,7.101984,889.7684,667, ,
true,24,6.977768,862.4278,668, ,
true,24,6.432184,895.8667,669, ,
true,43,6.419336,780.9806,670, ,
true,43,6.408504,768.8378,671, ,
true,44,6.472208,784.8143,672, ,
true,43,6.890976,710.0249,673, ,
true,43,7.131368,1087.3968,674, ,
true,25,6.951976,897.7543,675, ,
true,24,6.65768,727.8185,676, ,
true,27,6.267008,772.4226,677, ,
true,23,6.83552,887.2283,678, ,
true,45,6.779168,1068.6003,679, ,
true,25,6.562608,991.951,680, ,
true,23,6.845528,842.1159,681, ,
true,44,6.783616,931.1759,682, ,
true,24,6.944728,909.265,683, ,
true,45,6.726576,810.3904,684, ,
true,58,6.943328,827.2548,685, ,
true,22,7.162264,949.7953,686, ,
true,45,6.200656,652.2972,687, ,
true,40,6.77652,746.229,688, ,
true,26,7.00168,1040.416,689, ,
true,60,6.272872,969.7189,690, ,
true,46,6.481016,1063.2076,691, ,
true,24,6.764,822.4645,692, ,
true,27,6.560488,926.7998,693, ,
true,42,6.554576,1152.3898,694, ,
true,25,7.167248,983.1081,695, ,
true,26,6.501712,1002.1456,696, ,
true,25,7.141536,865.9202,697, ,
true,44,7.16772,966.8048,698, ,
true,40,6.279656,818.4042,699, ,
true,45,6.416136,1010.5914,700, ,
true,41,7.114272,1510.1551,701, ,
true,45,6.110344,1305.8649,702, ,
true,40,6.10828,1317.0102,703, ,
true,40,6.359808,1124.0958,704, ,
true,24,6.340432,1257.6579,705, ,
true,41,6.258272,1249.6301,706, ,
true,28,6.39304,1271.5579,707, ,
true,43,6.665992,1594.0423,708, ,
true,40,6.752368,1333.2784,709, ,
true,39,6.401552,1178.4421,710, ,
true,26,6.324064,1477.9844,711, ,
true,43,6.80144,1444.3236,712, ,
true,60,6.474016,1518.2148,713, ,
true,44,6.957872,1487.9707,714, ,
true,40,6.995904,1553.5332,715, ,
true,25,6.791968,1661.5442,716, ,
true,50,6.718184,1103.4688,717, ,
true,39,6.851408,1499.3085,718, ,
true,45,6.268008,1187.2599,719, ,
true,46,6.82448,1325.4664,720, ,
true,42,7.16084,1461.9825,721, ,
true,47,6.117664,1322.616,722, ,
true,25,6.820152,1384.2613,723, ,
true,44,7.128432,1495.3376,724, ,
true,25,6.825224,1499.2137,725, ,
true,41,6.113184,1132.2451,726, ,
true,44,6.675344,1053.0689,727, ,
true,27,6.734696,1392.0625,728, ,
true,46,6.266048,1365.3127,729, ,
true,45,6.329336,1232.9663,730, ,
true,46,6.818416,1549.7941,731, ,
true,24,6.838352,1717.5329,732, ,
true,45,6.779192,1427.2759,733, ,
