Greedy Brute Force, , , , ,Brute Force, , , , ,Brute Force (Greedy Optimised), , , , ,CSP Algorithm, , , , ,CSP (Randomised Optimisation), ,
Valid?, Score, RAM (MB), Time (ms), ,Valid?, Score, RAM (MB), Time (ms), ,Valid?, Score, RAM (MB), Time (ms), ,Valid?, Score, RAM (MB), Time (ms), ,Valid?, Score, RAM, Time (ms), ,
true,64,0.0,0.1334, ,true,65,0.0,0.2274, ,true,66,4.367224,7.5531, ,false,-1,3.83004,9.0967, ,false,-1,3.807152,18.7154, ,
true,52,0.0,0.1288, ,true,57,0.0,0.1809, ,true,68,3.899432,5.9442, ,false,-1,3.732472,7.0673, ,false,-1,3.723296,8.1647, ,
true,55,0.0,0.1174, ,true,60,0.0,0.1587, ,true,65,3.966536,3.611, ,false,-1,3.718176,4.4984, ,false,-1,3.715416,4.5361, ,
true,53,0.0,0.1838, ,true,55,0.0,0.1958, ,true,59,4.16716,6.6451, ,false,-1,3.7184,3.1671, ,false,-1,3.648624,2.4353, ,
true,59,0.0,0.1138, ,true,60,0.0,0.1612, ,true,61,4.835528,8.7714, ,false,-1,3.7346,5.893, ,false,-1,3.729224,7.7244, ,
true,54,0.0,0.0995, ,true,56,0.0,0.1835, ,true,60,4.948064,10.1509, ,false,-1,3.548792,5.1609, ,false,-1,3.53972,5.0651, ,
true,49,0.0,0.0961, ,true,50,0.0,0.1972, ,true,60,3.79564,3.8212, ,false,-1,3.814216,5.2489, ,false,-1,3.803568,7.222, ,
true,55,0.0,0.1099, ,true,65,2.845768,0.3038, ,true,68,4.783512,7.701, ,false,-1,3.80068,7.5729, ,false,-1,3.821104,5.2821, ,
true,52,0.0,0.0744, ,true,60,0.0,0.2646, ,true,63,4.278608,6.0824, ,false,-1,3.548968,8.5949, ,false,-1,3.5464,4.7766, ,
true,64,0.0,0.119, ,true,67,0.0,0.1746, ,true,71,4.595312,4.085, ,false,-1,3.671168,2.1171, ,false,-1,3.668456,1.7851, ,
true,64,0.0,0.1016, ,true,63,0.0,0.1659, ,true,69,3.671488,2.7737, ,false,-1,3.904504,9.6026, ,false,-1,3.895304,9.4005, ,
true,41,0.0,0.106, ,true,41,0.0,0.1566, ,true,59,3.734696,2.502, ,false,-1,3.481752,3.8383, ,false,-1,3.48396,4.6249, ,
true,54,0.0,0.1141, ,true,58,0.0,0.1607, ,true,67,3.608376,3.1027, ,false,-1,3.545136,1.9369, ,false,-1,3.541968,3.6821, ,
true,47,0.0,0.1249, ,true,55,0.0,0.2525, ,true,60,4.405976,7.1773, ,false,-1,3.831992,10.609, ,false,-1,3.821416,5.182, ,
true,39,0.0,0.1051, ,true,52,0.0,0.2573, ,true,59,4.215488,6.4763, ,false,-1,3.798304,7.0128, ,false,-1,3.767384,6.7547, ,
true,48,0.0,0.1386, ,true,48,0.0,0.1744, ,true,55,4.152376,6.1781, ,false,-1,3.695664,7.2478, ,false,-1,3.685936,4.4699, ,
true,54,0.0,0.1248, ,true,68,0.0,0.2195, ,true,70,3.671664,2.0601, ,false,-1,3.73592,1.1261, ,false,-1,3.732208,1.2504, ,
true,50,0.0,0.062, ,true,56,2.84824,0.2321, ,true,68,4.02512,4.8312, ,false,-1,3.745584,4.0169, ,false,-1,3.734192,4.8516, ,
true,60,0.0,0.2462, ,true,62,0.0,0.1427, ,true,68,3.798296,2.3657, ,false,-1,3.985664,5.8683, ,false,-1,3.97528,3.9012, ,
true,53,0.0,0.0881, ,true,52,2.848184,0.1779, ,true,59,5.327104,7.7303, ,false,-1,3.431264,1.1027, ,false,-1,3.363264,1.0697, ,
true,57,0.0,0.0875, ,true,57,0.0,0.1283, ,true,60,4.351608,3.8459, ,false,-1,3.716736,3.4299, ,false,-1,3.706736,3.3021, ,
false,-1,0.0,0.2286, ,false,-1,2.846248,0.2557, ,false,-1,4.542168,6.5034, ,false,-1,3.685624,1.1383, ,false,-1,3.685624,1.8452, ,
true,59,0.0,0.1354, ,true,60,0.0,0.1204, ,true,69,4.222856,3.066, ,false,-1,3.789552,3.7783, ,false,-1,3.779224,5.9149, ,
false,-1,0.0,0.1007, ,false,-1,2.846192,0.2339, ,false,-1,3.29768,1.3938, ,false,-1,3.68632,1.3983, ,false,-1,3.685848,1.9817, ,
true,43,0.0,0.1593, ,true,49,0.0,0.1738, ,true,65,3.753504,2.0527, ,false,-1,3.688552,4.6656, ,false,-1,3.625208,4.6139, ,
true,47,0.0,0.0615, ,true,57,0.0,0.1823, ,true,60,4.54676,4.9705, ,false,-1,3.693328,5.0223, ,false,-1,3.69548,4.642, ,
true,59,0.0,0.0914, ,true,61,0.0,0.1083, ,true,62,5.20884,5.8336, ,false,-1,3.689256,2.5871, ,false,-1,3.694176,3.1261, ,
true,45,0.0,0.1507, ,true,54,0.0,0.1332, ,true,60,3.813376,2.1772, ,false,-1,3.829688,1333.3384, ,false,-1,3.826344,1212.4351, ,
false,-1,0.0,0.1772, ,false,-1,0.0,0.1315, ,false,-1,3.746816,2.0796, ,false,-1,3.6192,1.2434, ,false,-1,3.6192,0.9383, ,
true,53,0.0,0.0696, ,true,60,0.0,0.1054, ,true,62,4.738184,4.0219, ,false,-1,3.622456,0.9058, ,false,-1,3.619384,0.893, ,
true,60,0.0,0.0524, ,true,64,0.0,0.1483, ,true,70,4.674304,3.8486, ,false,-1,3.830392,4.213, ,false,-1,3.815384,4.1484, ,
true,62,0.0,0.0541, ,true,62,0.0,0.0815, ,true,68,3.752,1.8924, ,false,-1,3.69304,4.2348, ,false,-1,3.684216,2.5955, ,
true,46,0.0,0.0526, ,true,50,0.0,0.1832, ,true,59,3.751808,1.8345, ,false,-1,3.626968,2.2886, ,false,-1,3.633,2.2381, ,
true,43,0.0,0.0488, ,true,50,0.0,0.1518, ,true,56,5.144904,6.2119, ,false,-1,3.423912,2.2754, ,false,-1,3.42048,1.8892, ,
true,53,0.0,0.0449, ,true,55,0.0,0.1178, ,true,60,5.015176,4.477, ,false,-1,3.653288,3.3735, ,false,-1,3.588472,2.418, ,
false,-1,0.0,0.1748, ,false,-1,0.0,0.1453, ,false,-1,3.586312,1.7229, ,false,-1,3.770288,1.8855, ,false,-1,3.770824,1.2062, ,
true,43,0.0,0.0521, ,true,55,0.0,0.1777, ,true,60,4.70148,5.6094, ,false,-1,3.404568,0.6956, ,false,-1,3.400784,0.7758, ,
true,49,0.0,0.0932, ,true,55,0.0,0.102, ,true,63,3.527832,2.1297, ,false,-1,3.775888,0.9836, ,false,-1,3.770984,1.8439, ,
true,53,0.0,0.0565, ,true,58,0.0,0.0819, ,true,63,4.578624,3.6572, ,false,-1,3.651176,0.8903, ,false,-1,3.647808,1.0701, ,
true,59,0.0,0.1338, ,true,62,0.0,0.154, ,true,67,4.70184,4.214, ,false,-1,3.601136,4.7545, ,false,-1,3.61156,3.2355, ,
true,43,0.0,0.0472, ,true,48,0.0,0.0945, ,true,52,4.024736,2.7519, ,false,-1,3.65064,2.2532, ,false,-1,3.6482,1.2265, ,
true,58,0.0,0.0449, ,true,59,0.0,0.1546, ,true,62,5.011616,4.48, ,false,-1,3.574552,0.807, ,false,-1,3.571184,0.7836, ,
true,63,0.0,0.0433, ,true,64,0.0,0.0989, ,true,69,3.816352,2.2023, ,false,-1,3.809848,2.8362, ,false,-1,3.781992,3.4401, ,
true,42,0.0,0.0701, ,true,56,0.0,0.0984, ,true,66,3.900408,2.6794, ,false,-1,3.516064,0.7588, ,false,-1,3.512224,1.1161, ,
true,58,0.0,0.1332, ,true,62,0.0,0.1048, ,true,65,4.444224,3.211, ,false,-1,3.756096,1.7734, ,false,-1,3.753104,1.8055, ,
true,52,0.0,0.0433, ,true,54,0.0,0.104, ,true,64,3.333088,1.3606, ,false,-1,3.514048,0.7616, ,false,-1,3.511704,0.741, ,
true,49,0.0,0.0509, ,true,53,0.0,0.0833, ,true,57,4.323424,3.1336, ,false,-1,3.816624,0.9553, ,false,-1,3.813424,1.5053, ,
true,62,0.0,0.0908, ,true,64,0.0,0.0992, ,true,72,4.141952,3.0431, ,false,-1,3.5992,3.3378, ,false,-1,3.583944,2.9655, ,
true,64,0.0,0.0981, ,true,68,0.0,0.1489, ,true,72,4.504688,7.0238, ,false,-1,3.733848,5.6531, ,false,-1,3.696856,5.2313, ,
true,49,0.0,0.1576, ,true,54,0.0,0.102, ,true,59,4.686272,6.2647, ,false,-1,3.635344,1.5691, ,false,-1,3.572344,0.9167, ,
true,54,0.0,0.0707, ,true,58,0.0,0.1103, ,true,62,4.625616,9.3719, ,false,-1,3.707208,6.5535, ,false,-1,3.695384,3.9938, ,
true,54,0.0,0.0901, ,true,51,0.0,0.1141, ,true,67,3.454016,1.5445, ,false,-1,3.837288,3.976, ,false,-1,3.83472,4.6938, ,
true,50,0.0,0.0572, ,true,56,0.0,0.1396, ,true,64,3.574944,1.4498, ,false,-1,3.704864,3.1117, ,false,-1,3.703056,3.1077, ,
true,54,0.0,0.1011, ,true,57,0.0,0.0937, ,true,67,3.960784,3.675, ,false,-1,3.722512,6.7463, ,false,-1,3.712696,7.4805, ,
true,55,0.0,0.1014, ,true,58,0.0,0.1306, ,true,67,3.575472,1.5729, ,false,-1,3.575904,1.7225, ,false,-1,3.572912,0.999, ,
true,47,0.0,0.0718, ,true,45,0.0,0.1301, ,true,68,3.636208,1.7956, ,false,-1,3.516032,0.8104, ,false,-1,3.452152,1.2358, ,
true,57,0.0,0.0651, ,true,61,0.0,0.1259, ,true,68,4.565848,6.8264, ,false,-1,3.515584,1.6618, ,false,-1,3.452296,1.2386, ,
true,51,0.0,0.0642, ,true,51,0.0,0.137, ,true,59,3.635992,2.9318, ,false,-1,3.576096,1.0343, ,false,-1,3.512816,1.0962, ,
true,61,0.0,0.0685, ,true,63,0.0,0.1448, ,true,69,3.635744,3.0165, ,false,-1,3.69628,1.4994, ,false,-1,3.633552,2.1278, ,
true,55,0.0,0.0938, ,true,55,0.0,0.2092, ,true,64,3.575376,1.6671, ,false,-1,3.574928,1.4802, ,false,-1,3.572104,1.6538, ,
true,48,0.0,0.0688, ,true,51,0.0,0.1124, ,true,56,4.384344,7.3442, ,false,-1,3.575496,1.2905, ,false,-1,3.57168,0.8986, ,
true,40,0.0,0.0543, ,true,47,0.0,0.1505, ,true,64,3.90112,2.6101, ,false,-1,3.704248,5.0048, ,false,-1,3.70568,4.3485, ,
true,43,0.0,0.1091, ,true,51,2.850368,0.1841, ,true,56,4.504672,4.3955, ,false,-1,3.454656,1.6201, ,false,-1,3.454288,1.4458, ,
