Greedy Brute Force,,,,,,
Valid?, Score, RAM (MB), Time (ms), #Individuals, ,
true,49,3.849016,94.1857,120, ,
true,49,3.850072,72.4505,121, ,
true,61,3.849904,78.4568,122, ,
true,37,3.849792,105.2156,123, ,
true,37,3.851016,102.9119,124, ,
true,47,3.884424,69.0633,125, ,
true,50,3.885568,122.593,126, ,
true,46,3.885704,76.6903,127, ,
true,38,3.886248,83.1579,128, ,
true,60,3.920216,121.5725,129, ,
true,62,3.886728,137.2197,130, ,
true,47,3.922176,107.1262,131, ,
true,50,3.959504,191.1352,132, ,
true,48,3.963336,211.5776,133, ,
true,39,3.930072,150.644,134, ,
true,38,3.99828,232.0318,135, ,
true,22,3.968136,136.7013,136, ,
true,45,4.005616,183.2577,137, ,
true,61,4.00972,212.343,138, ,
true,23,4.011592,227.4053,139, ,
true,22,4.0862,218.9662,140, ,
true,38,4.01872,245.569,141, ,
true,25,4.054648,233.1262,142, ,
true,29,4.130936,263.8681,143, ,
true,23,4.218496,270.4833,144, ,
true,27,4.076144,169.2269,145, ,
true,48,4.11428,313.7693,146, ,
true,49,4.116632,188.5694,147, ,
true,24,4.197592,200.5512,148, ,
true,62,4.248592,218.2596,149, ,
true,20,4.09296,125.3016,150, ,
true,47,4.20664,274.3319,151, ,
true,22,4.213056,219.2212,152, ,
true,23,4.300208,246.3156,153, ,
true,47,4.186168,162.2565,154, ,
true,40,4.3486,225.2862,155, ,
true,47,4.238504,212.817,156, ,
true,43,4.280424,216.6237,157, ,
true,23,4.28516,186.3798,158, ,
true,27,4.376992,197.9239,159, ,
true,23,4.345832,277.6338,160, ,
true,60,4.304552,267.362,161, ,
true,48,4.48864,504.7265,162, ,
true,62,4.421568,326.3835,163, ,
true,24,4.28144,323.9963,164, ,
true,25,4.45676,260.4066,165, ,
true,45,4.429344,276.866,166, ,
true,49,4.47956,295.3778,167, ,
true,36,4.492928,230.5466,168, ,
true,24,4.844512,258.7795,169, ,
true,23,4.393672,226.6134,170, ,
true,47,4.626952,268.3701,171, ,
true,25,4.597776,218.5619,172, ,
true,37,4.554064,216.0184,173, ,
true,45,4.601032,189.7299,174, ,
true,62,4.603456,221.3585,175, ,
true,60,4.608344,237.1165,176, ,
true,37,4.829992,275.644,177, ,
true,46,5.253504,258.826,178, ,
true,23,4.671552,288.7663,179, ,
true,45,5.185992,240.1888,180, ,
true,46,4.751352,279.4909,181, ,
true,22,4.734528,226.0653,182, ,
true,48,5.412056,322.9768,183, ,
true,23,5.075128,345.1075,184, ,
true,49,5.011,453.7494,185, ,
true,62,4.95448,350.0033,186, ,
true,23,4.998184,306.6459,187, ,
true,23,5.044656,216.5738,188, ,
true,49,5.088064,477.2235,189, ,
true,61,4.855168,378.0201,190, ,
true,48,5.01308,358.2957,191, ,
true,35,5.493264,383.4413,192, ,
true,49,5.316144,356.3082,193, ,
true,23,4.911856,305.9362,194, ,
true,22,5.242216,264.3659,195, ,
true,25,5.20208,267.7075,196, ,
true,49,5.389784,319.5244,197, ,
true,46,5.25612,294.2076,198, ,
true,50,5.89388,341.4278,199, ,
true,25,5.078848,636.7331,200, ,
true,24,5.822408,364.3556,201, ,
true,22,5.244032,440.7837,202, ,
true,62,5.910064,309.9621,203, ,
true,22,5.906952,310.2797,204, ,
true,26,5.019808,251.1318,205, ,
true,26,5.91196,436.0443,206, ,
true,25,5.688144,338.203,207, ,
true,25,5.843224,292.2903,208, ,
true,47,5.791216,363.898,209, ,
true,37,5.7234,322.7684,210, ,
true,22,5.57092,343.4564,211, ,
true,61,5.785968,277.3534,212, ,
true,48,5.4892,290.4133,213, ,
true,47,5.320448,275.3813,214, ,
true,36,5.658896,331.6473,215, ,
true,51,5.895336,508.5326,216, ,
true,46,5.707696,430.2934,217, ,
true,51,6.96548,595.8763,218, ,
true,23,5.66092,394.2278,219, ,
true,47,5.724768,344.1353,220, ,
true,45,5.803144,341.1396,221, ,
true,24,6.704704,403.5019,222, ,
true,35,6.236728,324.4321,223, ,
true,22,5.920504,386.1091,224, ,
true,24,6.155968,342.9124,225, ,
true,24,6.439768,383.9757,226, ,
true,48,6.968472,387.9727,227, ,
true,61,6.615408,382.5785,228, ,
true,46,6.231872,483.866,229, ,
true,23,5.997496,354.7466,230, ,
true,37,6.135904,380.2488,231, ,
true,22,6.683128,355.6644,232, ,
true,22,5.878072,372.8913,233, ,
true,49,6.968952,458.1468,234, ,
true,61,6.801848,481.5055,235, ,
true,47,7.26948,478.5713,236, ,
true,37,6.305448,334.0475,237, ,
true,23,6.389736,364.8881,238, ,
true,47,7.430576,384.1443,239, ,
true,48,6.383928,430.4213,240, ,
true,23,6.287488,429.4801,241, ,
true,21,6.639056,303.8284,242, ,
true,45,7.432808,498.448,243, ,
true,47,6.386336,385.3914,244, ,
true,45,6.924536,455.4707,245, ,
true,36,6.122592,376.6792,246, ,
true,26,6.92052,493.4067,247, ,
true,22,5.727392,396.6715,248, ,
true,46,8.021776,511.225,249, ,
true,45,6.716264,337.9837,250, ,
true,48,6.714648,344.3592,251, ,
true,21,6.979376,385.4831,252, ,
true,45,6.631528,324.5444,253, ,
true,21,7.177824,474.3697,254, ,
true,47,6.781064,390.4696,255, ,
true,24,6.506368,368.3273,256, ,
true,50,7.07504,477.8009,257, ,
true,48,7.164832,488.5586,258, ,
true,45,7.697152,521.8742,259, ,
true,26,7.170504,461.639,260, ,
true,59,7.43592,462.8832,261, ,
true,26,8.03224,564.8146,262, ,
true,26,7.17924,424.3634,263, ,
true,38,7.077504,385.8375,264, ,
true,24,7.436232,378.7019,265, ,
true,25,8.030592,423.6372,266, ,
true,36,7.656088,321.014,267, ,
true,24,6.415048,349.4591,268, ,
true,24,6.683928,422.2467,269, ,
true,36,7.271024,455.7784,270, ,
true,26,7.544328,449.357,271, ,
true,47,8.0354,539.0117,272, ,
true,37,7.184088,401.276,273, ,
true,20,8.038032,469.0812,274, ,
true,21,8.036536,406.8003,275, ,
true,62,8.036208,572.5645,276, ,
true,23,6.651912,346.0478,277, ,
true,23,7.389256,501.6549,278, ,
true,25,7.573944,464.5379,279, ,
true,37,8.039176,513.4062,280, ,
true,36,7.491272,403.9331,281, ,
true,48,8.038288,483.4033,282, ,
true,26,7.696312,451.1724,283, ,
true,26,8.039816,709.9531,284, ,
true,22,8.0404,505.3529,285, ,
true,45,8.040416,513.1271,286, ,
true,23,8.04392,560.7314,287, ,
true,46,8.043168,612.1323,288, ,
true,22,8.03928,573.3412,289, ,
true,47,7.837984,488.7819,290, ,
true,22,8.042896,414.0541,291, ,
true,25,8.040552,605.1033,292, ,
true,46,8.044768,556.3384,293, ,
true,23,7.310304,336.4405,294, ,
true,47,7.488832,426.6228,295, ,
true,19,8.044512,447.7228,296, ,
true,22,8.044376,418.252,297, ,
true,45,8.045472,594.4741,298, ,
true,62,7.617024,477.3486,299, ,
true,36,7.50088,433.0348,300, ,
true,49,8.04528,553.0489,301, ,
true,48,8.046904,514.5452,302, ,
true,46,7.918704,453.6934,303, ,
true,48,8.048088,567.0916,304, ,
true,60,8.048168,563.0862,305, ,
true,60,8.051392,570.7074,306, ,
true,44,7.73436,471.6844,307, ,
true,61,8.051112,509.9706,308, ,
true,46,8.048584,540.2206,309, ,
true,61,8.04916,593.181,310, ,
true,47,8.048224,605.3283,311, ,
true,60,8.050584,644.4595,312, ,
true,22,8.053048,460.3113,313, ,
true,60,8.051896,579.7875,314, ,
true,20,8.05436,524.4116,315, ,
true,49,8.050816,649.0906,316, ,
true,44,8.05136,483.1752,317, ,
true,63,8.051592,500.8199,318, ,
true,46,8.053728,532.468,319, ,
true,25,8.050496,669.7834,320, ,
true,49,8.052464,626.8402,321, ,
true,45,8.055616,594.378,322, ,
true,26,8.056048,700.2962,323, ,
true,59,8.053072,451.3751,324, ,
true,24,8.05688,616.31,325, ,
true,47,8.058648,539.2616,326, ,
true,49,8.055992,656.9665,327, ,
true,47,8.055808,550.7273,328, ,
true,23,8.053328,463.7906,329, ,
true,24,8.056928,551.0565,330, ,
true,23,8.05516,569.4921,331, ,
true,25,8.057048,615.7532,332, ,
true,23,8.061464,645.767,333, ,
true,45,8.060224,493.7304,334, ,
true,47,8.060376,672.2185,335, ,
true,45,8.06132,465.2335,336, ,
true,47,8.057576,609.8432,337, ,
true,22,8.05876,616.636,338, ,
true,48,8.059344,568.7527,339, ,
true,46,8.059048,397.1434,340, ,
true,24,8.062648,500.5348,341, ,
true,23,8.061176,439.9916,342, ,
true,60,8.060288,500.4642,343, ,
true,37,8.059704,403.7034,344, ,
true,48,8.06176,520.9227,345, ,
true,46,8.060232,482.0388,346, ,
true,49,8.063624,743.2796,347, ,
true,24,8.064552,521.8732,348, ,
true,45,8.06196,390.9687,349, ,
true,20,8.063896,470.3232,350, ,
true,48,8.065696,533.6882,351, ,
true,23,8.063392,534.4309,352, ,
true,22,8.063888,521.5709,353, ,
true,49,8.07032,532.4988,354, ,
true,24,8.063832,599.8425,355, ,
true,60,7.018448,453.9693,356, ,
true,22,7.018192,423.8961,357, ,
true,48,7.017488,560.8953,358, ,
true,49,7.355376,578.9685,359, ,
true,50,7.021344,438.9917,360, ,
true,50,7.364448,626.1851,361, ,
true,24,7.373904,585.7109,362, ,
true,61,7.373616,650.6893,363, ,
true,45,7.358616,627.2761,364, ,
true,46,7.351536,502.7165,365, ,
true,24,7.02296,492.9247,366, ,
true,48,7.022984,559.2902,367, ,
true,48,7.371512,438.4676,368, ,
true,46,7.027136,366.8945,369, ,
true,60,7.33744,539.862,370, ,
true,60,7.381312,692.5359,371, ,
true,38,7.400904,707.2248,372, ,
true,62,7.024696,387.046,373, ,
true,37,7.389336,670.8851,374, ,
true,48,7.378776,594.7641,375, ,
true,46,7.377744,532.2835,376, ,
true,23,7.02632,503.6209,377, ,
true,60,7.020312,449.7673,378, ,
true,25,7.298008,500.6032,379, ,
true,61,7.374104,605.7204,380, ,
true,61,7.029592,533.3095,381, ,
true,50,7.398384,578.1136,382, ,
true,20,7.02908,474.1687,383, ,
true,36,7.344688,469.627,384, ,
true,23,7.170992,524.6963,385, ,
true,48,7.382448,655.5589,386, ,
true,47,7.030064,454.2813,387, ,
true,37,7.032608,495.1276,388, ,
true,20,7.235888,472.3964,389, ,
true,37,7.36588,627.607,390, ,
true,37,7.427976,694.1329,391, ,
true,23,7.393608,512.6847,392, ,
true,61,7.435144,606.7996,393, ,
true,46,7.382864,549.2503,394, ,
true,24,7.034008,505.4121,395, ,
true,43,7.392864,634.691,396, ,
true,45,7.034856,529.3497,397, ,
true,49,7.400064,618.4158,398, ,
true,23,7.400352,679.6466,399, ,
true,24,7.032152,518.5955,400, ,
true,47,7.037224,534.9535,401, ,
true,48,7.119872,609.6754,402, ,
true,23,7.036776,503.4993,403, ,
true,23,7.409152,506.9274,404, ,
true,35,7.397256,568.6847,405, ,
true,49,7.449272,547.2303,406, ,
true,46,7.406104,499.8309,407, ,
true,49,7.03692,424.7645,408, ,
true,46,7.412472,559.3232,409, ,
true,23,7.03644,548.9691,410, ,
true,62,7.413184,567.3365,411, ,
true,39,7.414896,570.4613,412, ,
true,49,7.03836,445.1245,413, ,
true,48,7.417288,630.1745,414, ,
true,48,7.41556,609.6293,415, ,
true,48,7.037664,491.2708,416, ,
true,39,7.399568,671.2816,417, ,
true,47,7.38952,678.3376,418, ,
true,26,7.406272,749.1048,419, ,
true,49,7.405152,530.2203,420, ,
true,24,7.411552,613.8125,421, ,
true,60,7.391976,623.1728,422, ,
true,36,7.437704,546.8062,423, ,
true,37,7.049632,445.8626,424, ,
true,26,7.408576,725.769,425, ,
true,47,7.427016,488.0651,426, ,
true,48,7.413776,675.9662,427, ,
true,23,7.420568,553.0688,428, ,
true,36,7.132656,524.0254,429, ,
true,48,7.235728,612.842,430, ,
true,24,7.417768,599.9851,431, ,
true,46,7.413848,497.9967,432, ,
true,21,7.045896,555.0245,433, ,
true,48,7.43608,571.2252,434, ,
true,48,7.436672,557.4466,435, ,
true,50,7.049648,569.0112,436, ,
true,37,7.422856,570.4215,437, ,
true,62,7.427264,748.0832,438, ,
true,24,7.050768,507.8775,439, ,
true,50,7.048864,545.1514,440, ,
true,24,7.049008,675.1689,441, ,
true,47,7.0506,690.5719,442, ,
true,24,7.050416,585.713,443, ,
true,49,7.052,639.3038,444, ,
true,60,7.052424,560.3876,445, ,
true,45,7.05724,572.5249,446, ,
true,37,7.055008,789.3563,447, ,
true,45,7.053264,525.8915,448, ,
true,60,7.054272,557.1819,449, ,
true,24,7.053992,470.8235,450, ,
true,46,7.056336,640.2372,451, ,
true,61,7.057528,609.1218,452, ,
true,61,7.055,657.2651,453, ,
true,47,7.052808,552.6003,454, ,
true,46,7.053568,711.2026,455, ,
true,24,7.061296,667.2356,456, ,
true,46,7.051776,715.8704,457, ,
true,23,7.06008,545.1751,458, ,
true,25,7.059256,681.9672,459, ,
true,49,7.05748,685.807,460, ,
true,21,7.05664,548.2465,461, ,
true,37,7.06004,664.8713,462, ,
true,22,7.054512,562.3138,463, ,
true,24,7.064296,620.799,464, ,
true,37,7.059144,659.3188,465, ,
true,47,7.062024,670.4012,466, ,
true,25,7.060064,557.755,467, ,
true,46,7.059008,529.7773,468, ,
true,47,7.059536,547.2226,469, ,
true,46,7.059352,783.0845,470, ,
true,60,7.066912,629.7149,471, ,
true,36,7.06112,724.2537,472, ,
true,47,7.061752,716.7925,473, ,
true,46,7.0622,683.7209,474, ,
true,47,7.066392,611.8993,475, ,
true,45,7.06508,518.0623,476, ,
true,37,7.064784,727.1749,477, ,
true,60,7.065904,711.2346,478, ,
true,36,7.062008,672.9348,479, ,
true,36,7.062728,568.3179,480, ,
true,27,7.064296,709.6756,481, ,
true,21,7.06724,504.7243,482, ,
true,45,7.064232,670.8602,483, ,
true,62,7.068136,743.5218,484, ,
true,47,7.065832,570.875,485, ,
true,47,7.068464,662.4172,486, ,
true,46,7.070232,505.2534,487, ,
true,47,7.071968,598.5453,488, ,
true,47,7.069576,695.8255,489, ,
true,21,7.06636,581.0663,490, ,
true,46,7.068848,768.4784,491, ,
true,24,7.073728,737.7835,492, ,
true,47,7.071976,790.0116,493, ,
true,46,7.067848,777.7049,494, ,
true,21,7.068264,608.8315,495, ,
true,48,7.0722,580.8056,496, ,
true,61,7.075192,674.0751,497, ,
true,37,7.0744,712.4666,498, ,
true,47,7.071336,577.3672,499, ,
true,49,7.072456,637.2649,500, ,
true,24,7.073288,611.0102,501, ,
true,22,7.075928,646.4427,502, ,
true,47,7.072776,692.0555,503, ,


The DEFAULT parameters of the random test data: Days:50  Hours:8  Rooms:50  Sessions:100  Individuals:50 (Ignore for the specified parameter).
