Greedy Brute Force,,,,,Brute Force,,,,,Brute Force (Greedy Optimised),,,,,CSP Algorithm,,,,,CSP (Randomised Optimisation),,,,
Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM,Time (ms),
TRUE,46,5.76228,100.7221, ,TRUE,46,,, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,46,3.289768,24.1093, ,TRUE,46,50.117424,53.0684, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,46,3.464616,108.5002, ,TRUE,46,,, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,30,3.267672,24.9126, ,TRUE,30,47.688704,58.7672, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,28,3.27452,38.7319, ,TRUE,28,50.113992,58.9335, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,48,3.837312,19.1764, ,TRUE,48,48.080528,42.2585, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,44,3.699832,23.7334, ,TRUE,44,48.207288,46.1748, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,38,3.700456,14.3455, ,TRUE,38,45.145408,36.6559, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,27,3.6632,16.2808, ,TRUE,27,50.867688,36.4708, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,47,3.66416,18.4247, ,TRUE,47,48.137672,40.9369, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,63,3.66528,17.1463, ,TRUE,63,50.979536,37.0035, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,60,3.665424,14.314, ,TRUE,60,45.841192,37.1013, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,48,3.668816,16.5647, ,TRUE,48,48.527024,34.5861, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,25,3.66664,13.5695, ,TRUE,25,48.50788,35.3834, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,47,3.666312,16.2097, ,TRUE,47,48.866008,33.8272, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,28,3.665992,18.8226, ,TRUE,28,48.562984,42.7686, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,64,3.666096,17.1683, ,TRUE,64,48.10592,38.7932, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,25,3.665776,9.9981, ,TRUE,25,48.571,37.2255, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,27,3.665848,13.8465, ,TRUE,27,14.039,47.9158, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,27,3.693336,23.9987, ,TRUE,27,50.927432,53.3327, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,27,3.692456,26.0094, ,TRUE,27,50.270432,55.8017, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,48,3.701752,33.4955, ,TRUE,48,48.142552,43.4309, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,27,3.701864,19.8947, ,TRUE,27,50.536352,54.8542, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,27,3.66188,20.9954, ,TRUE,27,48.16576,34.9083, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,47,3.665176,11.729, ,TRUE,47,45.043296,26.8029, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,27,3.66652,21.1299, ,TRUE,27,50.88664,38.4324, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,25,3.666904,19.4577, ,TRUE,25,45.495144,33.5394, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,28,3.666992,14.2527, ,TRUE,28,51.370968,31.0161, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,30,3.666424,12.4462, ,TRUE,30,48.199888,36.3856, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,26,3.666672,12.0621, ,TRUE,26,48.93788,29.459, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,40,3.66684,16.4821, ,TRUE,40,50.977344,34.5138, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,48,3.666984,18.829, ,TRUE,48,48.43484,26.542, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,54,3.666744,23.6037, ,TRUE,54,50.929136,42.5805, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,48,3.66644,15.6202, ,TRUE,48,48.159976,39.3446, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,30,3.66684,12.3743, ,TRUE,30,45.65236,28.2649, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,24,3.66688,11.7371, ,TRUE,24,51.292112,30.5364, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,24,3.666888,15.4117, ,TRUE,24,48.123264,31.76, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,47,3.667344,15.4219, ,TRUE,47,48.181264,34.5413, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,25,3.667168,12.1567, ,TRUE,25,48.785352,28.6484, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,40,3.667096,10.104, ,TRUE,40,48.150088,26.8053, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,51,3.666808,9.1842, ,TRUE,51,48.194088,25.6728, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,40,3.665248,9.469, ,TRUE,40,45.64888,25.8578, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,28,3.665216,12.8778, ,TRUE,28,48.170296,31.6013, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,50,3.664632,9.6194, ,TRUE,50,48.514664,26.2765, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,49,3.6654,12.1439, ,TRUE,49,48.24312,28.919, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
