Greedy Brute Force,,,,,Brute Force,,,,,Brute Force (Greedy Optimised),,,,,CSP Algorithm,,,,,CSP (Randomised Optimisation),,
Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM,Time (ms),,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,76,140.82976,11846.8263, ,false,0,0.0,0.0, ,true,62,40.955552,788.6023, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,84,91.575304,8714.7565, ,false,0,0.0,0.0, ,true,74,40.480264,467.8538, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,46,60.127488,8479.6378, ,false,0,0.0,0.0, ,true,35,31.7578,220.0684, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,78,80.161136,10231.9093, ,false,0,0.0,0.0, ,true,68,18.288808,313.1255, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,77,57.964384,11631.8541, ,false,0,0.0,0.0, ,true,68,24.362568,333.8901, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,56,66.069264,12192.2375, ,false,0,0.0,0.0, ,true,40,43.107552,458.257, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,77,66.390152,12243.5095, ,false,0,0.0,0.0, ,true,67,18.42988,210.0183, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,79,69.33128,8878.7341, ,false,0,0.0,0.0, ,true,71,22.16628,230.0327, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,72,79.629336,5709.2597, ,false,0,0.0,0.0, ,true,63,40.543856,284.5412, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,82,83.012528,10295.0363, ,false,0,0.0,0.0, ,true,71,37.49724,425.6051, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,52,79.929928,14183.9044, ,false,0,0.0,0.0, ,true,41,39.836072,218.7872, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,74,72.58972,12694.2104, ,false,0,0.0,0.0, ,true,64,42.78116,365.8108, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,51,72.427848,14312.1078, ,false,0,0.0,0.0, ,true,42,35.260336,324.946, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,73,81.906912,11739.4745, ,false,0,0.0,0.0, ,true,65,29.890024,298.067, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,55,58.066232,19053.3084, ,false,0,0.0,0.0, ,true,41,35.864224,340.5835, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,76,65.853672,9869.8484, ,false,0,0.0,0.0, ,true,68,58.223424,405.2964, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,58,66.267224,12832.9467, ,false,0,0.0,0.0, ,true,44,39.610016,380.5979, ,
