Greedy Brute Force,,,,,Brute Force,,,,,Brute Force (Greedy Optimised),,,,,CSP Algorithm,,,,,CSP (Randomised Optimisation),,,,
Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM,Time (ms),
TRUE,26,5.748736,170.5823, ,TRUE,,,, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,29,3.437024,57.2811, ,TRUE,29,18.25196,73.2671, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,47,3.436872,59.667, ,TRUE,47,19.283648,87.0382, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,40,4.285416,73.9127, ,TRUE,40,19.589464,102.4493, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,62,3.989888,57.5479, ,TRUE,62,48.000408,95.9433, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,25,3.991528,47.9659, ,TRUE,25,48.576752,67.3555, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,25,3.99188,52.4249, ,TRUE,25,50.774888,79.0631, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,47,3.991248,65.2748, ,TRUE,47,47.977232,100.5466, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,49,3.993264,66.5215, ,TRUE,49,48.192912,80.1696, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,23,3.99116,74.8804, ,TRUE,23,50.743888,114.963, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,49,3.992104,70.493, ,TRUE,49,20.374208,90.5454, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,49,3.869576,47.138, ,TRUE,49,50.760336,75.7998, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,29,3.987064,46.3409, ,TRUE,29,48.14664,81.7819, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,50,3.992928,48.8933, ,TRUE,50,48.717344,66.0364, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,24,3.990624,52.185, ,TRUE,24,50.867304,65.8735, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,50,3.992504,39.1272, ,TRUE,50,48.109248,70.5466, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,48,3.990696,37.2125, ,TRUE,48,48.082712,60.2765, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,46,3.990744,53.8154, ,TRUE,46,48.20364,70.4843, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,44,3.991592,40.66, ,TRUE,44,47.981696,74.0896, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,47,3.870792,34.9904, ,TRUE,47,47.997944,58.6569, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,22,3.98716,43.3043, ,TRUE,22,19.901512,66.059, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,25,3.950856,52.9659, ,TRUE,25,50.86356,57.164, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,62,3.951144,27.9455, ,TRUE,62,48.361552,48.5009, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,49,3.951456,37.9349, ,TRUE,49,48.236352,66.4653, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,46,3.95216,25.7213, ,TRUE,46,44.894408,57.5503, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,38,3.993104,41.9148, ,TRUE,38,50.85628,65.7228, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,26,3.953704,28.7149, ,TRUE,26,48.581568,51.137, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,45,3.869824,49.7456, ,TRUE,45,48.373264,69.2752, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,63,3.988568,40.9574, ,TRUE,63,19.590368,58.5091, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,60,3.953552,37.7644, ,TRUE,60,50.881344,68.6419, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,59,3.952448,36.688, ,TRUE,59,48.586008,49.9076, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,41,3.951816,34.7631, ,TRUE,41,48.3846,63.3543, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,62,3.952072,41.6694, ,TRUE,62,48.424448,56.5486, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,27,3.95288,39.3868, ,TRUE,27,48.234312,66.6136, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,28,3.952384,36.7828, ,TRUE,28,48.80072,59.6208, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,25,3.952016,33.5765, ,TRUE,25,48.406784,49.5347, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,27,3.993432,49.1755, ,TRUE,27,48.080352,75.5332, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,28,3.871064,44.3862, ,TRUE,28,48.039616,60.4483, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,29,3.9882,57.0298, ,TRUE,29,45.152184,64.6217, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,21,3.871144,35.928, ,TRUE,21,48.414536,43.2237, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,22,3.98812,36.8985, ,TRUE,22,48.90932,58.016, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,46,3.870976,36.2427, ,TRUE,46,50.474344,67.3777, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,25,3.988432,48.723, ,TRUE,25,45.202464,68.2641, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,24,3.95288,32.9403, ,TRUE,24,48.04628,77.2256, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,28,3.869664,36.6739, ,TRUE,28,48.055016,52.6861, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,37,3.986584,40.0684, ,TRUE,37,18.90624,55.5418, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,28,3.951112,36.8253, ,TRUE,28,48.426008,66.6317, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,27,3.870536,34.3709, ,TRUE,27,50.799176,61.5128, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,46,3.987728,44.2649, ,TRUE,46,19.89952,57.5088, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,45,3.951664,34.5722, ,TRUE,45,48.387184,62.0208, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,61,3.952864,40.8047, ,TRUE,61,50.438424,61.6402, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,24,3.952808,40.6542, ,TRUE,24,50.737312,63.2168, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,40,3.992984,40.438, ,TRUE,40,50.867952,55.7527, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
TRUE,46,3.993376,50.1919, ,TRUE,46,48.140344,73.5112, ,FALSE,0,0,0, ,FALSE,0,0,0, ,FALSE,0,0,0, 
