Greedy Brute Force,,,,,,
Valid?, Score, RAM (MB), Time (ms), #Individuals, ,
true,58,2.616624,0.2434,106, ,
true,49,0.0,0.1562,106, ,
true,54,2.616384,0.1835,106, ,
false,-1,2.615904,0.2356,106, ,
true,53,0.0,0.1407,107, ,
true,51,0.0,0.1153,107, ,
true,54,2.61688,0.1331,107, ,
true,35,0.0,0.1206,107, ,
true,46,0.0,0.1292,108, ,
true,35,2.616456,0.191,108, ,
true,42,0.0,0.1271,108, ,
true,58,0.0,0.1042,108, ,
false,-1,0.0,0.1121,109, ,
true,53,0.0,0.1049,109, ,
true,47,0.0,0.1223,109, ,
true,53,0.0,0.1513,109, ,
false,-1,0.0,0.1568,110, ,
true,51,2.6148,0.1946,110, ,
true,50,0.0,0.1355,110, ,
false,-1,2.617456,0.2752,110, ,
true,54,0.0,0.1132,111, ,
false,-1,0.0,0.1534,111, ,
true,50,2.615096,0.2092,111, ,
true,55,0.0,0.1891,111, ,
false,-1,0.0,0.2132,112, ,
true,44,2.6158,0.1515,112, ,
true,51,0.0,0.1356,112, ,
true,45,2.617224,0.1471,112, ,
true,58,0.0,0.0683,113, ,
false,-1,2.61816,0.2816,113, ,
false,-1,0.0,0.0945,113, ,
true,46,0.0,0.0871,113, ,
false,-1,2.618784,0.1669,114, ,
false,-1,0.0,0.1402,114, ,
true,48,2.61616,0.1986,114, ,
true,53,2.61796,0.1775,114, ,
false,-1,2.61812,0.2508,115, ,
true,47,2.615752,0.1662,115, ,
true,48,0.0,0.0998,115, ,
true,59,0.0,0.1675,115, ,
true,55,0.0,0.0758,116, ,
true,48,0.0,0.1196,116, ,
true,43,0.0,0.1444,116, ,
true,39,0.0,0.1694,116, ,
true,53,2.618864,0.2435,117, ,
true,45,2.619024,0.2168,117, ,
true,57,0.0,0.1166,117, ,
true,47,0.0,0.1853,117, ,
true,47,0.0,0.1386,118, ,
true,54,0.0,0.1644,118, ,
true,60,2.661856,0.1989,118, ,
false,-1,0.0,0.2474,118, ,
true,60,0.0,0.095,119, ,
true,46,0.0,0.1098,119, ,
true,45,2.619864,0.2176,119, ,
true,44,0.0,0.1016,119, ,
true,50,0.0,0.1176,120, ,
true,57,0.0,0.1671,120, ,
true,53,0.0,0.0781,120, ,
false,-1,2.62016,0.1834,120, ,
true,42,2.61668,0.2122,121, ,
true,49,0.0,0.1501,121, ,
true,54,2.619936,0.1661,121, ,
true,45,2.619784,0.3083,121, ,
true,45,0.0,0.097,122, ,
true,53,2.620616,0.2955,122, ,
true,47,0.0,0.1461,122, ,
true,58,2.62048,0.1515,122, ,
true,48,0.0,0.1803,123, ,
true,46,0.0,0.0744,123, ,
true,47,2.620808,0.2351,123, ,
false,-1,0.0,0.1701,123, ,
false,-1,0.0,0.1361,124, ,
true,44,0.0,0.1196,124, ,
false,-1,2.621128,0.182,124, ,
true,49,0.0,0.1731,124, ,
false,-1,2.620912,0.1652,125, ,
true,45,0.0,0.1272,125, ,
true,57,0.0,0.1471,125, ,
true,44,0.0,0.0568,125, ,
true,53,0.0,0.1073,126, ,
true,50,2.620944,0.182,126, ,
true,53,0.0,0.1783,126, ,
true,45,0.0,0.1101,126, ,
true,48,0.0,0.1467,127, ,
true,50,0.0,0.1177,127, ,
true,52,0.0,0.0662,127, ,
true,54,0.0,0.0979,127, ,
true,60,0.0,0.1197,128, ,
true,49,0.0,0.1369,128, ,
true,48,0.0,0.0792,128, ,
false,-1,2.621136,0.1872,128, ,
false,-1,2.574656,1.3646,129, ,
true,51,2.61816,0.6973,129, ,
true,48,2.66272,1.0557,129, ,
true,49,2.663168,0.9397,129, ,
true,45,2.663312,1.6187,130, ,
true,42,2.663216,1.4076,130, ,
true,39,0.0,0.1553,130, ,
true,53,0.0,0.3461,130, ,
true,49,2.663544,0.2056,131, ,
false,-1,2.621176,0.4096,131, ,
true,46,2.61804,0.4343,131, ,
true,56,2.662904,0.3141,131, ,
true,54,2.66356,0.5331,132, ,
true,55,2.6638,0.5096,132, ,
true,44,2.663328,0.3319,132, ,
true,58,2.663008,0.363,132, ,
true,53,2.663336,0.33,133, ,
true,51,2.663264,0.1712,133, ,
true,62,2.664048,0.2836,133, ,
true,36,2.663168,0.4225,133, ,
true,55,2.663664,0.254,134, ,
true,56,2.663824,0.2155,134, ,
true,45,2.663256,0.4253,134, ,
false,-1,2.62188,0.301,134, ,
true,52,2.61884,0.5636,135, ,
false,-1,0.0,0.119,135, ,
false,-1,2.57712,0.3435,135, ,
false,-1,2.619008,0.5051,135, ,
true,50,2.618968,0.3151,136, ,
true,58,2.664016,0.3403,136, ,
true,44,2.664352,0.2179,136, ,
true,56,2.66272,0.3279,136, ,
true,48,2.664248,0.4446,137, ,
true,48,2.66436,0.2347,137, ,
true,43,2.66396,0.4976,137, ,
false,-1,2.62252,0.2498,137, ,
true,40,2.618808,0.2574,138, ,
false,-1,2.622,0.3417,138, ,
true,43,0.0,0.1916,138, ,
false,-1,0.0,0.1789,138, ,
false,-1,2.577456,0.2683,139, ,
true,51,2.620176,0.305,139, ,
true,55,0.0,0.144,139, ,
true,44,2.665496,0.2752,139, ,
true,48,2.664144,0.3228,140, ,
false,-1,2.622712,0.4593,140, ,
false,-1,2.577648,0.3986,140, ,
true,55,2.619968,0.4768,140, ,
true,49,0.0,0.1451,141, ,
false,-1,2.6652,0.2916,141, ,
false,-1,2.57712,0.201,141, ,
false,-1,2.577136,0.263,141, ,
true,45,2.619216,0.2427,142, ,
false,-1,2.622864,0.3061,142, ,
true,53,2.619792,0.2719,142, ,
true,43,0.0,0.1044,142, ,
true,59,2.665872,0.328,143, ,
true,57,0.0,0.1218,143, ,
true,56,0.0,0.1656,143, ,
true,52,2.666248,1.1302,143, ,
true,47,0.0,0.1746,144, ,
true,60,2.66556,0.3609,144, ,
true,47,0.0,0.1395,144, ,
true,53,2.665048,0.3515,144, ,
true,49,0.0,0.1401,145, ,
true,53,2.665008,0.2586,145, ,
false,-1,2.622528,0.251,145, ,
false,-1,0.0,0.1458,145, ,
true,51,0.0,0.1452,146, ,
true,47,0.0,0.17,146, ,
true,50,2.665864,0.2163,146, ,
true,47,2.665312,0.1838,146, ,
false,-1,2.623656,0.2532,147, ,
true,42,2.619552,0.1905,147, ,
true,51,0.0,0.1084,147, ,
true,49,0.0,0.1691,147, ,
true,51,2.665032,0.2327,148, ,
true,56,2.666448,0.2332,148, ,
true,55,0.0,0.093,148, ,
false,-1,0.0,0.1368,148, ,
true,62,2.621008,0.1953,149, ,
true,57,2.665856,0.1806,149, ,
true,40,2.665656,0.3475,149, ,
true,32,0.0,0.1432,149, ,
true,51,2.66644,0.1925,150, ,
true,50,2.666688,0.3011,150, ,
true,59,2.666544,0.2806,150, ,
false,-1,2.623736,0.4014,150, ,
false,-1,2.620696,0.2961,151, ,
true,61,2.621128,0.3757,151, ,
true,48,0.0,0.1353,151, ,
true,46,2.708696,0.1958,151, ,
true,53,0.0,0.2269,152, ,
true,51,2.667216,0.1798,152, ,
true,51,0.0,0.1454,152, ,
false,-1,2.66684,0.2521,152, ,
true,47,2.621928,0.2148,153, ,
true,43,2.708792,0.1919,153, ,
true,53,0.0,0.1027,153, ,
true,52,2.667352,0.2121,153, ,
true,49,0.0,0.2765,154, ,
true,46,0.0,0.1053,154, ,
false,-1,0.0,0.165,154, ,
true,55,2.621912,0.1708,154, ,
true,59,2.667488,0.4615,155, ,
true,39,2.66712,0.2031,155, ,
false,-1,2.6256,0.3759,155, ,
false,-1,0.0,0.1291,155, ,
true,56,2.622416,0.2303,156, ,
true,52,2.667344,0.2266,156, ,
false,-1,2.624856,0.2925,156, ,
true,46,0.0,0.172,156, ,
true,49,0.0,0.1116,157, ,
true,44,0.0,0.1254,157, ,
true,50,2.666936,0.3322,157, ,
false,-1,2.62504,0.1706,157, ,
true,48,2.622176,0.2653,158, ,
false,-1,0.0,0.173,158, ,
true,57,0.0,0.1537,158, ,
true,56,0.0,0.1714,158, ,
true,47,2.66812,0.2898,159, ,
true,49,0.0,0.4066,159, ,
true,42,0.0,0.1058,159, ,
true,49,2.667528,0.3083,159, ,
true,61,0.0,0.1293,160, ,
true,48,2.667344,0.3985,160, ,
true,55,2.66736,0.2995,160, ,
true,55,0.0,0.154,160, ,
true,41,0.0,0.1466,161, ,
true,54,2.6692,0.2242,161, ,
false,-1,0.0,0.2041,161, ,
true,58,0.0,0.1078,161, ,
true,63,2.667776,0.1969,162, ,
true,53,0.0,0.1225,162, ,
true,51,2.670152,0.168,162, ,
true,43,2.667304,0.1812,162, ,
true,49,2.667488,0.1941,163, ,
true,53,2.667488,0.1885,163, ,
true,40,2.667632,0.2345,163, ,
true,45,0.0,0.1079,163, ,
true,54,2.668272,0.3033,164, ,
true,50,0.0,0.2182,164, ,
true,53,2.66892,0.265,164, ,
true,60,0.0,0.169,164, ,
true,47,0.0,0.2891,165, ,
true,51,0.0,0.2015,165, ,
true,44,2.668392,0.1968,165, ,
true,41,2.668672,0.3263,165, ,
true,45,2.668992,0.2172,166, ,
true,48,2.668816,0.1802,166, ,
true,47,2.668416,0.1675,166, ,
false,-1,0.0,0.2172,166, ,
true,51,2.667128,0.236,167, ,
false,-1,2.668888,0.456,167, ,
false,-1,2.62412,0.2642,167, ,
true,52,0.0,0.2281,167, ,
false,-1,2.626176,0.223,168, ,
true,55,0.0,0.2326,168, ,
true,61,2.669752,0.2716,168, ,
false,-1,2.669104,0.2121,168, ,
true,48,2.666272,0.2229,169, ,
true,52,0.0,0.1259,169, ,
true,63,0.0,0.1654,169, ,
true,50,2.668536,0.1659,169, ,
true,44,2.669792,0.241,170, ,
false,-1,2.670272,0.4771,170, ,
true,62,2.6662,0.2791,170, ,
false,-1,2.669256,0.2159,170, ,
true,62,2.667832,0.3071,171, ,
false,-1,2.670376,0.2277,171, ,
true,53,2.625288,0.2543,171, ,
true,46,2.668368,0.3036,171, ,
false,-1,2.669432,0.3021,172, ,
true,32,2.624368,0.3399,172, ,
false,-1,2.628264,0.2926,172, ,
false,-1,2.624464,0.192,172, ,
false,-1,0.0,0.2121,173, ,
false,-1,0.0,0.1294,173, ,
false,-1,0.0,0.2139,173, ,
false,-1,2.626248,0.3741,173, ,
true,49,2.666744,0.2555,174, ,
true,59,0.0,0.1191,174, ,
true,51,2.669992,0.2829,174, ,
false,-1,2.669872,0.1955,174, ,
true,54,0.0,0.1569,175, ,
true,61,2.670536,0.2029,175, ,
true,54,0.0,0.1933,175, ,
true,59,2.713464,0.2691,175, ,
true,53,2.712312,0.1972,176, ,
true,63,2.670544,0.2056,176, ,
true,51,0.0,0.1069,176, ,
true,53,0.0,0.1296,176, ,
false,-1,2.670368,0.4235,177, ,
true,44,2.625616,0.2329,177, ,
false,-1,2.712648,0.3992,177, ,
true,52,2.62568,0.1722,177, ,
true,55,0.0,0.1321,178, ,
true,43,2.715088,0.228,178, ,
true,54,0.0,0.1818,178, ,
false,-1,2.67116,0.4942,178, ,
true,56,2.668272,0.227,179, ,
true,53,2.713344,0.2146,179, ,
false,-1,2.671296,0.5242,179, ,
true,43,2.669128,0.2691,179, ,
true,54,0.0,0.1508,180, ,
false,-1,2.671616,0.281,180, ,
false,-1,2.62544,0.2871,180, ,
true,43,2.6682,0.1873,180, ,
false,-1,2.670952,0.3031,181, ,
false,-1,2.62536,0.39,181, ,
false,-1,2.625928,0.1675,181, ,
true,58,2.6712,0.2278,181, ,
false,-1,2.672096,0.2603,182, ,
false,-1,2.625608,0.279,182, ,
true,47,2.626504,0.1836,182, ,
true,53,2.714128,0.327,182, ,
true,45,2.670896,0.1858,183, ,
false,-1,2.671736,0.2031,183, ,
false,-1,2.62604,0.4189,183, ,
true,43,0.0,0.1575,183, ,
true,60,2.714592,0.2861,184, ,
true,42,2.714016,0.3045,184, ,
false,-1,2.713912,0.4283,184, ,
true,55,2.669728,0.3237,184, ,
true,44,2.714168,0.259,185, ,
false,-1,2.672032,0.408,185, ,
true,51,2.6276,0.1923,185, ,
true,47,2.714072,0.2903,185, ,
true,55,2.714056,0.2145,186, ,
true,50,2.713904,0.1941,186, ,
true,49,2.715912,0.2652,186, ,
true,53,2.714624,0.1876,186, ,
true,58,2.714008,0.2193,187, ,
true,57,2.714128,0.2818,187, ,
true,49,2.714936,0.2627,187, ,
true,59,2.71788,0.2214,187, ,
false,-1,2.671496,0.2731,188, ,
true,40,2.670528,0.2694,188, ,
true,50,2.715072,0.2188,188, ,
false,-1,2.672496,0.3014,188, ,
true,53,2.670296,0.3129,189, ,
false,-1,2.671968,0.2487,189, ,
true,57,2.670632,0.1807,189, ,
false,-1,2.714256,0.2117,189, ,
true,56,2.670136,0.2748,190, ,
true,50,0.0,0.1506,190, ,
true,50,0.0,0.1129,190, ,
true,39,2.716496,0.2449,190, ,
