Greedy Brute Force,,,,,Brute Force,,,,,Brute Force (Greedy Optimised),,,,,CSP Algorithm,,,,,CSP (Randomised Optimisation),,,,
Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM,Time (ms),
FALSE,0,0,0, ,TRUE,,,, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,40,249.015976,14444.6744, 
FALSE,0,0,0, ,TRUE,36,19.863304,42.116, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,38,217.787392,9482.699401, 
FALSE,0,0,0, ,TRUE,37,20.80344,50.2508, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,40,330.198888,11787.9604, 
FALSE,0,0,0, ,TRUE,58,20.346336,56.2491, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,62,298.265128,9902.7202, 
FALSE,0,0,0, ,TRUE,37,19.596384,54.9735, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,38,300.959216,11494.3749, 
FALSE,0,0,0, ,TRUE,44,20.798568,76.2182, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,41,223.27468,12068.5132, 
FALSE,0,0,0, ,TRUE,38,19.220656,47.1134, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,38,247.157096,8927.0708, 
FALSE,0,0,0, ,TRUE,37,20.232176,59.2361, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,40,374.107192,9715.4859, 
FALSE,0,0,0, ,TRUE,34,21.178888,74.862901, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,38,271.787264,12282.2913, 
FALSE,0,0,0, ,TRUE,59,20.049016,68.6841, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,62,352.219256,12545.5505, 
FALSE,0,0,0, ,TRUE,38,18.973784,56.069901, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,40,237.081792,10524.5678, 
FALSE,0,0,0, ,TRUE,41,20.743184,48.119599, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,42,208.626888,9130.6726, 
FALSE,0,0,0, ,TRUE,41,19.700928,62.89, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,41,342.434744,10989.8212, 
FALSE,0,0,0, ,TRUE,34,20.376056,51.4055, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,38,233.248752,9527.6634, 
FALSE,0,0,0, ,TRUE,39,19.924976,57.1988, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,40,221.00832,12535.1956, 
FALSE,0,0,0, ,TRUE,61,28.274176,63.4563, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,62,352.619168,10293.8558, 
FALSE,0,0,0, ,TRUE,37,20.210552,51.3916, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,38,356.697328,11990.0989, 
FALSE,0,0,0, ,TRUE,62,19.571592,60.8034, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,64,392.135728,10557.9531, 
FALSE,0,0,0, ,TRUE,35,21.248464,65.3474, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,39,429.993248,12628.7806, 
FALSE,0,0,0, ,TRUE,61,20.482184,53.8611, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,65,291.835536,13275.4706, 
FALSE,0,0,0, ,TRUE,66,20.04696,58.2575, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,65,343.653584,12056.2454, 
FALSE,0,0,0, ,TRUE,58,20.129264,66.1357, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,60,332.704472,10558.7188, 
FALSE,0,0,0, ,TRUE,40,21.03824,65.0005, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,39,378.514712,12189.3969, 
FALSE,0,0,0, ,TRUE,37,19.509728,56.4201, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,40,279.519728,13462.878, 
FALSE,0,0,0, ,TRUE,38,29.258752,61.793899, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,39,201.257344,11699.2964, 
FALSE,0,0,0, ,TRUE,57,20.15264,59.551899, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,62,403.987376,11411.6679, 
FALSE,0,0,0, ,TRUE,59,19.017312,70.615101, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,62,310.903176,11774.7265, 
FALSE,0,0,0, ,TRUE,36,19.472376,50.820299, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,39,223.389168,11258.0927, 
FALSE,0,0,0, ,TRUE,66,19.63052,54.461, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,65,320.494056,12748.2862, 
FALSE,0,0,0, ,TRUE,62,19.44784,54.9251, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,62,397.582616,10422.7727, 
FALSE,0,0,0, ,TRUE,43,20.535544,65.1747, ,FALSE,0,0,0, ,FALSE,0,0,0, ,TRUE,43,468.982104,13134.2978, 
