Greedy Brute Force,,,,,,
Valid?, Score, RAM (MB), Time (ms), #Individuals, ,
true,42,2.765592,0.3509,190, ,
true,48,0.0,0.1627,191, ,
true,60,2.766952,0.4743,191, ,
true,64,2.765224,0.3901,191, ,
true,64,2.766176,0.1903,191, ,
true,43,2.766352,0.2067,192, ,
true,45,2.766448,0.4258,192, ,
true,61,2.76604,0.2314,192, ,
false,-1,2.765424,0.2794,192, ,
true,47,2.699696,0.1891,193, ,
false,-1,2.765712,0.3463,193, ,
true,57,2.698912,0.237,193, ,
true,51,2.765472,0.2912,193, ,
false,-1,2.765208,0.5694,194, ,
true,51,0.0,0.1781,194, ,
true,50,0.0,0.1486,194, ,
true,53,2.767152,0.3097,194, ,
true,60,2.766944,0.2472,195, ,
true,38,2.765232,0.6996,195, ,
true,50,2.766088,0.2829,195, ,
true,51,2.767776,0.1697,195, ,
true,42,2.767576,0.1792,196, ,
true,57,0.0,0.1012,196, ,
true,56,2.767848,0.2809,196, ,
true,45,2.767112,0.2054,196, ,
true,43,0.0,0.161,197, ,
true,48,2.767224,0.1788,197, ,
true,55,2.76728,0.5242,197, ,
true,52,2.767496,0.1918,197, ,
true,47,0.0,0.1697,198, ,
true,54,0.0,0.2061,198, ,
true,45,2.766192,0.1827,198, ,
false,-1,2.76768,0.5196,198, ,
true,58,2.700192,0.3013,199, ,
true,52,2.767832,0.4157,199, ,
true,49,2.768264,0.2571,199, ,
true,53,2.767624,0.2501,199, ,
false,-1,2.766368,0.2907,200, ,
true,47,2.702144,0.2225,200, ,
true,51,2.76796,0.224,200, ,
true,58,2.767184,0.3552,200, ,
true,51,2.767152,0.331,201, ,
true,49,2.767,0.3544,201, ,
true,48,0.0,0.145,201, ,
true,58,2.767024,0.2809,201, ,
true,47,0.0,0.1839,202, ,
true,39,0.0,0.1537,202, ,
true,57,2.832056,0.605,202, ,
true,53,0.0,0.1681,202, ,
true,59,2.76716,0.1772,203, ,
true,54,0.0,0.1483,203, ,
true,49,2.768064,0.1651,203, ,
true,44,2.767432,0.417,203, ,
true,53,2.768064,0.277,204, ,
true,47,2.769728,0.1588,204, ,
true,52,2.767216,0.24,204, ,
true,52,2.767984,0.2884,204, ,
false,-1,2.767632,0.267,205, ,
true,38,2.701152,0.24,205, ,
true,55,2.768816,0.2229,205, ,
true,53,2.768592,0.1873,205, ,
true,49,0.0,0.1591,206, ,
true,52,2.768704,0.3376,206, ,
true,42,2.76844,0.2493,206, ,
true,52,0.0,0.1855,206, ,
true,54,2.769368,0.2614,207, ,
true,57,2.767064,0.2419,207, ,
false,-1,2.768144,0.7789,207, ,
true,58,0.0,0.1446,207, ,
true,61,2.768032,0.706,208, ,
true,51,2.76908,0.2493,208, ,
true,55,2.768712,0.2836,208, ,
true,47,2.768272,0.2537,208, ,
true,59,2.768624,0.3734,209, ,
true,61,2.768704,0.2719,209, ,
true,44,0.0,0.1905,209, ,
true,45,0.0,0.2089,209, ,
false,-1,2.832664,0.3849,210, ,
false,-1,2.702288,0.3516,210, ,
false,-1,2.70272,0.3388,210, ,
true,48,2.70112,0.3203,210, ,
true,47,2.769656,0.2973,211, ,
true,58,2.768096,0.2866,211, ,
true,50,0.0,0.2183,211, ,
false,-1,2.769584,0.2067,211, ,
true,59,2.702944,0.3667,212, ,
true,55,2.769312,0.3823,212, ,
true,53,2.832632,0.4092,212, ,
true,49,2.768448,0.4786,212, ,
false,-1,0.0,0.1594,213, ,
true,39,0.0,0.177,213, ,
true,56,2.769296,0.1868,213, ,
true,60,2.768912,0.2315,213, ,
true,51,2.768872,0.3471,214, ,
true,42,2.76928,0.333,214, ,
false,-1,2.76896,0.4564,214, ,
true,58,0.0,0.1119,214, ,
true,44,2.769568,0.1986,215, ,
true,56,2.769688,0.5146,215, ,
true,41,2.83348,0.2778,215, ,
false,-1,2.769736,0.2998,215, ,
false,-1,2.703096,0.5406,216, ,
true,52,2.703768,0.3275,216, ,
true,52,2.833144,0.2715,216, ,
false,-1,2.770432,0.8089,216, ,
true,48,2.703664,0.2221,217, ,
true,46,0.0,0.1679,217, ,
true,45,2.770712,0.3228,217, ,
true,57,2.770216,0.1809,217, ,
true,49,2.770384,0.2328,218, ,
true,39,2.833168,0.4023,218, ,
true,60,2.772112,0.2567,218, ,
true,52,2.833104,0.2973,218, ,
true,49,0.0,0.1223,219, ,
false,-1,2.770784,0.4966,219, ,
true,54,2.704312,0.2748,219, ,
true,49,2.769296,0.3711,219, ,
true,55,2.770056,0.2308,220, ,
true,35,2.8346,0.3728,220, ,
true,54,2.835392,0.2931,220, ,
true,40,2.770128,0.288,220, ,
true,52,2.770568,0.3113,221, ,
true,47,2.833752,0.4017,221, ,
true,48,2.834144,0.3476,221, ,
true,45,2.77108,0.2876,221, ,
true,42,2.771144,0.2129,222, ,
true,61,2.77056,0.1974,222, ,
true,56,2.83436,0.4429,222, ,
false,-1,2.771408,0.5809,222, ,
false,-1,2.704912,0.97,223, ,
true,46,2.705352,0.4871,223, ,
true,52,2.835176,0.3526,223, ,
true,49,0.0,0.118,223, ,
false,-1,2.771808,0.3466,224, ,
true,54,2.704328,0.2018,224, ,
true,47,2.835096,0.4696,224, ,
true,49,2.77132,0.4839,224, ,
true,60,2.772248,0.2237,225, ,
true,52,2.77188,0.2825,225, ,
true,44,2.8356,0.2675,225, ,
true,54,2.834896,0.2246,225, ,
false,-1,2.835152,0.243,226, ,
true,53,2.705736,0.4555,226, ,
true,59,2.835304,0.3384,226, ,
true,52,0.0,0.1815,226, ,
true,43,2.771624,0.2439,227, ,
false,-1,2.834648,0.5904,227, ,
true,57,2.769352,0.3183,227, ,
false,-1,2.771032,0.2805,227, ,
true,58,2.705,0.2755,228, ,
true,46,2.771328,0.1858,228, ,
true,48,2.836424,0.4011,228, ,
true,55,2.836224,0.3188,228, ,
true,56,2.834912,0.7861,229, ,
true,52,2.836896,0.3277,229, ,
true,50,2.835728,0.237,229, ,
true,56,2.836784,0.3495,229, ,
false,-1,0.0,0.1254,230, ,
true,46,2.704704,0.2802,230, ,
false,-1,2.772016,0.4828,230, ,
true,51,0.0,0.1597,230, ,
false,-1,0.0,0.2029,231, ,
true,58,2.706424,0.2558,231, ,
true,55,0.0,0.1492,231, ,
true,50,2.836064,0.1698,231, ,
true,38,0.0,0.2276,232, ,
false,-1,2.771824,0.2517,232, ,
true,56,2.769944,0.5729,232, ,
true,51,2.835592,0.495,232, ,
true,55,2.836904,0.2918,233, ,
true,64,0.0,0.1672,233, ,
true,51,0.0,0.1824,233, ,
true,48,0.0,0.2748,233, ,
false,-1,2.772232,0.3598,234, ,
true,55,2.770496,0.2837,234, ,
true,61,2.836944,0.2503,234, ,
true,42,2.835672,0.3384,234, ,
true,50,0.0,0.2106,235, ,
true,42,2.83668,0.3363,235, ,
false,-1,2.773808,0.2593,235, ,
true,48,2.770192,0.3178,235, ,
true,58,2.837688,0.4027,236, ,
true,58,2.836752,0.3816,236, ,
true,63,2.836992,0.4123,236, ,
true,45,2.836952,0.2781,236, ,
true,62,2.83604,0.2446,237, ,
false,-1,2.836584,0.2334,237, ,
true,51,2.76996,0.2833,237, ,
false,-1,2.773552,0.276,237, ,
true,56,2.771176,0.2081,238, ,
true,58,2.837064,0.2677,238, ,
true,36,2.83676,0.2598,238, ,
true,51,2.83872,0.2224,238, ,
true,42,0.0,0.1459,239, ,
true,40,2.773728,0.1488,239, ,
false,-1,0.0,0.2487,239, ,
true,57,0.0,0.1543,239, ,
true,47,0.0,0.161,240, ,
false,-1,0.0,0.1452,240, ,
true,58,2.77152,0.6223,240, ,
true,49,0.0,0.1929,240, ,
true,51,0.0,0.1256,241, ,
false,-1,2.774336,0.5305,241, ,
true,38,2.771488,0.1837,241, ,
true,53,2.838272,0.3433,241, ,
true,47,0.0,0.1266,242, ,
false,-1,2.836904,0.8875,242, ,
true,64,2.771392,0.3802,242, ,
true,50,2.838224,0.3518,242, ,
true,45,0.0,0.2766,243, ,
true,53,2.837736,0.3666,243, ,
true,53,2.838272,0.2317,243, ,
false,-1,2.837288,0.389,243, ,
true,42,2.771008,0.3005,244, ,
true,42,2.838936,0.2048,244, ,
true,41,2.837544,0.3367,244, ,
true,52,2.838808,0.2827,244, ,
true,50,0.0,0.1928,245, ,
false,-1,2.775048,0.2937,245, ,
true,43,0.0,0.1938,245, ,
true,41,2.839616,0.1859,245, ,
true,62,2.838272,0.3304,246, ,
false,-1,2.838056,0.4009,246, ,
false,-1,2.70828,0.2212,246, ,
true,41,2.773184,0.2586,246, ,
true,50,2.839768,0.2697,247, ,
false,-1,2.839608,0.2326,247, ,
true,49,2.773744,0.3634,247, ,
true,51,2.83948,0.3084,247, ,
true,54,0.0,0.1601,248, ,
true,52,0.0,0.138,248, ,
false,-1,0.0,0.1426,248, ,
true,44,2.773392,0.3523,248, ,
true,55,2.839152,0.2141,249, ,
true,64,2.902432,0.3716,249, ,
false,-1,2.839272,0.7534,249, ,
false,-1,2.710432,0.3398,249, ,
false,-1,2.709872,0.4778,250, ,
true,54,2.773704,0.2247,250, ,
true,60,2.839336,0.2633,250, ,
false,-1,2.77508,0.4503,250, ,
true,44,0.0,0.2039,251, ,
true,46,2.84052,0.3192,251, ,
true,53,2.841096,0.2933,251, ,
true,63,0.0,0.1934,251, ,
false,-1,0.0,0.2482,252, ,
false,-1,2.7106,0.4707,252, ,
true,63,2.775072,0.2435,252, ,
true,44,2.839696,0.2239,252, ,
true,44,2.840608,0.1816,253, ,
true,46,2.840496,0.2665,253, ,
false,-1,2.838608,0.4767,253, ,
false,-1,2.710368,0.3188,253, ,
true,46,0.0,0.2119,254, ,
true,59,2.840544,0.2484,254, ,
true,37,0.0,0.142,254, ,
true,54,2.840032,0.614,254, ,
true,49,2.840808,0.1677,255, ,
true,40,2.840328,0.1933,255, ,
true,53,2.84036,0.215,255, ,
true,51,2.841144,0.2057,255, ,
true,49,0.0,0.1812,256, ,
true,43,2.84156,0.2321,256, ,
true,48,2.839576,0.2992,256, ,
true,53,0.0,0.2051,256, ,
false,-1,2.902688,0.471,257, ,
false,-1,2.711032,0.281,257, ,
false,-1,2.773752,0.4938,257, ,
true,52,2.774656,0.2658,257, ,
true,48,0.0,0.1699,258, ,
false,-1,2.839248,0.3751,258, ,
true,56,2.773528,0.3447,258, ,
true,49,2.840208,0.2662,258, ,
true,54,2.841328,0.3401,259, ,
true,60,0.0,0.1346,259, ,
true,46,0.0,0.1828,259, ,
false,-1,2.903032,0.4765,259, ,
true,52,2.774632,0.2316,260, ,
true,42,2.840296,0.2377,260, ,
true,62,2.904,0.5532,260, ,
true,59,2.841304,0.4459,260, ,
false,-1,2.840504,0.3272,261, ,
true,60,2.774144,0.5055,261, ,
true,54,2.842104,0.3982,261, ,
true,53,2.841,0.2639,261, ,
true,51,2.84276,0.2195,262, ,
true,53,2.90372,0.5407,262, ,
true,42,2.841304,0.2131,262, ,
true,46,2.84076,0.3254,262, ,
true,50,2.842096,0.2565,263, ,
true,43,2.904592,0.4396,263, ,
false,-1,2.84048,0.3523,263, ,
true,53,2.77448,0.1663,263, ,
true,52,2.906448,1.1653,264, ,
true,49,2.843352,0.2288,264, ,
true,46,0.0,0.1485,264, ,
true,52,2.842208,0.2406,264, ,
false,-1,2.843088,0.3889,265, ,
true,45,2.7756,0.67,265, ,
true,62,2.90704,0.4762,265, ,
false,-1,2.843856,0.2873,265, ,
false,-1,2.711744,0.2751,266, ,
true,39,2.775816,0.4416,266, ,
true,49,2.84768,0.2359,266, ,
true,56,2.842712,0.297,266, ,
true,51,2.843184,0.2382,267, ,
true,53,2.843672,0.2196,267, ,
false,-1,2.842008,0.5504,267, ,
true,51,2.775552,0.1961,267, ,
true,55,0.0,0.5515,268, ,
true,52,2.8418,0.3381,268, ,
true,47,2.844736,0.2346,268, ,
true,46,2.842784,0.288,268, ,
true,62,2.842392,0.3322,269, ,
true,37,2.841544,0.4545,269, ,
true,60,2.843288,0.6605,269, ,
true,39,0.0,0.1878,269, ,
true,29,0.0,0.1659,270, ,
true,50,2.847152,0.1899,270, ,
true,50,2.842248,0.2634,270, ,
true,49,2.843224,0.3042,270, ,
true,49,2.84268,0.1924,271, ,
false,-1,2.780008,0.2427,271, ,
true,56,2.774864,0.4346,271, ,
false,-1,2.9066,0.3786,271, ,
true,61,2.777008,0.218,272, ,
true,49,2.846128,0.4146,272, ,
true,48,0.0,0.1396,272, ,
true,57,0.0,0.1993,272, ,
true,44,0.0,0.1817,273, ,
true,43,2.843792,0.3281,273, ,
true,64,2.841168,0.368,273, ,
true,64,2.845552,0.317,273, ,
false,-1,2.847592,0.2483,274, ,
true,43,0.0,0.2014,274, ,
true,51,2.906424,0.3381,274, ,
true,53,0.0,0.2951,274, ,
true,48,2.843536,0.2145,275, ,
true,49,2.8422,0.271,275, ,
true,48,2.843408,0.2726,275, ,
true,58,2.8428,0.2528,275, ,
true,39,0.0,0.172,276, ,
false,-1,2.843104,0.5858,276, ,
true,45,0.0,0.1268,276, ,
true,61,2.906688,0.5463,276, ,
true,51,0.0,0.1003,277, ,
true,38,2.84512,0.208,277, ,
true,45,2.90628,0.4943,277, ,
true,48,2.907352,0.4499,277, ,
true,44,2.842328,0.288,278, ,
true,51,2.90656,0.3841,278, ,
true,45,2.845792,0.3136,278, ,
false,-1,2.84272,0.3969,278, ,
true,54,2.77676,0.2304,279, ,
true,44,0.0,0.0985,279, ,
true,44,2.906688,0.3038,279, ,
true,52,2.843288,0.2521,279, ,
true,45,2.846064,0.255,280, ,
true,48,2.909304,0.4914,280, ,
true,37,0.0,0.3322,280, ,
true,58,0.0,0.1923,280, ,
true,56,2.906448,0.3586,281, ,
true,57,2.845928,0.2594,281, ,
true,53,2.84572,0.3264,281, ,
true,42,2.909832,0.313,281, ,
false,-1,2.844176,0.4227,282, ,
true,50,2.777984,0.3775,282, ,
true,59,2.908672,0.5307,282, ,
true,60,2.911344,0.4748,282, ,
true,44,2.844736,0.2822,283, ,
true,59,2.846104,0.2735,283, ,
true,51,0.0,0.3663,283, ,
true,50,2.845832,0.2506,283, ,
true,42,0.0,0.1876,284, ,
false,-1,2.908528,0.3431,284, ,
true,49,0.0,0.1823,284, ,
true,52,0.0,0.1701,284, ,
true,61,2.848352,0.1944,285, ,
true,51,2.9092,0.3948,285, ,
true,41,2.909952,0.4513,285, ,
true,39,2.847128,0.2645,285, ,
true,58,0.0,0.2765,286, ,
true,54,2.972408,0.6798,286, ,
true,53,0.0,0.1944,286, ,
true,59,2.852744,0.3669,286, ,
false,-1,2.84676,0.4217,287, ,
true,39,2.842696,0.5553,287, ,
true,45,2.910904,0.3038,287, ,
true,63,2.910328,0.3703,287, ,
false,-1,2.846176,0.3706,288, ,
true,49,2.779984,0.335,288, ,
false,-1,2.911024,0.3535,288, ,
false,-1,2.776992,0.5218,288, ,
true,44,2.781176,0.2121,289, ,
true,45,2.848696,0.2194,289, ,
true,57,0.0,0.2217,289, ,
false,-1,2.84604,0.5559,289, ,
true,42,2.779616,0.4055,290, ,
true,61,2.911008,0.3568,290, ,
true,56,2.84608,0.2977,290, ,
true,39,2.852328,0.2637,290, ,
true,39,2.909912,0.2555,291, ,
true,44,2.911608,0.4429,291, ,
true,54,2.909856,0.4372,291, ,
true,54,2.913256,0.4896,291, ,
true,51,2.91156,0.744,292, ,
true,43,2.911088,0.2203,292, ,
true,63,2.846456,0.22,292, ,
false,-1,2.854352,0.3851,292, ,
false,-1,2.715184,0.3379,293, ,
true,53,2.779984,0.3663,293, ,
true,49,2.913664,0.4162,293, ,
true,51,2.858144,0.321,293, ,
true,58,2.847208,0.2513,294, ,
true,44,2.911848,0.2978,294, ,
true,45,2.847104,0.2683,294, ,
true,65,2.911,0.4505,294, ,
true,56,2.912296,0.3693,295, ,
false,-1,2.847232,0.6009,295, ,
true,58,2.779912,0.3799,295, ,
false,-1,2.911232,0.3808,295, ,
false,-1,2.716192,0.5506,296, ,
false,-1,0.0,0.1515,296, ,
true,53,2.7806,0.4364,296, ,
true,54,2.911032,0.3068,296, ,
false,-1,0.0,0.4133,297, ,
false,-1,2.781456,0.3031,297, ,
true,42,2.78168,0.2393,297, ,
true,38,2.911008,0.2732,297, ,
true,48,2.910256,0.383,298, ,
true,53,2.91116,0.3125,298, ,
true,62,2.912832,0.4825,298, ,
true,36,2.911552,0.266,298, ,
true,59,2.912656,0.2485,299, ,
false,-1,2.846528,0.2078,299, ,
true,51,2.781328,0.3194,299, ,
true,52,2.914696,0.2288,299, ,
false,-1,2.846976,0.3249,300, ,
true,49,2.781664,0.2173,300, ,
true,48,2.911928,0.2293,300, ,
true,42,2.847248,0.244,300, ,
false,-1,0.0,0.1392,301, ,
true,53,2.780576,0.2969,301, ,
true,40,2.977128,0.3056,301, ,
false,-1,2.910864,0.4833,301, ,
false,-1,2.780288,0.4575,302, ,
true,51,0.0,0.1075,302, ,
true,40,0.0,0.2204,302, ,
true,50,2.912144,0.3065,302, ,
true,46,0.0,0.1576,303, ,
true,55,0.0,0.1056,303, ,
true,54,2.920504,0.2684,303, ,
true,50,0.0,0.2149,303, ,
false,-1,2.848504,0.628,304, ,
false,-1,2.717512,0.2338,304, ,
false,-1,0.0,0.1392,304, ,
true,52,2.781904,0.2792,304, ,
true,41,2.913552,0.2938,305, ,
false,-1,2.84932,0.4597,305, ,
false,-1,2.844888,0.4714,305, ,
true,50,2.844528,0.3443,305, ,
true,52,2.915776,0.2859,306, ,
false,-1,2.84848,0.2322,306, ,
true,52,2.782936,0.4753,306, ,
true,57,2.91212,0.2656,306, ,
false,-1,2.848904,0.6654,307, ,
false,-1,2.781064,0.4827,307, ,
true,37,2.783128,0.1996,307, ,
false,-1,2.913544,0.424,307, ,
true,44,2.78196,0.4728,308, ,
true,49,2.976352,0.4008,308, ,
true,64,2.914616,0.4512,308, ,
false,-1,2.8488,0.429,308, ,
true,62,2.784392,0.2794,309, ,
true,52,2.91856,0.3669,309, ,
true,45,2.91336,0.2924,309, ,
false,-1,2.913392,0.3616,309, ,
false,-1,2.718192,0.349,310, ,
false,-1,2.719104,0.4518,310, ,
false,-1,2.781984,0.5721,310, ,
false,-1,2.84492,0.5845,310, ,
true,58,2.780976,0.2928,311, ,
true,47,0.0,0.1491,311, ,
true,56,2.913448,0.4466,311, ,
true,60,2.915248,0.2642,311, ,
true,44,0.0,0.1879,312, ,
true,62,2.976296,0.7658,312, ,
true,43,2.91448,0.2179,312, ,
true,37,2.914432,0.2696,312, ,
true,40,2.917912,0.3048,313, ,
true,60,2.914112,0.2486,313, ,
true,37,2.912984,0.3962,313, ,
false,-1,0.0,0.6876,313, ,
false,-1,2.783104,0.5746,314, ,
false,-1,2.783544,0.67,314, ,
true,45,2.846744,0.5173,314, ,
true,61,2.913624,0.7043,314, ,
true,51,2.91548,0.3799,315, ,
true,52,0.0,0.1693,315, ,
true,42,2.97752,0.5928,315, ,
true,40,2.915288,0.5573,315, ,
true,57,2.914064,0.3294,316, ,
false,-1,2.850184,0.5695,316, ,
true,39,2.784336,0.35,316, ,
true,47,2.922608,0.3473,316, ,
false,-1,2.852128,0.2765,317, ,
true,40,2.847264,0.4941,317, ,
true,60,2.914728,0.4073,317, ,
true,45,2.919296,0.2513,317, ,
true,49,0.0,0.1947,318, ,
false,-1,2.851664,0.4408,318, ,
true,55,2.785,0.2678,318, ,
true,39,2.857512,0.2435,318, ,
true,41,2.914552,0.2845,319, ,
true,51,2.980192,0.5674,319, ,
true,45,0.0,0.1534,319, ,
false,-1,2.85456,0.3954,319, ,
true,54,2.848144,0.593,320, ,
true,38,0.0,0.1512,320, ,
true,35,2.916248,0.3511,320, ,
false,-1,0.0,0.2064,320, ,
true,48,2.79288,0.3509,321, ,
true,51,2.916632,0.286,321, ,
false,-1,2.914128,0.7405,321, ,
true,55,2.784696,0.3318,321, ,
true,42,2.978368,0.4923,322, ,
false,-1,2.852184,0.3716,322, ,
false,-1,2.781888,0.4433,322, ,
true,58,2.847048,0.4419,322, ,
true,59,2.915248,0.298,323, ,
true,47,2.922592,0.2964,323, ,
true,44,2.978024,0.4418,323, ,
false,-1,2.917768,0.4198,323, ,
true,48,2.787672,0.4544,324, ,
false,-1,2.851896,0.2545,324, ,
true,52,2.784176,0.2247,324, ,
true,55,2.978544,0.4741,324, ,
true,49,3.045776,0.3482,325, ,
true,48,2.9204,0.2574,325, ,
true,50,2.915528,0.314,325, ,
true,58,2.916224,0.2266,325, ,
true,57,2.915776,0.3918,326, ,
false,-1,2.916056,0.4399,326, ,
true,57,2.785584,0.1865,326, ,
true,33,2.915696,0.2466,326, ,
true,64,2.918528,0.6065,327, ,
true,45,2.917216,0.302,327, ,
true,48,2.928752,0.2724,327, ,
true,48,2.917368,0.2918,327, ,
true,62,2.914408,0.4537,328, ,
true,48,2.918048,0.3771,328, ,
false,-1,2.916616,0.3896,328, ,
false,-1,2.783744,0.4765,328, ,
true,61,2.858008,0.4972,329, ,
true,63,2.919584,0.6358,329, ,
true,50,2.983936,0.3578,329, ,
true,49,2.916392,0.176,329, ,
true,50,2.988936,0.6263,330, ,
false,-1,2.916048,0.5588,330, ,
true,41,2.787456,0.2542,330, ,
true,50,0.0,0.1873,330, ,
true,54,2.917632,0.2305,331, ,
true,53,2.980504,0.7505,331, ,
true,45,2.922096,0.2846,331, ,
false,-1,2.915504,0.5755,331, ,
true,52,0.0,0.2132,332, ,
true,42,2.917008,0.2891,332, ,
true,52,2.917888,0.3827,332, ,
true,45,2.979296,0.3188,332, ,
false,-1,2.915528,0.4512,333, ,
true,49,2.786544,0.2981,333, ,
false,-1,2.852184,0.3075,333, ,
true,47,2.850048,0.4055,333, ,
true,53,2.918072,0.6156,334, ,
true,42,2.920616,0.2913,334, ,
true,37,2.985432,0.4883,334, ,
true,46,2.918584,0.298,334, ,
false,-1,2.915512,0.7575,335, ,
true,46,2.850968,0.4019,335, ,
true,46,2.926784,0.2939,335, ,
true,52,2.928608,0.284,335, ,
true,41,2.917376,0.2874,336, ,
true,38,2.984384,0.3797,336, ,
true,59,2.927848,0.2736,336, ,
true,52,2.917024,0.3273,336, ,
true,57,2.919104,0.2168,337, ,
false,-1,2.915808,0.3959,337, ,
true,46,2.786152,0.2657,337, ,
true,59,2.92792,0.3873,337, ,
true,56,2.979792,0.8219,338, ,
true,38,2.9806,0.3863,338, ,
true,48,2.933592,0.2752,338, ,
true,49,2.916576,0.3968,338, ,
false,-1,2.916576,0.4208,339, ,
false,-1,2.784256,0.5252,339, ,
true,54,2.789256,0.2818,339, ,
true,43,0.0,0.1934,339, ,
false,-1,2.855216,0.3817,340, ,
true,54,2.78932,0.2293,340, ,
true,38,2.918232,0.3284,340, ,
true,35,2.918528,0.2934,340, ,
true,49,0.0,0.3222,341, ,
true,60,2.91852,0.234,341, ,
true,57,2.981576,0.5156,341, ,
false,-1,2.917912,0.6598,341, ,
false,-1,2.78736,0.5175,342, ,
false,-1,2.787312,0.3017,342, ,
false,-1,2.786392,0.498,342, ,
false,-1,2.78824,0.4452,342, ,
true,62,2.860392,0.424,343, ,
false,-1,2.919648,0.5167,343, ,
false,-1,2.724176,0.2353,343, ,
true,53,2.851192,0.3072,343, ,
true,51,2.99156,0.5557,344, ,
true,55,2.982888,0.4561,344, ,
true,49,0.0,0.2047,344, ,
true,47,0.0,0.1767,344, ,
false,-1,2.917408,0.7744,345, ,
true,45,0.0,0.1858,345, ,
true,44,2.993912,0.4883,345, ,
true,56,2.919192,0.2208,345, ,
true,57,2.920968,0.5857,346, ,
false,-1,2.919424,0.3788,346, ,
true,44,0.0,0.1823,346, ,
true,48,2.982456,0.3854,346, ,
true,45,2.918768,0.2265,347, ,
true,42,2.928824,0.3575,347, ,
false,-1,2.916312,0.6262,347, ,
true,41,2.788896,0.3138,347, ,
true,41,2.921088,0.2781,348, ,
true,53,2.925864,0.264,348, ,
true,57,2.931304,0.3977,348, ,
true,36,2.98256,0.3198,348, ,
true,48,2.98488,0.4048,349, ,
true,42,0.0,0.2591,349, ,
false,-1,2.9286,0.4353,349, ,
true,36,0.0,0.2578,349, ,
true,60,2.927256,0.3011,350, ,
true,39,2.920512,0.263,350, ,
true,55,2.983672,0.361,350, ,
false,-1,2.918928,0.4301,350, ,
true,60,2.789632,0.1933,351, ,
true,44,2.919336,0.493,351, ,
true,44,0.0,0.1409,351, ,
true,63,2.983208,1.0703,351, ,
true,50,2.984168,0.5918,352, ,
true,62,2.985336,0.507,352, ,
false,-1,2.868896,0.3525,352, ,
true,53,2.862608,0.5027,352, ,
true,62,2.985168,0.273,353, ,
false,-1,2.93008,0.893,353, ,
true,38,2.853464,0.323,353, ,
true,64,2.929928,0.3443,353, ,
true,52,2.98556,0.451,354, ,
true,48,2.929728,0.3339,354, ,
true,54,2.988472,0.436,354, ,
false,-1,2.92004,0.4215,354, ,
false,-1,2.72728,0.294,355, ,
true,52,2.916976,1.2182,355, ,
false,-1,2.92044,0.4346,355, ,
true,58,2.858392,0.4301,355, ,
true,43,2.98876,0.3051,356, ,
true,45,2.92928,0.3137,356, ,
true,44,2.927112,0.4203,356, ,
true,49,0.0,0.1573,356, ,
true,42,0.0,0.1367,357, ,
true,45,2.91956,0.3295,357, ,
true,54,2.988872,0.5063,357, ,
true,38,2.936608,0.3238,357, ,
true,61,2.990776,0.3923,358, ,
true,51,2.921384,0.2957,358, ,
false,-1,0.0,0.5435,358, ,
true,50,2.86792,0.495,358, ,
true,57,2.93508,0.2869,359, ,
true,42,2.923304,0.3449,359, ,
true,56,2.920952,0.3349,359, ,
true,61,2.92244,0.283,359, ,
true,61,2.933272,0.3416,360, ,
true,45,2.987384,0.8036,360, ,
true,51,2.985952,0.6123,360, ,
false,-1,2.921032,0.4582,360, ,
true,44,2.853672,0.4382,361, ,
true,55,2.932088,0.3824,361, ,
false,-1,2.934872,0.4868,361, ,
true,50,2.854752,0.3516,361, ,
true,48,2.987208,0.434,362, ,
false,-1,2.929024,0.5089,362, ,
true,56,2.801376,0.2948,362, ,
false,-1,2.985048,0.3361,362, ,
true,35,2.864104,0.4984,363, ,
false,-1,2.922376,0.5216,363, ,
true,56,2.856152,0.483,363, ,
true,41,2.989496,0.553,363, ,
true,58,0.0,0.1567,364, ,
true,59,2.986336,0.4503,364, ,
true,43,2.985568,0.2968,364, ,
false,-1,2.923656,0.483,364, ,
true,51,2.853792,0.3598,365, ,
true,53,2.991056,0.615,365, ,
false,-1,2.934128,0.4752,365, ,
true,42,2.79348,0.2234,365, ,
false,-1,2.9218,0.5023,366, ,
true,49,2.857032,0.2818,366, ,
true,43,3.004408,0.5141,366, ,
true,54,2.932024,0.3525,366, ,
true,49,3.003608,0.4249,367, ,
true,52,2.991128,0.3796,367, ,
true,59,2.987048,0.5072,367, ,
true,42,2.987384,0.5497,367, ,
true,48,3.003472,0.3246,368, ,
false,-1,2.92332,0.5611,368, ,
true,53,2.856488,0.6247,368, ,
true,38,2.997192,0.3987,368, ,
true,49,3.00044,0.6661,369, ,
false,-1,2.927504,0.4261,369, ,
false,-1,2.792432,0.6384,369, ,
true,50,2.794568,0.1929,369, ,
false,-1,2.921224,0.4161,370, ,
true,57,2.855904,0.3383,370, ,
true,45,3.052016,0.6441,370, ,
true,56,2.99072,0.5878,370, ,
true,53,3.018248,0.6046,371, ,
true,43,2.999912,0.523,371, ,
false,-1,2.988656,0.6323,371, ,
false,-1,2.792504,0.5136,371, ,
false,-1,2.857424,1.0659,372, ,
true,49,2.855496,0.393,372, ,
false,-1,2.924288,0.5217,372, ,
false,-1,2.7922,0.3611,372, ,
false,-1,2.855864,0.5757,373, ,
true,48,2.857416,0.4521,373, ,
true,46,0.0,0.2072,373, ,
true,51,2.987488,0.5026,373, ,
true,40,2.991496,0.2947,374, ,
true,45,3.004776,0.4606,374, ,
true,49,2.98888,0.2527,374, ,
