Brute Force,,,,,,
Valid?, Score, RAM (MB), Time (ms), #Individuals, ,
true,58,2.217048,0.1838,27, ,
true,67,0.0,0.1476,27, ,
true,54,2.175344,0.1981,27, ,
true,56,2.174832,0.1826,28, ,
true,63,2.217176,0.3082,28, ,
true,61,0.0,0.1122,28, ,
true,62,0.0,0.1176,28, ,
true,49,0.0,0.1068,29, ,
true,60,2.217288,0.1148,29, ,
true,60,0.0,0.1143,29, ,
true,57,2.21732,1.0268,29, ,
true,54,0.0,0.1508,30, ,
true,49,2.217472,0.1886,30, ,
true,53,2.175648,0.1878,30, ,
true,57,2.21752,0.134,30, ,
true,42,2.217568,0.1847,31, ,
true,53,2.217776,0.1835,31, ,
true,53,2.217816,0.2826,31, ,
true,51,2.217832,0.1889,31, ,
true,50,0.0,0.1892,32, ,
true,63,0.0,0.2296,32, ,
true,52,0.0,0.3261,32, ,
true,59,2.176248,0.1926,32, ,
true,54,0.0,0.3098,33, ,
true,63,2.218312,0.2322,33, ,
true,54,2.218136,0.237,33, ,
true,56,2.176112,0.218,33, ,
true,57,0.0,0.1477,34, ,
true,55,0.0,0.4986,34, ,
true,61,2.218704,0.2511,34, ,
true,49,2.218536,0.2255,34, ,
true,50,2.21832,0.2269,35, ,
true,62,2.218816,0.1896,35, ,
true,61,2.218944,0.2473,35, ,
true,48,2.218656,0.2492,35, ,
true,57,0.0,0.3168,36, ,
true,56,2.218952,0.239,36, ,
true,44,0.0,0.2612,36, ,
true,68,2.218984,0.3108,36, ,
true,55,0.0,0.2226,37, ,
false,-1,2.21928,0.2587,37, ,
true,48,2.173272,0.2146,37, ,
true,53,0.0,0.3167,37, ,
true,53,2.219392,0.2987,38, ,
true,53,2.219424,0.2601,38, ,
true,43,0.0,0.262,38, ,
true,54,2.219448,0.2185,38, ,
true,53,0.0,0.2336,39, ,
true,59,2.268536,0.2399,39, ,
true,54,2.297616,0.2651,39, ,
true,55,2.316736,0.3537,39, ,
true,54,0.0,0.3898,40, ,
true,51,2.443552,0.3086,40, ,
true,48,0.0,0.2328,40, ,
true,57,2.454864,0.2906,40, ,
true,57,2.459784,0.3711,41, ,
true,53,0.0,0.3795,41, ,
true,56,0.0,0.2431,41, ,
true,55,2.463048,0.4568,41, ,
true,65,2.477728,0.2012,42, ,
true,67,2.49744,0.3177,42, ,
true,58,0.0,0.2223,42, ,
true,65,0.0,0.2958,42, ,
true,53,0.0,0.2495,43, ,
true,56,0.0,0.4295,43, ,
true,49,0.0,0.3129,43, ,
true,54,0.0,0.325,43, ,
true,46,0.0,1.4559,44, ,
true,53,0.0,0.5806,44, ,
true,53,0.0,0.3396,44, ,
true,53,0.0,0.285,44, ,
true,58,2.652312,0.2602,45, ,
true,61,0.0,0.2577,45, ,
true,49,2.652144,0.2238,45, ,
true,50,2.652456,0.7867,45, ,
true,49,2.652512,0.3527,46, ,
true,52,2.652512,0.2373,46, ,
true,57,2.65248,0.2516,46, ,
true,59,2.652408,0.321,46, ,
true,56,2.652632,0.3839,47, ,
true,59,2.652624,0.2756,47, ,
true,64,2.652192,0.3407,47, ,
true,61,2.652528,0.3892,47, ,
true,53,2.652472,0.2299,48, ,
true,66,2.652632,0.3328,48, ,
true,53,2.6524,0.3372,48, ,
true,63,2.653032,0.4099,48, ,
true,60,2.652736,0.2706,49, ,
true,63,2.653024,0.3467,49, ,
true,63,2.6524,0.3806,49, ,
true,54,2.65292,0.2725,49, ,
true,53,2.652848,0.3004,50, ,
true,68,2.652912,0.3848,50, ,
true,54,0.0,0.4613,50, ,
true,54,2.653152,0.295,50, ,
true,65,2.6532,0.5156,51, ,
true,59,0.0,0.329,51, ,
true,61,2.653584,0.5051,51, ,
true,48,2.653232,0.4211,51, ,
true,57,2.653336,0.2957,52, ,
true,49,2.652992,0.4474,52, ,
true,59,0.0,0.2291,52, ,
true,61,2.653128,0.3097,52, ,
true,52,2.653352,0.1901,53, ,
true,55,2.653744,0.179,53, ,
true,60,0.0,0.1513,53, ,
true,60,2.653192,0.1979,53, ,
true,61,2.653408,0.3071,54, ,
true,58,2.6538,0.2727,54, ,
true,57,2.653808,0.3586,54, ,
true,57,2.653576,0.201,54, ,
true,51,2.653528,0.5573,55, ,
true,51,2.653912,0.2393,55, ,
true,64,2.65368,0.3137,55, ,
true,45,2.6538,0.155,55, ,
true,57,2.653688,0.3609,56, ,
true,59,2.653856,0.2949,56, ,
true,60,2.65368,0.2763,56, ,
true,63,2.653968,0.1877,56, ,
true,57,2.653864,0.3052,57, ,
true,46,2.65408,0.1876,57, ,
true,53,2.65424,0.2623,57, ,
true,62,2.654128,0.2343,57, ,
false,-1,2.654192,0.2598,58, ,
true,60,2.650504,0.3249,58, ,
true,64,2.654464,0.2708,58, ,
true,59,2.654152,0.2977,58, ,
false,-1,2.654144,0.6864,59, ,
true,57,2.608824,0.2244,59, ,
true,56,2.654408,0.3093,59, ,
true,55,0.0,0.1955,59, ,
true,58,2.654576,0.2273,60, ,
true,51,0.0,0.2068,60, ,
true,48,2.654744,0.3448,60, ,
true,55,2.655024,0.2613,60, ,
true,60,2.65452,0.2024,61, ,
true,61,2.654352,0.24,61, ,
true,55,2.65464,0.3714,61, ,
true,60,2.654688,0.2156,61, ,
true,62,2.65436,0.2752,62, ,
true,50,2.654752,0.2301,62, ,
true,55,2.655136,0.3186,62, ,
true,56,2.654472,0.2381,62, ,
true,53,2.655032,0.341,63, ,
true,54,2.654864,0.2578,63, ,
true,51,2.655192,0.4929,63, ,
true,58,2.65464,0.2307,63, ,
true,55,2.654632,0.6529,64, ,
true,60,0.0,0.1812,64, ,
true,48,2.654744,0.2964,64, ,
true,48,0.0,0.1749,64, ,
true,52,2.655248,0.3086,65, ,
true,50,0.0,0.1134,65, ,
true,64,2.65516,0.2311,65, ,
true,56,0.0,0.1399,65, ,
true,54,2.655376,0.1575,66, ,
true,56,0.0,0.1175,66, ,
true,51,0.0,0.1382,66, ,
true,64,0.0,0.3048,66, ,
true,56,0.0,0.1374,67, ,
true,63,0.0,0.1216,67, ,
true,44,2.655152,0.1182,67, ,
true,46,0.0,0.1241,67, ,
true,59,0.0,0.1203,68, ,
true,66,2.655488,0.2426,68, ,
true,60,0.0,0.141,68, ,
true,62,0.0,0.1363,68, ,
true,60,0.0,0.1426,69, ,
true,56,0.0,0.1055,69, ,
true,52,0.0,0.1245,69, ,
true,56,2.655808,0.1964,69, ,
true,61,0.0,0.1409,70, ,
true,53,0.0,0.1592,70, ,
true,51,0.0,0.1299,70, ,
true,62,0.0,0.1286,70, ,
false,-1,0.0,0.2033,71, ,
true,63,0.0,0.1345,71, ,
true,58,2.655616,0.3727,71, ,
true,52,0.0,0.1463,71, ,
true,57,2.65616,0.1453,72, ,
true,54,0.0,0.1293,72, ,
true,52,0.0,0.1285,72, ,
true,65,2.656544,0.203,72, ,
true,53,0.0,0.1207,73, ,
true,59,2.656456,0.4461,73, ,
true,49,2.656424,0.1996,73, ,
true,45,2.656056,0.5722,73, ,
true,58,2.656384,0.1275,74, ,
true,53,2.656336,0.2738,74, ,
false,-1,0.0,0.1429,74, ,
true,61,2.653416,0.2409,74, ,
true,57,0.0,0.1055,75, ,
false,-1,0.0,0.1817,75, ,
true,61,0.0,0.1187,75, ,
true,54,0.0,0.1427,75, ,
true,58,0.0,0.1255,76, ,
true,40,0.0,0.1066,76, ,
true,54,0.0,0.1971,76, ,
true,51,0.0,0.1574,76, ,
true,67,0.0,0.129,77, ,
true,53,0.0,0.1367,77, ,
true,53,0.0,0.1082,77, ,
false,-1,2.658024,0.1283,77, ,
false,-1,2.654056,0.1902,78, ,
true,51,0.0,0.1596,78, ,
true,49,2.657312,0.149,78, ,
true,58,2.657704,0.168,78, ,
true,58,2.658256,0.1636,79, ,
true,61,0.0,0.1098,79, ,
true,54,2.65816,0.2034,79, ,
true,59,0.0,0.1198,79, ,
true,65,0.0,0.1684,80, ,
true,54,0.0,0.1603,80, ,
true,53,0.0,0.1237,80, ,
true,63,2.658088,0.2749,80, ,
false,-1,2.657944,0.2,81, ,
true,61,0.0,0.4433,81, ,
true,51,2.65896,0.1949,81, ,
true,49,0.0,0.1789,81, ,
true,60,2.658384,0.1369,82, ,
true,50,0.0,0.0946,82, ,
true,57,0.0,0.1285,82, ,
true,57,0.0,0.1273,82, ,
true,57,2.658424,0.1849,83, ,
true,63,0.0,0.1219,83, ,
true,51,0.0,0.1184,83, ,
true,55,0.0,0.1145,83, ,
true,52,0.0,0.0986,84, ,
true,52,0.0,0.1099,84, ,
true,55,2.65864,0.1373,84, ,
true,56,2.659608,0.1855,84, ,
true,52,2.658832,0.1484,85, ,
true,58,0.0,0.106,85, ,
true,55,0.0,0.1007,85, ,
true,56,2.659176,0.146,85, ,
true,49,2.658536,0.1884,86, ,
true,60,0.0,0.1154,86, ,
true,53,0.0,0.1357,86, ,
true,55,0.0,0.1045,86, ,
true,51,0.0,0.1488,87, ,
true,62,0.0,0.1192,87, ,
true,57,0.0,0.1002,87, ,
true,54,2.659584,0.3199,87, ,
true,48,0.0,0.1142,88, ,
true,65,2.65928,0.1473,88, ,
true,58,2.658696,0.1719,88, ,
true,55,2.659304,0.258,88, ,
true,55,0.0,0.1364,89, ,
false,-1,2.659512,0.3161,89, ,
true,51,2.656304,0.1621,89, ,
true,59,0.0,0.1455,89, ,
true,52,0.0,0.1241,90, ,
false,-1,2.659904,0.2089,90, ,
true,64,2.656264,0.1594,90, ,
true,50,0.0,0.1744,90, ,
true,59,2.659456,0.2377,91, ,
true,51,0.0,0.1663,91, ,
true,57,2.659536,0.2207,91, ,
true,62,0.0,0.1138,91, ,
true,59,2.659904,0.2769,92, ,
true,53,0.0,0.1383,92, ,
true,64,0.0,0.1196,92, ,
true,52,2.659544,0.1726,92, ,
true,54,2.659952,0.2175,93, ,
true,63,0.0,0.1474,93, ,
true,58,0.0,0.1111,93, ,
true,54,2.659728,0.166,93, ,
true,59,2.660408,0.1673,94, ,
true,62,2.660128,0.3353,94, ,
true,55,0.0,0.1745,94, ,
true,54,0.0,0.1381,94, ,
true,41,0.0,0.1177,95, ,
true,57,0.0,0.112,95, ,
true,51,0.0,0.1162,95, ,
true,58,0.0,0.2232,95, ,
true,51,0.0,0.2582,96, ,
true,54,0.0,0.1731,96, ,
true,59,0.0,0.1422,96, ,
true,55,0.0,0.1857,96, ,
false,-1,2.703,0.2181,97, ,
true,54,0.0,0.2079,97, ,
true,54,0.0,0.0888,97, ,
true,63,0.0,0.1785,97, ,
true,55,0.0,0.1585,98, ,
true,62,0.0,0.1334,98, ,
true,54,0.0,0.1628,98, ,
true,59,0.0,0.1114,98, ,
true,53,0.0,0.1614,99, ,
true,42,0.0,0.1329,99, ,
true,41,0.0,0.1896,99, ,
true,57,0.0,0.1553,99, ,
true,55,0.0,0.1097,100, ,
true,47,0.0,0.1644,100, ,
true,58,0.0,0.1039,100, ,
true,47,0.0,0.2189,100, ,
true,61,2.661728,0.1675,101, ,
true,58,2.661824,0.2113,101, ,
true,62,2.661432,0.2239,101, ,
true,61,0.0,0.1296,101, ,
true,59,0.0,0.1861,102, ,
true,59,0.0,0.1515,102, ,
true,59,0.0,0.1282,102, ,
true,52,0.0,0.1156,102, ,
true,56,0.0,0.1106,103, ,
true,53,0.0,0.1001,103, ,
true,58,0.0,0.1364,103, ,
true,59,0.0,0.0839,103, ,


The DEFAULT parameters of the random test data: Days:5  Hours:8  Rooms:5  Sessions:12  Individuals:25 (Ignore for the specified parameter).
